"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","direction","cell_type","cell_group","tissue","comparison","dataset"
"hsa04672","Intestinal immune network for IgA production",19,0.928639206080261,2.41447815621761,1.80435331744119e-10,6.13480127930003e-08,4.91923693912913e-08,394,"tags=68%, list=4%, signal=66%","5284/3113/3115/10673/56477/958/8741/3119/3117/3127/3601/6370/3108","Up","Intermediate_Enterocyte","EPI","Ileum","ActiveCD_vs_Control","dataset_03"
"hsa05168","Herpes simplex virus 1 infection",126,0.606673618881095,2.27300484084168,7.73113945739047e-09,1.31429370775638e-06,1.05387637866533e-06,842,"tags=26%, list=8%, signal=24%","684/9021/3113/3115/330/8503/3119/3117/3127/3133/6772/3134/3106/6890/5819/6892/972/3108/3105/637/3054/5818/3107/9641/578/8517/6891/4940/5371/29990/4792/5499/842","Up","Intermediate_Enterocyte","EPI","Ileum","ActiveCD_vs_Control","dataset_03"
"hsa04978","Mineral absorption",43,-0.705025229005817,-2.27945145438688,2.06132841976238e-08,1.86499758666941e-06,1.49546246113739e-06,993,"tags=42%, list=10%, signal=38%","55630/340024/2512/6546/142680/140803/1811/79901/4490/4493/4489/4502/4494/4495/4501/4499/645745/4496","Down","Intermediate_Enterocyte","EPI","Ileum","ActiveCD_vs_Control","dataset_03"
"hsa05169","Epstein-Barr virus infection",145,0.566203134976241,2.17409082709869,3.10244209708378e-08,1.86499758666941e-06,1.49546246113739e-06,1120,"tags=27%, list=11%, signal=24%","4609/3113/3115/958/8503/3119/7431/1871/3117/960/3127/3133/894/6772/3134/3106/4067/595/6774/6890/6892/3108/896/3105/637/3107/9641/578/8517/6891/4940/4792/5700/842/8819/10379/6502/3065/567","Up","Intermediate_Enterocyte","EPI","Ileum","ActiveCD_vs_Control","dataset_03"
"hsa05320","Autoimmune thyroid disease",16,0.925032816432015,2.29336520652575,3.29117221176955e-08,1.86499758666941e-06,1.49546246113739e-06,513,"tags=75%, list=5%, signal=71%","3113/3115/958/3119/3117/3127/3133/3134/3106/3108/3105/3107","Up","Intermediate_Enterocyte","EPI","Ileum","ActiveCD_vs_Control","dataset_03"
"hsa05330","Allograft rejection",16,0.925032816432015,2.29336520652575,3.29117221176955e-08,1.86499758666941e-06,1.49546246113739e-06,513,"tags=75%, list=5%, signal=71%","3113/3115/958/3119/3117/3127/3133/3134/3106/3108/3105/3107","Up","Intermediate_Enterocyte","EPI","Ileum","ActiveCD_vs_Control","dataset_03"
"hsa05332","Graft-versus-host disease",15,0.922255602375786,2.27172712772677,4.84048687997604e-08,2.35109362741693e-06,1.88524225851698e-06,513,"tags=73%, list=5%, signal=70%","3113/3115/3119/3117/3127/3133/3134/3106/3108/3105/3107","Up","Intermediate_Enterocyte","EPI","Ileum","ActiveCD_vs_Control","dataset_03"
"hsa04940","Type I diabetes mellitus",19,0.88914699834796,2.31179772630886,7.71425538702811e-08,3.02264801273886e-06,2.42373323622094e-06,571,"tags=63%, list=6%, signal=60%","3113/3115/3119/3117/3127/3133/3134/3106/3108/3105/3107/3382","Up","Intermediate_Enterocyte","EPI","Ileum","ActiveCD_vs_Control","dataset_03"
"hsa05164","Influenza A",112,0.59771535491463,2.20589444921335,8.00112709254403e-08,3.02264801273886e-06,2.42373323622094e-06,1007,"tags=24%, list=10%, signal=22%","7177/9021/3113/3115/64499/5645/8503/3119/3117/3127/6772/4261/3108/896/637/9641/578/7113/8517/4940/5371/79671/834/4792/842/10379/5578","Up","Intermediate_Enterocyte","EPI","Ileum","ActiveCD_vs_Control","dataset_03"
"hsa04657","IL-17 signaling pathway",49,0.741782376224811,2.34323687519805,2.42585797898413e-07,8.24791712854604e-06,6.61365491112516e-06,606,"tags=18%, list=6%, signal=17%","6279/6280/6374/3934/6364/2353/1051/9641/8517","Up","Intermediate_Enterocyte","EPI","Ileum","ActiveCD_vs_Control","dataset_03"
"hsa05140","Leishmaniasis",40,0.747901414706753,2.28378337052136,9.31614560627166e-07,2.80244191164273e-05,2.24715930376306e-05,394,"tags=28%, list=4%, signal=27%","4843/3113/3115/3119/3117/3127/1535/6772/65108/2353/3108","Up","Intermediate_Enterocyte","EPI","Ileum","ActiveCD_vs_Control","dataset_03"
"hsa05310","Asthma",10,0.942524308706374,2.1549055832197,9.89097145285669e-07,2.80244191164273e-05,2.24715930376306e-05,394,"tags=70%, list=4%, signal=67%","3113/3115/958/3119/3117/3127/3108","Up","Intermediate_Enterocyte","EPI","Ileum","ActiveCD_vs_Control","dataset_03"
"hsa05323","Rheumatoid arthritis",39,0.737253057691081,2.23131785557303,1.17142909712589e-06,3.06373763863695e-05,2.45668126441786e-05,394,"tags=31%, list=4%, signal=30%","6374/6364/3113/3115/10673/8741/3119/3117/3127/10312/2353/3108","Up","Intermediate_Enterocyte","EPI","Ileum","ActiveCD_vs_Control","dataset_03"
"hsa04612","Antigen processing and presentation",44,0.725203761601254,2.25084683055112,1.27031488477109e-06,3.08505043444408e-05,2.47377109139634e-05,674,"tags=45%, list=7%, signal=43%","3113/3115/3119/3117/3127/3133/3134/3106/1520/4261/6890/6892/972/3108/3105/3107/5993/5721/6891/5720","Up","Intermediate_Enterocyte","EPI","Ileum","ActiveCD_vs_Control","dataset_03"
"hsa05133","Pertussis",40,0.722860930562392,2.20732002902451,4.95566775875813e-06,0.000112328469198518,9.00714350539197e-05,737,"tags=28%, list=7%, signal=26%","4843/6374/717/725/3659/713/3394/10392/2353/808/834","Up","Intermediate_Enterocyte","EPI","Ileum","ActiveCD_vs_Control","dataset_03"
"hsa05416","Viral myocarditis",43,0.707226631883795,2.18974697141454,7.84342686684432e-06,0.000166672820920442,0.000133647865691624,513,"tags=35%, list=5%, signal=33%","3113/3115/958/1604/3119/3117/3127/3133/3134/3106/595/3108/3105/637/3107","Up","Intermediate_Enterocyte","EPI","Ileum","ActiveCD_vs_Control","dataset_03"
"hsa05322","Systemic lupus erythematosus",25,0.780134878948816,2.14163833490938,1.54029934840412e-05,0.000289342411108624,0.00023201140704995,555,"tags=48%, list=5%, signal=45%","717/3113/3115/87/958/3119/3117/3127/713/3108/733/2904","Up","Intermediate_Enterocyte","EPI","Ileum","ActiveCD_vs_Control","dataset_03"
"hsa05145","Toxoplasmosis",74,0.599552450432507,2.06466011736981,1.56192590668614e-05,0.000289342411108624,0.00023201140704995,394,"tags=19%, list=4%, signal=18%","4843/3113/3115/330/958/3119/3117/3127/6772/3912/6774/4261/240/3108","Up","Intermediate_Enterocyte","EPI","Ileum","ActiveCD_vs_Control","dataset_03"
"hsa05166","Human T-cell leukemia virus 1 infection",154,0.496692195052476,1.92692346617904,1.61691347384231e-05,0.000289342411108624,0.00023201140704995,1054,"tags=24%, list=10%, signal=22%","4609/3113/3115/90993/958/8503/3119/1871/3117/1958/3127/3133/894/3134/3106/2113/595/3601/9232/2353/1111/3108/896/3105/6776/3107/3265/8829/8517/706/4792/5423/2114/7046/996/1029/55697","Up","Intermediate_Enterocyte","EPI","Ileum","ActiveCD_vs_Control","dataset_03"
"hsa05150","Staphylococcus aureus infection",23,0.78088969124216,2.09857787473083,3.69603402239106e-05,0.000628325783806479,0.000503827795683833,394,"tags=48%, list=4%, signal=46%","717/3113/3115/3426/3119/3117/3127/629/713/1671/3108","Up","Intermediate_Enterocyte","EPI","Ileum","ActiveCD_vs_Control","dataset_03"
"hsa04668","TNF signaling pathway",82,0.551193299045286,1.93779615862362,0.000148578314473912,0.0023324968911277,0.00187033032446462,863,"tags=17%, list=9%, signal=16%","6374/6364/9021/90993/330/8503/3659/843/2353/8986/1051/8517/4792/4217","Up","Intermediate_Enterocyte","EPI","Ileum","ActiveCD_vs_Control","dataset_03"
"hsa04061","Viral protein interaction with cytokine and cytokine receptor",24,0.742637133925931,2.01858897598485,0.000156762153806169,0.0023324968911277,0.00187033032446462,335,"tags=25%, list=3%, signal=24%","6374/6364/53832/56477/2833/6370","Up","Intermediate_Enterocyte","EPI","Ileum","ActiveCD_vs_Control","dataset_03"
"hsa00982","Drug metabolism - cytochrome P450",32,-0.632696423955735,-1.94179698658641,0.000157786554399815,0.0023324968911277,0.00187033032446462,624,"tags=56%, list=6%, signal=53%","4257/221/2329/4259/2330/1555/130/4128/2941/2947/7364/79799/1565/2938/4129/1576/2939/2326","Down","Intermediate_Enterocyte","EPI","Ileum","ActiveCD_vs_Control","dataset_03"
"hsa04514","Cell adhesion molecules",63,0.585197051764998,1.96453310430784,0.000226060605978619,0.00320252525136377,0.00256796916440624,513,"tags=24%, list=5%, signal=23%","3113/3115/958/3119/3117/3127/3133/3134/3106/9075/5819/3108/3105/5818/3107","Up","Intermediate_Enterocyte","EPI","Ileum","ActiveCD_vs_Control","dataset_03"
"hsa05152","Tuberculosis",100,0.521444748560922,1.87813162300698,0.000254346065546668,0.00342664389485909,0.0027476803986641,588,"tags=18%, list=6%, signal=17%","4843/3113/3115/3119/3117/3127/6772/10312/843/815/1520/4261/972/3108/637/1051/5993/808","Up","Intermediate_Enterocyte","EPI","Ileum","ActiveCD_vs_Control","dataset_03"
"hsa04060","Cytokine-cytokine receptor interaction",77,0.55483828676666,1.93488004445445,0.000262037474312754,0.00342664389485909,0.0027476803986641,335,"tags=18%, list=3%, signal=18%","6374/8771/6364/53832/94/10673/3557/56477/958/8741/2833/9518/3601/6370","Up","Intermediate_Enterocyte","EPI","Ileum","ActiveCD_vs_Control","dataset_03"
"hsa04640","Hematopoietic cell lineage",30,0.69992652971146,2.02009676345987,0.000439032315496804,0.00552855508403382,0.00443311382899306,637,"tags=33%, list=6%, signal=31%","100133941/3113/3115/1604/3119/3117/960/3127/3108/3673","Up","Intermediate_Enterocyte","EPI","Ileum","ActiveCD_vs_Control","dataset_03"
"hsa04917","Prolactin signaling pathway",50,0.593385397395974,1.8866017025163,0.000652322882795616,0.0079210635768039,0.00635156491143099,576,"tags=22%, list=6%, signal=21%","9021/8503/3659/894/6772/595/6774/2353/6776/3265/9655","Up","Intermediate_Enterocyte","EPI","Ileum","ActiveCD_vs_Control","dataset_03"
"hsa05221","Acute myeloid leukemia",47,0.593708347792959,1.86998299416863,0.000690414072172182,0.00809450981167386,0.00649064409047532,1085,"tags=28%, list=11%, signal=25%","4609/8503/595/6774/1848/6776/3265/8517/5371/11040/861/8864/6934","Up","Intermediate_Enterocyte","EPI","Ileum","ActiveCD_vs_Control","dataset_03"
"hsa04630","JAK-STAT signaling pathway",71,0.533234518253564,1.82661814089347,0.000856925093059738,0.00971181772134369,0.0077874947053499,576,"tags=18%, list=6%, signal=17%","4609/9021/53832/8503/894/6772/595/3601/6774/896/6776/3265/9655","Up","Intermediate_Enterocyte","EPI","Ileum","ActiveCD_vs_Control","dataset_03"
"hsa05167","Kaposi sarcoma-associated herpesvirus infection",126,0.445637026066833,1.66965413689223,0.000950452983388004,0.0104243230436104,0.00835882250246156,1129,"tags=22%, list=11%, signal=20%","4609/8503/3091/1871/3133/6772/3134/3106/4067/4277/595/6774/2353/3105/637/3107/3265/9641/578/808/8517/4792/842/3710/59345/10379/6934/100507436","Up","Intermediate_Enterocyte","EPI","Ileum","ActiveCD_vs_Control","dataset_03"
