"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","direction","cell_type","cell_group","tissue","comparison","dataset"
"hsa05310","Asthma",17,-0.792733580084964,-3.62957465429955,1e-10,2.92e-08,2.12631578947368e-08,261,"tags=76%, list=5%, signal=73%","3109/3122/3119/3108/3113/3118/3127/3117/3123/3115/3120/3586/2205","Down","Monocytes_S100A8_S100A9","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa03010","Ribosome",129,-0.588050847900859,-2.84252105295181,1e-10,3.37e-08,2.89473684210526e-08,1908,"tags=53%, list=17%, signal=44%","51116/6217/65003/64979/6204/6228/6233/6210/2197/6232/6201/6144/6207/6141/6209/6165/6166/11224/6142/6203/6171/6189/6143/6223/6164/6133/9045/79590/6192/6125/65005/54948/6136/6154/6132/6128/6137/6135/124995/6230/6188/6175/6157/6224/6161/4736/6222/6193/6208/6134/64983/6181/6147/6191/6124/6122/6187/6138/6129/23521/6194/6160/6173/6139/140032/6123/6218/140801","Down","Plasma_cells","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa05310","Asthma",18,-0.845942715030047,-3.16568681214538,6.48889682946202e-10,1.97262463615646e-07,1.57099607450133e-07,592,"tags=78%, list=9%, signal=71%","3118/3109/3112/3119/3122/3127/3108/3113/3117/3115/3123/3120/3586/2205","Down","DC2_CD1D","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa05310","Asthma",17,-0.803972379434038,-3.39956966519747,2.11861259516036e-09,6.65244354880354e-07,5.77600696996351e-07,683,"tags=82%, list=8%, signal=76%","3109/3122/3119/3127/2207/3117/3113/7124/3108/3123/3115/3120/3586/2205","Down","Macrophages_CCL3_CCL4","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa05323","Rheumatoid arthritis",67,-0.50779240515904,-2.26775389224116,3.55453225343822e-08,5.68475955674259e-06,4.29569357694787e-06,548,"tags=43%, list=6%, signal=41%","8992/1514/7097/9296/533/54/3109/3119/2919/3118/3127/245972/3122/3108/3113/3117/2353/6348/3115/2921/51561/3569/3123/6349/3553/6387/3120/2920/6347","Down","Immune_Cycling_cells","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa05310","Asthma",19,-0.807211566118388,-2.83004596457857,4.7811032249755e-08,5.68475955674259e-06,4.29569357694787e-06,427,"tags=84%, list=5%, signal=80%","958/3111/3586/3109/3119/3118/3127/3122/3108/3113/3117/3115/2207/3123/3120/2205","Down","Immune_Cycling_cells","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa05322","Systemic lupus erythematosus",36,-0.640063307773739,-2.72503343541563,5.34616886214036e-08,5.68475955674259e-06,4.29569357694787e-06,427,"tags=50%, list=5%, signal=48%","3586/716/3109/3119/3118/3127/2212/3122/3108/3113/2209/3117/713/712/3115/3123/714/3120","Down","Immune_Cycling_cells","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa05200","Pathways in cancer",213,0.417363375497216,1.53364146863014,1.0434283316594e-07,1.52340536422273e-05,1.10932906839579e-05,1980,"tags=55%, list=37%, signal=36%","4312/3575/3563/3091/4318/1439/6256/6772/3561/5292/3718/6777/27436/331/2033/3688/324/3320/3717/8648/1906/8454/7422/5371/7296/3566/4893/5291/6773/1441/6934/28514/861/7184/6093/867/1387/1499/83593/5743/6654/5295/6774/9826/2782/2768/998/801/3914/2771/6655/10018/1495/3716/5894/2885/5900/4851/4193/5467/3570/1050/6776/3572/5970/23401/10672/6778/3551/7423/9475/2776/3685/5579/3454/207/2773/9446/1398/1871/4286/113/329/5594/5336/8031/8202/5605/3326/6667/5728/4089/10928/8517/5899/4853/7175/817/51426/5595/5566/896/6789/59345/7170/1026/1488/3845/4087/317/841/54583/7428/1027/2783/54331/10125","Up","Monocytes_S100A8_S100A9","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa04630","JAK-STAT signaling pathway",62,0.545969247641836,1.89383587724321,2.01285456690623e-07,4.15607200932877e-05,3.04396348835185e-05,1599,"tags=61%, list=24%, signal=47%","3575/2033/10254/5292/1439/5291/3561/122809/3559/6654/3572/3570/6655/6772/6778/5777/208/1441/3454/9306/3566/6774/6776/8027/9021/8554/5295/207/5771/3716/6773/5894/1387/3597/9063/5781/896/3588","Up","Macrophages_Metallothionein","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa04060","Cytokine-cytokine receptor interaction",79,0.503376549093446,1.79199039260009,2.69001424552024e-07,4.15607200932877e-05,3.04396348835185e-05,996,"tags=41%, list=15%, signal=35%","3575/4283/6355/3624/6362/9966/9235/6373/7293/7133/8743/3606/1439/3604/8784/3561/3559/6352/23765/659/3572/6363/3570/3557/3627/1230/1441/3454/3566/84957/6347/1234","Up","Macrophages_Metallothionein","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa05150","Staphylococcus aureus infection",38,-0.601591830066888,-2.57609333335188,3.07625903911577e-07,2.45331658369482e-05,1.85385084199345e-05,427,"tags=55%, list=5%, signal=53%","3586/716/3109/3119/719/3118/3127/2212/3122/3108/3113/2209/3117/2213/713/712/3115/3123/1675/714/3120","Down","Immune_Cycling_cells","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa05323","Rheumatoid arthritis",56,-0.467731365989473,-2.25199189003647,7.03491320501243e-07,0.000106930680716189,8.51594756396241e-05,489,"tags=38%, list=8%, signal=35%","2353/3109/3112/3119/3122/3127/2920/3108/155066/3113/3553/6347/3117/2921/3115/3123/3120/6348/6364/6349/414062","Down","DC2_CD1D","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa04660","T cell receptor signaling pathway",103,0.523021261363247,1.75080875575121,8.04118023043496e-07,5.13027298701751e-05,3.87669531109391e-05,1710,"tags=47%, list=20%, signal=38%","1437/1493/3458/10125/868/917/959/3702/2534/925/5781/5335/5788/28227/7535/5133/915/27040/919/9402/916/207/1739/5290/926/10000/5293/84433/5530/5529/6655/29851/3937/4775/940/5062/5527/208/5605/2932/5295/6654/8440/5894/3932/10892/5532/5601","Up","Immune_Cycling_cells","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa03010","Ribosome",109,-0.401830510405473,-2.05689245994766,8.66244343334046e-07,0.000193172488563492,0.000174160704817687,552,"tags=40%, list=24%, signal=32%","6233/6147/6144/6230/9045/6207/6223/6208/6201/6136/6155/6161/6133/6142/6222/6137/6181/4736/6135/6224/6128/6134/6150/6132/6189/51081/6188/6193/6157/64981/6187/6122/6138/6173/65005/6124/6191/23521/6129/6194/64983/6160/6175/6139","Down","NK_cells_KLRF1_CD3G-","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa05200","Pathways in cancer",254,0.457407558362752,1.44819037887967,1.30912026310925e-06,0.000407136401826976,0.000290762500543212,2778,"tags=48%, list=33%, signal=33%","2113/7423/2033/6772/3717/3718/894/5295/2956/6667/4193/6773/3566/324/867/817/3688/59345/3091/6655/6654/1499/2771/329/3280/9475/8202/6093/4089/2782/1021/26060/10125/3320/1857/5290/7048/5605/10672/6774/2932/2778/4088/207/5595/7175/1387/5747/861/4790/2308/8648/6777/5925/5371/7157/10018/5293/5594/5728/998/8030/10023/2475/4257/5336/840/208/4791/23401/9252/3551/25780/6778/7040/330/836/1487/3326/675/10681/2885/9138/3716/7170/27436/596/595/1027/7188/3572/51426/109/7428/10928/6776/5330/4853/331/5579/113/1399/3594/7184/5900/2768/8453/317/2100/673/54331/1495/3065/8517/801/3454/4292/4893/6198/6513/7704/3459","Up","B_cells","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa05140","Leishmaniasis",61,-0.47186511616802,-2.11410993872626,1.54310346899208e-06,8.20416677680787e-05,6.19948586665238e-05,1019,"tags=48%, list=12%, signal=42%","3112/653361/3689/3111/1535/6300/5743/3684/65108/7097/3586/3459/3109/3119/3460/3118/3127/4689/2212/3122/3108/3113/2209/3117/2353/3115/3123/3553/3120","Down","Immune_Cycling_cells","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa05330","Allograft rejection",24,-0.661357318175203,-2.71237454074076,1.6303185529298e-06,0.000165205613363553,0.000131569567429422,592,"tags=58%, list=9%, signal=53%","3118/3109/3112/3119/3122/3127/3108/3113/3117/3115/3123/3120/3135/3586","Down","DC2_CD1D","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa05310","Asthma",17,-0.656842941542466,-3.0859687496997,1.846383294958e-06,0.000561300521667232,0.000482003218052194,318,"tags=53%, list=5%, signal=50%","3127/3113/3118/3117/3115/3108/3120/3123/2205","Down","Macrophages_LYVE1","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa05320","Autoimmune thyroid disease",23,-0.663294269682783,-2.67428047854858,2.83521051491946e-06,0.000215475999133879,0.000171604846955651,592,"tags=61%, list=9%, signal=56%","3118/3109/3112/3119/3122/3127/3108/3113/3117/3115/3123/3120/3135/3586","Down","DC2_CD1D","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa05332","Graft-versus-host disease",23,-0.659581321388733,-2.65931055404526,3.62412093931748e-06,0.000220346553110503,0.000175483750745899,592,"tags=61%, list=9%, signal=56%","3118/3109/3112/3119/3122/3127/3108/3113/3553/3117/3115/3123/3120/3135","Down","DC2_CD1D","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa04630","JAK-STAT signaling pathway",66,0.531881806606354,1.77832485367931,4.87356122671145e-06,0.00074078130646014,0.000636127991697073,784,"tags=44%, list=13%, signal=39%","3575/3718/3561/5292/3563/6654/3717/2033/6772/3559/1441/1439/122809/5290/3454/6773/6775/5295/6776/6655/5781/8503/5291/8554/3566/6774/3588/3716/10254","Up","Macrophages_LYVE1","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa04630","JAK-STAT signaling pathway",81,0.519336267528048,1.70630980770949,5.2244174622417e-06,0.000820233541571948,0.00071217059090558,1842,"tags=53%, list=22%, signal=42%","3575/116379/50615/3718/6772/2033/3717/3559/3563/6655/6654/1439/3561/6775/10254/1387/5781/3601/3566/10000/9466/5295/5292/6774/5291/6777/3716/3454/6773/3570/8503/6776/8554/3572/1154/122809/51588/4609/8027/2475/1441/6778/246778","Up","Macrophages_CCL3_CCL4","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa04919","Thyroid hormone signaling pathway",84,0.538771102738561,1.77648365055858,5.67250557325427e-06,0.000252588802778685,0.000190868951777986,1902,"tags=46%, list=22%, signal=36%","4193/2033/5335/489/10499/6772/9882/2308/23389/207/9969/5290/2475/5579/5567/10000/8202/3091/9282/8648/5293/5469/4851/6513/4853/9862/6548/208/5605/2932/5295/5894/117247/7249/25942/1499/8850/9440/9968","Up","Immune_Cycling_cells","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa00260","Glycine, serine and threonine metabolism",19,-0.718687984681406,-2.51968643192163,6.33451543018645e-06,0.000252588802778685,0.000190868951777986,402,"tags=32%, list=5%, signal=30%","875/5723/113675/2628/501/10993","Down","Immune_Cycling_cells","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa04915","Estrogen signaling pathway",49,0.654588874248553,1.72000206727238,6.34425251384833e-06,0.000962956375855445,0.000568361469959793,538,"tags=49%, list=13%, signal=43%","4318/7031/3709/3310/7184/113/3320/8648/2771/3880/3875/3708/9586/2288/5605/2778/5567/5594/3303/64764/5295/2776/5290/5330","Up","Mast_cells","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa05310","Asthma",17,-0.602483519852828,-2.58771859659365,6.57557211589819e-06,0.000677283927937513,0.000496051931550214,2611,"tags=94%, list=40%, signal=57%","3118/958/2207/3122/3586/3109/3127/3120/3119/3117/7124/3113/3108/3115/3123/2205","Down","Macrophages_Metallothionein","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa05165","Human papillomavirus infection",104,0.561506506896898,1.52976019113547,6.87825982753889e-06,0.000962956375855445,0.000568361469959793,1293,"tags=58%, list=31%, signal=41%","7057/7422/6773/5743/6772/9586/1021/5605/2778/2033/5567/472/5594/5728/3659/5527/64764/1108/1499/3716/3134/5295/535/4790/5290/4853/57801/6932/3106/894/9794/10312/3454/5610/3133/998/3516/2885/5525/5529/3845/5925/3688/9636/3676/23352/3661/23462/3107/1452/1385/836/1027/3105/5934/5663/5734/5970/5520/3551","Up","Mast_cells","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa00980","Metabolism of xenobiotics by cytochrome P450",14,-0.792406136895875,-2.54776435921586,7.28310230199132e-06,0.000256019661357637,0.000193461483091566,1416,"tags=86%, list=16%, signal=72%","373156/9446/2952/2948/8574/873/2950/221/4259/4258/874/2052","Down","Immune_Cycling_cells","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa05133","Pertussis",48,-0.471965629507163,-2.0567262881334,8.02569471340556e-06,0.000256019661357637,0.000193461483091566,481,"tags=38%, list=6%, signal=36%","3689/834/6300/3684/3394/3586/114548/716/23643/29108/929/2353/713/712/51561/3569/3553/714","Down","Immune_Cycling_cells","IMM","Colon","ActiveCD_vs_Control","dataset_02"
