"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","direction","cell_type","cell_group","tissue","comparison","dataset"
"hsa00190","Oxidative phosphorylation",87,0.453590026461287,2.18570091399652,1.11295067404375e-09,2.90480125925418e-07,2.29619296960605e-07,781,"tags=52%, list=22%, signal=42%","4707/55967/7388/1345/4509/29796/4717/4726/4696/4695/4718/4712/4706/6392/4537/1347/9167/4697/4713/4725/4698/7385/4708/4694/4710/5464/1537/4709/51079/54539/4704/27089/1350/4700/1340/529/6390/126328/1349/9550/10063/4731/4722/7381/4541","Up","DC1","IMM","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa04668","TNF signaling pathway",41,-0.67573644990806,-2.00711829477808,4.46481578128943e-07,5.82658459458271e-05,4.60580996385647e-05,580,"tags=51%, list=16%, signal=44%","8837/4790/330/8737/3726/7412/1540/7128/7185/9021/5295/468/2353/6352/207/3659/3383/3553/7133/7124/3725","Down","DC1","IMM","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa04010","MAPK signaling pathway",79,-0.555944243855143,-1.77452131628447,4.03947415094662e-06,0.00028489095912711,0.000225201161479788,943,"tags=47%, list=26%, signal=35%","5778/11184/7048/9448/10746/5894/6789/3310/4296/1398/3312/4791/4216/4790/57551/3315/4616/1647/1843/25780/468/9261/1848/1844/1847/2353/3164/4772/207/3553/3303/7124/3304/11221/1846/3725/1649","Down","DC1","IMM","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa04723","Retrograde endocannabinoid signaling",57,0.445374790254705,2.14259860032248,4.36614496746528e-06,0.00028489095912711,0.000225201161479788,568,"tags=39%, list=16%, signal=33%","4707/55967/4717/4726/4696/4695/4718/4712/4706/4537/5579/4697/4713/4725/4698/4708/4694/4710/4709/51079/54539/4704","Up","DC1","IMM","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa05417","Lipid and atherosclerosis",74,-0.548125236309524,-1.73793653180396,4.43393120057791e-05,0.00231451208670167,0.00182958003223847,853,"tags=45%, list=23%, signal=35%","3661/8743/3309/5452/3310/5747/3312/8795/4790/6774/3326/7412/572/5295/3717/468/2353/10010/6352/4772/958/207/3320/3329/3383/2081/3553/6648/3303/7124/3304/3725/1649","Down","DC1","IMM","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa00630","Glyoxylate and dicarboxylate metabolism",10,0.763637419102446,2.29072633418941,0.000233183111104711,0.0101434653330549,0.00801822627658306,404,"tags=60%, list=11%, signal=53%","39/1738/4190/2653/9380/847","Up","DC1","IMM","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa01200","Carbon metabolism",42,0.422144242130576,1.85143287297181,0.000328708436152377,0.0122561288336815,0.00968824864449112,760,"tags=48%, list=21%, signal=38%","39/1738/4190/3418/2098/7086/6392/5226/2653/847/2821/128/8802/3421/4191/2597/6390/3419/5162/6120","Up","DC1","IMM","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa04625","C-type lectin receptor signaling pathway",40,-0.583599789838162,-1.73293239323528,0.000382126783062156,0.0124668862974028,0.00985484861581349,794,"tags=48%, list=22%, signal=38%","5894/6773/4791/4790/8915/6772/1960/1540/5295/9261/10892/4772/207/3659/3553/7124/4193/1263/3725","Down","DC1","IMM","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa03050","Proteasome",40,0.424027496876777,1.82790033928602,0.000503681364949698,0.0133971184797183,0.0105901803671095,958,"tags=55%, list=26%, signal=41%","10213/5686/5715/5720/5690/5701/5721/5696/5700/5705/5694/5698/5689/5719/5714/51371/5710/5688/5684/5704/5685/9491","Up","DC1","IMM","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa00280","Valine, leucine and isoleucine degradation",13,0.691352919242242,2.2672164592864,0.000561274575261809,0.0133971184797183,0.0105901803671095,441,"tags=46%, list=12%, signal=41%","39/1738/5019/10449/3032/34","Up","DC1","IMM","Ileum","InactiveCD_vs_Control","dataset_02"
