"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","ont","direction","gene_symbols","cluster"
"GO:0000976","transcription cis-regulatory region binding",343,0.44145045177863,1.3047156740007,0.000205187587184575,0.014619615586901,0.0130402111329145,1431,"tags=40%, list=27%, signal=31%","1408/6925/9839/8805/2355/126231/5079/3087/1390/100289635/4208/54862/100381270/4261/4205/10795/405/8553/604/2120/54880/1879/353274/6688/26048/6772/170959/7643/221937/101060200/7586/55422/571/4853/4782/7587/3394/7050/60468/10409/126626/4088/8535/81/8531/3659/7700/7644/6935/84874/79088/23064/3096/253461/5966/55636/9070/22926/4605/23135/51341/3191/84307/5926/5925/10379/51193/55749/7019/10499/64332/6721/56987/10308/351/861/6667/7551/8204/11176/988/643836/5469/7716/4066/10725/51427/1628/5814/8085/3091/4773/54807/57621/7593/3661/6872/9960/53335/4801/3516/1958/4791/54989/6619/2908/5993/163081/7707/10664/6498/1660/1523/6773/59348/4097/94039/90321/7494/5978/51710/10522/65982/84159/9849/25976/5914/5971/79800/6595/6929/84524/6774/10538/55892/65986/7581","MF","Up","CRY2/TCF4/ZEB2/TRIM24/FOSL2/ZNF573/PAX5/HHEX/CREM/ZNF605/MEF2C/CC2D1A/ZBED6/CIITA/MEF2A/ZNF268/ARNT/BHLHE40/BCL6/ETV6/BCOR/EBF1/ZNF445/SPI1/ZNF500/STAT1/ZNF431/ZNF90/FOXK1/ZNF891/ZKSCAN1/ZNF331/BACH1/NOTCH2/NFIC/ZNF37A/IRF8/TGIF1/BACH2/BASP1/GABPB2/SMAD3/CBX4/ACTN4/YBX3/IRF1/ZNF141/ZNF91/ZEB1/ZNF514/ZNF426/SETX/HIVEP1/ZBTB38/REL/CHD7/ASH2L/ATF6/MYBL2/KDM6B/ZBTB7A/HNRNPL/ZNF397/ARID4A/RB1/IRF9/ZNF639/CCAR1/TFAM/NCOA2/NFKBIZ/SREBF2/BBX/ZNF267/APP/RUNX1/SP1/ZNF3/NRIP1/BAZ2A/CDC5L/ZFP62/MED1/VEZF1/LYL1/NFAT5/ZNF107/DBP/PURB/KMT2D/HIF1A/NFATC2/ZNF586/ZBTB2/MZF1/IRF3/TAF1/USP3/BCL11A/NFYB/RBPJ/EGR1/NFKB2/ZNF770/SNAPC3/NR3C1/RFX5/ZNF567/ZNF148/CTCF/SKIL/DHX9/CUX1/STAT2/ZNF350/MAFG/ZNF101/ZNF766/XBP1/REST/ZNF44/DEAF1/ZSCAN18/ARID5B/ZNF518A/TIPARP/RARA/RELB/CARF/SMARCA2/TCF3/ZC3H8/STAT3/BATF/MYNN/ZBTB10/ZNF33A",11
"GO:0000977","RNA polymerase II transcription regulatory region sequence-specific DNA binding",293,0.449490206714445,1.32577348966857,0.000275695666483964,0.0150737174764027,0.0134452549235504,1431,"tags=41%, list=27%, signal=32%","6925/9839/8805/2355/126231/5079/3087/1390/100289635/4208/54862/4205/10795/405/8553/604/2120/54880/1879/353274/6688/26048/6772/170959/7643/221937/101060200/7586/55422/571/4782/7587/3394/7050/60468/4088/81/8531/3659/7700/7644/6935/84874/79088/3096/253461/5966/55636/22926/4605/23135/51341/84307/5925/10379/51193/55749/10499/64332/6721/56987/10308/351/861/6667/7551/8204/988/643836/5469/7716/4066/10725/51427/1628/5814/3091/4773/54807/57621/7593/3661/6872/9960/53335/4801/3516/1958/4791/54989/6619/2908/5993/163081/7707/10664/6498/1660/1523/6773/59348/4097/94039/90321/7494/5978/51710/10522/65982/9849/5914/5971/79800/6929/84524/6774/10538/55892/65986/7581","MF","Up","TCF4/ZEB2/TRIM24/FOSL2/ZNF573/PAX5/HHEX/CREM/ZNF605/MEF2C/CC2D1A/MEF2A/ZNF268/ARNT/BHLHE40/BCL6/ETV6/BCOR/EBF1/ZNF445/SPI1/ZNF500/STAT1/ZNF431/ZNF90/FOXK1/ZNF891/ZKSCAN1/ZNF331/BACH1/NFIC/ZNF37A/IRF8/TGIF1/BACH2/SMAD3/ACTN4/YBX3/IRF1/ZNF141/ZNF91/ZEB1/ZNF514/ZNF426/HIVEP1/ZBTB38/REL/CHD7/ATF6/MYBL2/KDM6B/ZBTB7A/ZNF397/RB1/IRF9/ZNF639/CCAR1/NCOA2/NFKBIZ/SREBF2/BBX/ZNF267/APP/RUNX1/SP1/ZNF3/NRIP1/CDC5L/ZFP62/MED1/VEZF1/LYL1/NFAT5/ZNF107/DBP/PURB/HIF1A/NFATC2/ZNF586/ZBTB2/MZF1/IRF3/TAF1/USP3/BCL11A/NFYB/RBPJ/EGR1/NFKB2/ZNF770/SNAPC3/NR3C1/RFX5/ZNF567/ZNF148/CTCF/SKIL/DHX9/CUX1/STAT2/ZNF350/MAFG/ZNF101/ZNF766/XBP1/REST/ZNF44/DEAF1/ZSCAN18/ZNF518A/RARA/RELB/CARF/TCF3/ZC3H8/STAT3/BATF/MYNN/ZBTB10/ZNF33A",11
"GO:0000978","RNA polymerase II cis-regulatory region sequence-specific DNA binding",250,0.455004067624922,1.33787097939106,0.000544955479545218,0.0207083082227183,0.0184711225698485,1431,"tags=41%, list=27%, signal=31%","6925/9839/8805/2355/126231/5079/3087/1390/100289635/4208/54862/4205/10795/405/8553/604/2120/1879/353274/6688/26048/6772/170959/7643/221937/7586/55422/571/4782/7587/3394/7050/60468/4088/3659/7700/7644/6935/84874/79088/3096/253461/5966/55636/22926/4605/23135/51341/84307/10379/51193/55749/10499/64332/6721/10308/351/861/6667/8204/643836/5469/4066/10725/51427/1628/3091/4773/54807/57621/7593/3661/9960/53335/4801/3516/1958/4791/54989/6619/2908/5993/163081/7707/10664/6498/1660/6773/59348/4097/90321/7494/5978/65982/5914/5971/79800/6929/6774/10538/55892/7581","MF","Up","TCF4/ZEB2/TRIM24/FOSL2/ZNF573/PAX5/HHEX/CREM/ZNF605/MEF2C/CC2D1A/MEF2A/ZNF268/ARNT/BHLHE40/BCL6/ETV6/EBF1/ZNF445/SPI1/ZNF500/STAT1/ZNF431/ZNF90/FOXK1/ZKSCAN1/ZNF331/BACH1/NFIC/ZNF37A/IRF8/TGIF1/BACH2/SMAD3/IRF1/ZNF141/ZNF91/ZEB1/ZNF514/ZNF426/HIVEP1/ZBTB38/REL/CHD7/ATF6/MYBL2/KDM6B/ZBTB7A/ZNF397/IRF9/ZNF639/CCAR1/NCOA2/NFKBIZ/SREBF2/ZNF267/APP/RUNX1/SP1/NRIP1/ZFP62/MED1/LYL1/NFAT5/ZNF107/DBP/HIF1A/NFATC2/ZNF586/ZBTB2/MZF1/IRF3/USP3/BCL11A/NFYB/RBPJ/EGR1/NFKB2/ZNF770/SNAPC3/NR3C1/RFX5/ZNF567/ZNF148/CTCF/SKIL/DHX9/STAT2/ZNF350/MAFG/ZNF766/XBP1/REST/ZSCAN18/RARA/RELB/CARF/TCF3/STAT3/BATF/MYNN/ZNF33A",11
"GO:0000981","DNA-binding transcription factor activity, RNA polymerase II-specific",262,0.458238102586958,1.3464656594695,0.000107729917251396,0.0102343421388827,0.00912869298814465,1580,"tags=45%, list=30%, signal=33%","6925/9839/2355/126231/5079/3087/1390/100289635/4208/54862/100381270/4205/10795/405/8553/604/2120/1879/353274/10194/6688/26048/6772/170959/7643/221937/101060200/84163/7586/55422/571/4853/4782/7587/3394/7050/60468/4088/3659/7700/7644/6935/84874/79088/3096/253461/5966/22926/4605/51341/84307/10379/51193/6721/56987/10308/861/6667/7551/988/643836/7716/4066/10725/51427/1628/5814/3091/4773/54807/57621/7593/3661/53335/4801/23036/3516/128553/1958/4791/54989/2908/5993/5359/7707/10664/10472/6498/1523/6773/59348/4097/94039/90321/7494/5978/51710/10522/65982/9849/5914/5971/79800/6929/84524/6774/10538/55892/65986/7581/7024/7227/26036/7392/7799/79027/57677/1997","MF","Up","TCF4/ZEB2/FOSL2/ZNF573/PAX5/HHEX/CREM/ZNF605/MEF2C/CC2D1A/ZBED6/MEF2A/ZNF268/ARNT/BHLHE40/BCL6/ETV6/EBF1/ZNF445/TSHZ1/SPI1/ZNF500/STAT1/ZNF431/ZNF90/FOXK1/ZNF891/GTF2IRD2/ZKSCAN1/ZNF331/BACH1/NOTCH2/NFIC/ZNF37A/IRF8/TGIF1/BACH2/SMAD3/IRF1/ZNF141/ZNF91/ZEB1/ZNF514/ZNF426/HIVEP1/ZBTB38/REL/ATF6/MYBL2/ZBTB7A/ZNF397/IRF9/ZNF639/SREBF2/BBX/ZNF267/RUNX1/SP1/ZNF3/CDC5L/ZFP62/VEZF1/LYL1/NFAT5/ZNF107/DBP/PURB/HIF1A/NFATC2/ZNF586/ZBTB2/MZF1/IRF3/BCL11A/NFYB/ZNF292/RBPJ/TSHZ2/EGR1/NFKB2/ZNF770/NR3C1/RFX5/PLSCR1/ZNF148/CTCF/ZBTB18/SKIL/CUX1/STAT2/ZNF350/MAFG/ZNF101/ZNF766/XBP1/REST/ZNF44/DEAF1/ZSCAN18/ZNF518A/RARA/RELB/CARF/TCF3/ZC3H8/STAT3/BATF/MYNN/ZBTB10/ZNF33A/TFCP2/TRPS1/ZNF451/USF2/PRDM2/ZNF655/ZFP14/ELF1",11
"GO:0000987","cis-regulatory region sequence-specific DNA binding",258,0.449062535572462,1.32010791667507,0.000664018831457345,0.0222641608194522,0.0198588913680432,1431,"tags=40%, list=27%, signal=31%","6925/9839/8805/2355/126231/5079/3087/1390/100289635/4208/54862/4205/10795/405/8553/604/2120/1879/353274/6688/26048/6772/170959/7643/221937/7586/55422/571/4853/4782/7587/3394/7050/60468/4088/3659/7700/7644/6935/84874/79088/3096/253461/5966/55636/22926/4605/23135/51341/84307/10379/51193/55749/10499/64332/6721/10308/351/861/6667/8204/643836/5469/4066/10725/51427/1628/3091/4773/54807/57621/7593/3661/9960/53335/4801/3516/1958/4791/54989/6619/2908/5993/163081/7707/10664/6498/1660/6773/59348/4097/90321/7494/5978/65982/25976/5914/5971/79800/6929/6774/10538/55892/7581","MF","Up","TCF4/ZEB2/TRIM24/FOSL2/ZNF573/PAX5/HHEX/CREM/ZNF605/MEF2C/CC2D1A/MEF2A/ZNF268/ARNT/BHLHE40/BCL6/ETV6/EBF1/ZNF445/SPI1/ZNF500/STAT1/ZNF431/ZNF90/FOXK1/ZKSCAN1/ZNF331/BACH1/NOTCH2/NFIC/ZNF37A/IRF8/TGIF1/BACH2/SMAD3/IRF1/ZNF141/ZNF91/ZEB1/ZNF514/ZNF426/HIVEP1/ZBTB38/REL/CHD7/ATF6/MYBL2/KDM6B/ZBTB7A/ZNF397/IRF9/ZNF639/CCAR1/NCOA2/NFKBIZ/SREBF2/ZNF267/APP/RUNX1/SP1/NRIP1/ZFP62/MED1/LYL1/NFAT5/ZNF107/DBP/HIF1A/NFATC2/ZNF586/ZBTB2/MZF1/IRF3/USP3/BCL11A/NFYB/RBPJ/EGR1/NFKB2/ZNF770/SNAPC3/NR3C1/RFX5/ZNF567/ZNF148/CTCF/SKIL/DHX9/STAT2/ZNF350/MAFG/ZNF766/XBP1/REST/ZSCAN18/TIPARP/RARA/RELB/CARF/TCF3/STAT3/BATF/MYNN/ZNF33A",11
"GO:0001067","transcription regulatory region nucleic acid binding",344,0.441295209468092,1.30434805051912,0.000146239387740484,0.0119080644302966,0.0106215976358878,1431,"tags=40%, list=27%, signal=31%","1408/6925/9839/8805/2355/126231/5079/3087/1390/100289635/4208/54862/100381270/4261/4205/10795/405/8553/604/2120/54880/1879/353274/6688/26048/6772/170959/7643/221937/101060200/7586/55422/571/4853/4782/7587/3394/7050/60468/10409/126626/4088/8535/81/8531/3659/7700/7644/6935/84874/79088/23064/3096/253461/5966/55636/9070/22926/4605/23135/51341/3191/84307/5926/5925/10379/51193/55749/7019/10499/64332/6721/56987/10308/351/861/6667/7551/8204/11176/988/643836/5469/7716/4066/10725/51427/1628/5814/8085/3091/4773/54807/57621/7593/3661/6872/9960/53335/4801/3516/1958/4791/54989/6619/2908/5993/163081/7707/10664/6498/1660/1523/6773/59348/4097/94039/90321/7494/5978/51710/10522/65982/84159/9849/25976/5914/5971/79800/6595/6929/84524/6774/10538/55892/65986/7581","MF","Up","CRY2/TCF4/ZEB2/TRIM24/FOSL2/ZNF573/PAX5/HHEX/CREM/ZNF605/MEF2C/CC2D1A/ZBED6/CIITA/MEF2A/ZNF268/ARNT/BHLHE40/BCL6/ETV6/BCOR/EBF1/ZNF445/SPI1/ZNF500/STAT1/ZNF431/ZNF90/FOXK1/ZNF891/ZKSCAN1/ZNF331/BACH1/NOTCH2/NFIC/ZNF37A/IRF8/TGIF1/BACH2/BASP1/GABPB2/SMAD3/CBX4/ACTN4/YBX3/IRF1/ZNF141/ZNF91/ZEB1/ZNF514/ZNF426/SETX/HIVEP1/ZBTB38/REL/CHD7/ASH2L/ATF6/MYBL2/KDM6B/ZBTB7A/HNRNPL/ZNF397/ARID4A/RB1/IRF9/ZNF639/CCAR1/TFAM/NCOA2/NFKBIZ/SREBF2/BBX/ZNF267/APP/RUNX1/SP1/ZNF3/NRIP1/BAZ2A/CDC5L/ZFP62/MED1/VEZF1/LYL1/NFAT5/ZNF107/DBP/PURB/KMT2D/HIF1A/NFATC2/ZNF586/ZBTB2/MZF1/IRF3/TAF1/USP3/BCL11A/NFYB/RBPJ/EGR1/NFKB2/ZNF770/SNAPC3/NR3C1/RFX5/ZNF567/ZNF148/CTCF/SKIL/DHX9/CUX1/STAT2/ZNF350/MAFG/ZNF101/ZNF766/XBP1/REST/ZNF44/DEAF1/ZSCAN18/ARID5B/ZNF518A/TIPARP/RARA/RELB/CARF/SMARCA2/TCF3/ZC3H8/STAT3/BATF/MYNN/ZBTB10/ZNF33A",11
"GO:0001217","DNA-binding transcription repressor activity",76,0.524665153431939,1.47654230595189,0.000912216519935326,0.0264942485123056,0.0236319889777352,1531,"tags=54%, list=29%, signal=39%","9839/3087/1390/54862/100381270/8553/604/2120/6688/221937/571/3394/7050/60468/4088/7644/6935/3096/51341/6721/5814/3091/4773/57621/7593/3661/53335/2908/7707/10664/10472/6498/59348/5978/10522/5914/6929/84524/65986/7227/7799","MF","Up","ZEB2/HHEX/CREM/CC2D1A/ZBED6/BHLHE40/BCL6/ETV6/SPI1/FOXK1/BACH1/IRF8/TGIF1/BACH2/SMAD3/ZNF91/ZEB1/HIVEP1/ZBTB7A/SREBF2/PURB/HIF1A/NFATC2/ZBTB2/MZF1/IRF3/BCL11A/NR3C1/ZNF148/CTCF/ZBTB18/SKIL/ZNF350/REST/DEAF1/RARA/TCF3/ZC3H8/ZBTB10/TRPS1/PRDM2",11
"GO:0001501","skeletal system development",109,0.522356659934256,1.47892361655355,0.000121299887990532,0.0132937095994623,0.0117269858817162,1513,"tags=49%, list=29%, signal=35%","93/1281/1277/1278/2355/5079/4208/4192/4664/9770/28982/55294/4853/5310/4522/4088/6197/302/6935/5048/55636/7076/54/5925/79648/56987/29072/54808/5663/861/9321/80781/57599/7046/7398/145864/3091/4773/51320/25836/171023/55870/10522/29123/84159/25976/5914/3638/1499/7305/29887/7227/5781","BP","Up","ACVR2B/COL3A1/COL1A1/COL1A2/FOSL2/PAX5/MEF2C/MDK/NAB1/RASSF2/FLVCR1/FBXW7/NOTCH2/PKD1/MTHFD1/SMAD3/RPS6KA3/ANXA2/ZEB1/PAFAH1B1/CHD7/TIMP1/ACP5/RB1/MCPH1/BBX/SETD2/DYM/PSEN1/RUNX1/TRIP11/COL18A1/WDR48/TGFBR1/USP1/HAPLN3/HIF1A/NFATC2/MEX3C/NIPBL/ASXL1/ASH1L/DEAF1/ANKRD11/ARID5B/TIPARP/RARA/INSIG1/CTNNB1/TYROBP/SNX10/TRPS1/PTPN11",4
"GO:0001568","blood vessel development",179,0.494546318083821,1.42628427558051,4.34977066829921e-05,0.00847480318540297,0.00747600935329321,1124,"tags=35%, list=21%, signal=28%","93/6678/1634/1281/1277/1278/6347/3135/5613/3087/4208/4192/5290/1647/348/800/10672/1890/83478/6772/6558/10800/6654/3688/6850/28982/55294/4853/5310/11146/5547/5140/302/55636/5594/9021/91010/84830/204851/2752/5286/29072/5663/25831/861/26057/6667/6464/80781/5469/7716/7046/4066/3091/4193/26051/3516/90268/55109/1958/5170/3716","BP","Up","ACVR2B/SPARC/DCN/COL3A1/COL1A1/COL1A2/CCL2/HLA-G/PRKX/HHEX/MEF2C/MDK/PIK3CA/GADD45A/APOE/CALD1/GNA13/TYMP/ARHGAP24/STAT1/SLC12A2/CYSLTR1/SOS1/ITGB1/SYK/FLVCR1/FBXW7/NOTCH2/PKD1/GLMN/PRCP/PDE3B/ANXA2/CHD7/MAPK1/SOCS3/FMNL3/ADTRP/HIPK1/GLUL/PIK3C2A/SETD2/PSEN1/HECTD1/RUNX1/ANKRD17/SP1/SHC1/COL18A1/MED1/VEZF1/TGFBR1/LYL1/HIF1A/MDM2/PPP1R16B/RBPJ/OTULIN/AGGF1/EGR1/PDPK1/JAK1",4
"GO:0001937","negative regulation of endothelial cell proliferation",11,0.846791187766477,1.85603840092145,5.76621758739474e-05,0.00904843264666297,0.00798203399172857,248,"tags=45%, list=5%, signal=43%","6678/6347/4208/348/6772","BP","Up","SPARC/CCL2/MEF2C/APOE/STAT1",2
"GO:0001944","vasculature development",191,0.488461021490109,1.41107685910802,3.95689387760141e-05,0.00816283931102833,0.00720081183050808,1124,"tags=34%, list=21%, signal=28%","93/6678/1634/1281/1277/1278/6347/3135/5613/3087/4208/4192/5290/1647/348/800/10672/1890/83478/6772/6558/10800/6654/3688/6850/6648/28982/55294/4853/5310/11146/5547/5140/302/55636/5594/9021/91010/84830/204851/2752/5286/29072/5663/25831/861/26057/6667/6464/80781/5469/7716/7046/4066/102/3091/4773/4193/26051/3516/90268/55109/1958/5170/3716","BP","Up","ACVR2B/SPARC/DCN/COL3A1/COL1A1/COL1A2/CCL2/HLA-G/PRKX/HHEX/MEF2C/MDK/PIK3CA/GADD45A/APOE/CALD1/GNA13/TYMP/ARHGAP24/STAT1/SLC12A2/CYSLTR1/SOS1/ITGB1/SYK/SOD2/FLVCR1/FBXW7/NOTCH2/PKD1/GLMN/PRCP/PDE3B/ANXA2/CHD7/MAPK1/SOCS3/FMNL3/ADTRP/HIPK1/GLUL/PIK3C2A/SETD2/PSEN1/HECTD1/RUNX1/ANKRD17/SP1/SHC1/COL18A1/MED1/VEZF1/TGFBR1/LYL1/ADAM10/HIF1A/NFATC2/MDM2/PPP1R16B/RBPJ/OTULIN/AGGF1/EGR1/PDPK1/JAK1",4
"GO:0002218","activation of innate immune response",124,0.510893640175602,1.45172405433564,0.000157575555495143,0.0141696787979863,0.0124997181538522,1312,"tags=44%, list=25%, signal=33%","6279/6280/9447/4067/4940/84937/9698/115362/9261/5591/6850/26060/57169/81793/6197/3659/7187/5610/9258/127018/8546/23180/83737/5062/57724/8887/64332/25942/26057/54941/695/330/92610/55601/26065/3661/8678/140609/6885/1387/90268/54726/5170/57142/10614/142/4814/23643/2033/22861/6397/26191/1654/3654","BP","Up","S100A8/S100A9/AIM2/LYN/OAS3/ZNRF1/PUM1/GBP5/MAPKAPK2/PRKDC/SYK/APPL1/ZNFX1/TLR10/RPS6KA3/IRF1/TRAF3/EIF2AK2/MFHAS1/LYPLAL1/AP3B1/RFTN1/ITCH/PAK2/EPG5/TAX1BP1/NFKBIZ/SIN3A/ANKRD17/RNF125/BTK/BIRC3/TIFA/DDX60/LSM14A/IRF3/BECN1/NEK7/MAP3K7/CREBBP/OTULIN/OTUD4/PDPK1/RTN4/HEXIM1/PARP1/NINJ1/LY96/EP300/NLRP1/SEC14L1/PTPN22/DDX3X/IRAK1",7
"GO:0002221","pattern recognition receptor signaling pathway",105,0.525866866066329,1.48707145548181,0.000139437695309842,0.0135835554847671,0.0119826721203399,1312,"tags=45%, list=25%, signal=34%","6279/6280/9447/4067/4940/84937/9698/115362/9261/5591/26060/81793/6197/3659/7187/5610/9258/127018/8546/23180/83737/57724/8887/64332/26057/54941/695/330/92610/55601/26065/3661/8678/140609/6885/90268/54726/5170/57142/142/4814/23643/22861/6397/26191/1654/3654","BP","Up","S100A8/S100A9/AIM2/LYN/OAS3/ZNRF1/PUM1/GBP5/MAPKAPK2/PRKDC/APPL1/TLR10/RPS6KA3/IRF1/TRAF3/EIF2AK2/MFHAS1/LYPLAL1/AP3B1/RFTN1/ITCH/EPG5/TAX1BP1/NFKBIZ/ANKRD17/RNF125/BTK/BIRC3/TIFA/DDX60/LSM14A/IRF3/BECN1/NEK7/MAP3K7/OTULIN/OTUD4/PDPK1/RTN4/PARP1/NINJ1/LY96/NLRP1/SEC14L1/PTPN22/DDX3X/IRAK1",7
