"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"ISG15",7.54756157849162,-0.441341461072408,1.25570023577672,-0.351470397550268,0.725235476977235,0.999654658969584,"ISG15"
"SDF4",5.42404041327915,-0.339012677034212,0.750686803144959,-0.451603352575186,0.651554754372654,0.999654658969584,"SDF4"
"AURKAIP1",6.133087200949,0.544449803085575,0.632630933192705,0.860612048067101,0.389451748070984,0.999654658969584,"AURKAIP1"
"MRPL20",5.96527552889234,0.388905423210581,0.555850202031933,0.699658688238165,0.484140481787245,0.999654658969584,"MRPL20"
"SSU72",7.1226744186986,0.119160981800933,0.620170781267186,0.192142205663822,0.847630815449309,0.999654658969584,"SSU72"
"GNB1",4.3256609880295,-0.373898805172257,0.821263837245937,-0.455272457175402,0.648913238651718,0.999654658969584,"GNB1"
"FAAP20",3.71182784902269,-0.143453762204109,0.711528894588618,-0.201613403608927,0.840218965842186,0.999654658969584,"FAAP20"
"RER1",4.37851330241883,0.00394367319125371,0.664402433721792,0.0059356693941688,0.995264048842019,0.999654658969584,"RER1"
"TNFRSF14",7.75737672415883,0.9744810277752,0.561407198036097,1.73578292402397,0.0826022245425244,0.999654658969584,"TNFRSF14"
"RPL22",69.9815680189821,-0.22823986188428,0.355130855349889,-0.642692287774908,0.520423786271257,0.999654658969584,"RPL22"
"CAMTA1",3.91835531720621,-0.0290740962154154,0.736972157425369,-0.039450738976336,0.968531027516066,0.999654658969584,"CAMTA1"
"PARK7",10.2273922118716,-0.934118580678036,0.513064929510562,-1.82066348126569,0.068658026607701,0.999654658969584,"PARK7"
"ENO1",13.6503914726949,0.0369858119398443,0.56466082187744,0.0655009352638814,0.94777516170398,0.999654658969584,"ENO1"
"PGD",5.8941581745036,-0.0670595443927732,0.573108738462261,-0.117010158617899,0.906852003370298,0.999654658969584,"PGD"
"MAD2L2",2.54616102543787,0.728868882847454,0.927148583337052,0.786140318765373,0.431785285746524,0.999654658969584,"MAD2L2"
"AGTRAP",3.74580053362574,-0.0305409088388782,0.770436426354818,-0.0396410499220254,0.968379300038988,0.999654658969584,"AGTRAP"
"TNFRSF1B",7.24280289608098,-0.381670707475973,0.577945395629871,-0.660392331804999,0.509002091792286,0.999654658969584,"TNFRSF1B"
