"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","direction","cell_type","cell_group","tissue","comparison","dataset"
"hsa03010","Ribosome",126,-0.701004786472311,-3.00022871276407,1e-10,3.42e-08,2.76842105263158e-08,3020,"tags=85%, list=26%, signal=63%","63931/64963/6171/51264/9801/6167/9553/3921/6160/6176/6144/6232/11224/51121/6161/6181/6137/6166/6227/6228/6146/6150/6223/6165/51116/6188/6133/6222/6192/6201/64965/2197/64928/29088/6202/51073/51069/6158/6129/6189/25873/124995/6234/64979/65005/6124/23521/64983/51021/29093/6205/6224/6191/55052/51081/219927/6154/6156/64981/6209/6155/29074/6135/6138/6142/6128/6122/51187/200916/54948/6169/6194/63875/6193/7311/6182/6130/6143/6134/4736/6208/6231/6152/6132/64969/6183/6175/9045/6159/65003/6141/6170/11222/9349/79590/64960/6229/6157/6204/6147/6217/6230/6125/6203/6173/6139/6218","Down","Enterocytes_TMIGD1_MEP1A","EPI","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa05320","Autoimmune thyroid disease",19,0.879082130180803,2.23973174437556,1.34964439395677e-07,1.53859460911072e-05,1.24546131793204e-05,1228,"tags=89%, list=11%, signal=80%","3113/3115/3112/3117/3118/3119/3127/958/3106/3134/3105/3122/3133/3123/3108/3109/3107","Up","Enterocytes_TMIGD1_MEP1A","EPI","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa05330","Allograft rejection",19,0.879082130180803,2.23973174437556,1.34964439395677e-07,1.53859460911072e-05,1.24546131793204e-05,1228,"tags=89%, list=11%, signal=80%","3113/3115/3112/3117/3118/3119/3127/958/3106/3134/3105/3122/3133/3123/3108/3109/3107","Up","Enterocytes_TMIGD1_MEP1A","EPI","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa05332","Graft-versus-host disease",20,0.856789093543434,2.23311161589598,3.33218546298738e-07,2.84669198404912e-05,2.30433977163718e-05,1228,"tags=85%, list=11%, signal=76%","3113/3115/3112/3117/3118/3119/3127/3553/3106/3134/3105/3122/3133/3123/3108/3109/3107","Up","Enterocytes_TMIGD1_MEP1A","EPI","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa05150","Staphylococcus aureus infection",38,0.758625797110353,2.26188542511314,4.16183038603673e-07,2.84669198404912e-05,2.30433977163718e-05,661,"tags=58%, list=6%, signal=55%","3113/3115/3112/717/3117/3118/3119/3426/3127/713/728/727/5724/629/1670/3075/712/3122/1671/3859/714/3383","Up","Enterocytes_TMIGD1_MEP1A","EPI","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa04940","Type I diabetes mellitus",23,0.827570016439861,2.18902733268107,8.20878264517617e-07,4.67900610775042e-05,3.78756111523041e-05,1228,"tags=74%, list=11%, signal=66%","3113/3115/3112/3117/3118/3119/3127/3553/3106/3134/3105/3122/3133/3123/3108/3109/3107","Up","Enterocytes_TMIGD1_MEP1A","EPI","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa05310","Asthma",14,0.898096992019644,2.1092530585259,2.45348393804637e-06,0.000119870215258837,9.70325226625859e-05,1176,"tags=100%, list=10%, signal=90%","3113/3115/3112/6356/3117/3118/3119/3127/958/2207/3122/3123/3108/3109","Up","Enterocytes_TMIGD1_MEP1A","EPI","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa04060","Cytokine-cytokine receptor interaction",114,0.567176426061725,2.01638882470747,3.14031281679183e-06,0.000134248372917851,0.000108671351423191,1428,"tags=39%, list=13%, signal=35%","6373/4283/151449/608/6351/6356/6364/53832/6362/8741/939/3627/6348/958/3575/3553/6374/56477/338376/8809/1439/10673/27242/7046/6368/8792/2919/8794/3572/3594/90/3570/91/3600/656/3953/6370/2833/3561/57007/23765/163702/3597/3976/8743","Up","Enterocytes_TMIGD1_MEP1A","EPI","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa05322","Systemic lupus erythematosus",30,0.768738846134077,2.16659540549413,3.5606416085074e-06,0.000135304381123281,0.00010952616877631,1176,"tags=60%, list=10%, signal=54%","3113/3115/3112/717/3117/3118/3119/3127/713/727/958/712/729/3122/714/3123/3108/3109","Up","Enterocytes_TMIGD1_MEP1A","EPI","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa05416","Viral myocarditis",48,0.689169847707344,2.13654252621373,4.27735124142302e-06,0.000139431865965178,0.000112867284545528,1338,"tags=46%, list=12%, signal=41%","3113/3115/3112/3117/3118/3119/3127/958/3106/857/3134/3105/3122/3133/836/3383/3123/3108/1605/3109/3107/27","Up","Enterocytes_TMIGD1_MEP1A","EPI","Ileum","InactiveCD_vs_Control","dataset_02"
