"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","direction","cell_type","cell_group","tissue","comparison","dataset"
"hsa03010","Ribosome",127,-0.62876413712288,-3.2341596155263,1e-10,6.64e-09,4.10526315789474e-09,2347,"tags=61%, list=22%, signal=48%","64965/6165/51116/6217/51073/51121/6210/51021/51069/9045/25873/65003/29088/6192/2197/64963/64960/29074/6155/6143/6128/6230/6154/55168/6201/64979/6171/6147/6183/6161/6142/11224/6135/6136/6209/6137/6181/6191/65005/6124/124995/6175/6157/4736/6132/6203/219927/6134/10573/64981/6223/6193/51081/6222/54948/6182/63931/6122/6204/29093/6188/6208/64928/6138/51264/64983/6129/6150/6194/79590/6160/140801/6187/23521/6173/6139/6218","Down","Epithelial_Cycling_cells","EPI","Colon","InactiveCD_vs_Control","dataset_02"
"hsa05322","Systemic lupus erythematosus",24,0.850441314032216,2.44534296893355,1e-10,6.64e-09,4.10526315789474e-09,310,"tags=50%, list=3%, signal=49%","3113/3115/717/3117/3119/3109/3127/3118/3122/3123/3108/958","Up","Epithelial_Cycling_cells","EPI","Colon","InactiveCD_vs_Control","dataset_02"
"hsa05150","Staphylococcus aureus infection",26,0.821088905483208,2.39729970701043,1e-10,6.64e-09,4.10526315789474e-09,687,"tags=58%, list=6%, signal=54%","3113/3115/717/1670/3117/3119/3109/3127/3118/3122/3123/3108/1671/3426/54474","Up","Epithelial_Cycling_cells","EPI","Colon","InactiveCD_vs_Control","dataset_02"
"hsa05310","Asthma",12,0.944022102082246,2.30066401757854,1e-10,6.64e-09,4.10526315789474e-09,310,"tags=92%, list=3%, signal=89%","3113/3115/3117/3119/3109/3127/3118/3122/3123/3108/958","Up","Epithelial_Cycling_cells","EPI","Colon","InactiveCD_vs_Control","dataset_02"
"hsa05145","Toxoplasmosis",78,0.636460981607302,2.21326585537187,1e-10,6.64e-09,4.10526315789474e-09,1114,"tags=32%, list=10%, signal=29%","3310/3113/3115/4261/3117/3119/3109/3127/3118/3122/330/3123/3108/3909/958/3717/2771/6772/3949/3716/8651/596/3305/3303/841","Up","Epithelial_Cycling_cells","EPI","Colon","InactiveCD_vs_Control","dataset_02"
"hsa05140","Leishmaniasis",41,0.723145438899552,2.29670071290174,1.76225443670024e-09,9.75114121640802e-08,6.02876517818504e-08,606,"tags=34%, list=6%, signal=32%","3113/3115/3117/3119/3109/3127/3118/3122/3123/3108/653361/3717/6772/3716","Up","Epithelial_Cycling_cells","EPI","Colon","InactiveCD_vs_Control","dataset_02"
"hsa05320","Autoimmune thyroid disease",18,0.852638594144462,2.29885839133561,3.12201030241515e-09,1.29563427550229e-07,8.01042117067046e-08,310,"tags=61%, list=3%, signal=59%","3113/3115/3117/3119/3109/3127/3118/3122/3123/3108/958","Up","Epithelial_Cycling_cells","EPI","Colon","InactiveCD_vs_Control","dataset_02"
"hsa05330","Allograft rejection",18,0.852638594144462,2.29885839133561,3.12201030241515e-09,1.29563427550229e-07,8.01042117067046e-08,310,"tags=61%, list=3%, signal=59%","3113/3115/3117/3119/3109/3127/3118/3122/3123/3108/958","Up","Epithelial_Cycling_cells","EPI","Colon","InactiveCD_vs_Control","dataset_02"
"hsa04672","Intestinal immune network for IgA production",21,0.840624225002753,2.35907471525774,4.37300388695168e-09,1.6131525449644e-07,9.97351763690734e-08,907,"tags=71%, list=8%, signal=65%","3113/3115/3117/3119/3109/3127/3118/3122/608/3123/8741/3108/958/10673/7852","Up","Epithelial_Cycling_cells","EPI","Colon","InactiveCD_vs_Control","dataset_02"
"hsa05332","Graft-versus-host disease",17,0.861850007534353,2.30128897167703,6.73390251376922e-09,2.23565563457138e-07,1.38222209493158e-07,150,"tags=59%, list=1%, signal=58%","3113/3115/3117/3119/3109/3127/3118/3122/3123/3108","Up","Epithelial_Cycling_cells","EPI","Colon","InactiveCD_vs_Control","dataset_02"
"hsa04940","Type I diabetes mellitus",21,0.835822270071978,2.34559881232268,8.05114883439854e-09,2.42998310274574e-07,1.5023674858447e-07,150,"tags=48%, list=1%, signal=47%","3113/3115/3117/3119/3109/3127/3118/3122/3123/3108","Up","Epithelial_Cycling_cells","EPI","Colon","InactiveCD_vs_Control","dataset_02"
"hsa04658","Th1 and Th2 cell differentiation",57,0.657189293841019,2.1930501964657,9.14251525195034e-09,2.52942921970626e-07,1.56385129309677e-07,606,"tags=28%, list=6%, signal=27%","3113/3115/915/3117/3119/3109/3127/3118/3122/3123/3108/84441/3717/6772/5530/3716","Up","Epithelial_Cycling_cells","EPI","Colon","InactiveCD_vs_Control","dataset_02"
"hsa04612","Antigen processing and presentation",50,0.663759172908147,2.17393455843292,1.53980345305063e-08,3.88703521370827e-07,2.40320820124639e-07,1621,"tags=44%, list=15%, signal=37%","3310/3113/3115/4261/3117/3119/3109/3127/3118/3122/3123/972/3108/3133/3305/3303/3134/6890/3309/3320/3308/821","Up","Epithelial_Cycling_cells","EPI","Colon","InactiveCD_vs_Control","dataset_02"
"hsa05168","Herpes simplex virus 1 infection",130,0.527253603029992,1.91991841614936,1.63911123469626e-08,3.88703521370827e-07,2.40320820124639e-07,1570,"tags=30%, list=15%, signal=26%","3113/3115/684/3117/3119/3109/3127/3118/3122/330/3123/972/4939/3108/5295/6352/3717/9451/6772/3716/29915/5610/5781/5290/596/8503/64135/3133/9021/57506/10189/5291/841/56829/3134/6890/317/23118/4940","Up","Epithelial_Cycling_cells","EPI","Colon","InactiveCD_vs_Control","dataset_02"
"hsa05321","Inflammatory bowel disease",25,0.779498531426325,2.24077651829282,3.7352505386693e-08,8.26735452558804e-07,5.11139547396851e-07,451,"tags=44%, list=4%, signal=42%","3113/3115/3117/3119/3109/3127/3118/3122/3123/3108/6772","Up","Epithelial_Cycling_cells","EPI","Colon","InactiveCD_vs_Control","dataset_02"
"hsa04640","Hematopoietic cell lineage",36,0.715887254313555,2.2237032401852,4.56690950988158e-08,9.47633723300429e-07,5.85886417386124e-07,1481,"tags=56%, list=14%, signal=48%","3113/3115/915/3117/3119/3109/3127/3118/3122/3123/3108/924/1604/3575/3815/3673/4254/3672/3554/3655","Up","Epithelial_Cycling_cells","EPI","Colon","InactiveCD_vs_Control","dataset_02"
"hsa05416","Viral myocarditis",45,0.67674608259805,2.1768247951229,8.54843982904217e-08,1.66946001367176e-06,1.03216456140138e-06,1515,"tags=40%, list=14%, signal=34%","3113/3115/3117/3119/3109/3127/3118/3122/3123/3108/1604/958/6640/3133/8672/841/3134/6645","Up","Epithelial_Cycling_cells","EPI","Colon","InactiveCD_vs_Control","dataset_02"
