"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","direction","cell_type","cell_group","tissue","comparison","dataset"
"hsa03010","Ribosome",128,-0.585783919756093,-2.33937432877298,1e-10,3.26e-08,2.98947368421053e-08,2760,"tags=78%, list=36%, signal=51%","2197/63931/11224/6134/51069/6235/6206/6202/6209/6143/6155/6157/6183/64979/65008/6167/6161/6176/6137/6169/6207/64983/6168/6175/6210/6234/6135/23521/6222/6217/6208/6204/6147/6171/64969/6193/25873/6227/6232/6228/6146/64981/6223/6191/6130/65003/6165/6164/65005/6133/6152/6188/9045/54460/6233/6156/6136/6138/6201/4736/9553/9801/6125/6189/64968/6203/124995/6187/6194/6218/6144/6173/6224/11222/6229/6122/6128/6160/6170/55052/6230/6154/28998/6124/9349/6129/54948/200916/6231/29093/51121/51187/51023/51373/63875/79590/29074/64965/51116/6192","Down","early_enterocyte","EPI","Ileum","InactiveCD_vs_Control","dataset_01"
"hsa03010","Ribosome",110,-0.675675825910966,-2.36147000735946,1e-10,2.82e-08,2.18947368421053e-08,1030,"tags=85%, list=29%, signal=62%","51021/51187/6134/6191/200916/6167/55052/6139/6232/6143/6181/9045/55168/6141/6135/6169/25873/23521/6210/6206/51121/51264/6193/6205/29074/6176/6125/6137/63931/6157/6209/6133/6132/6161/6188/6165/6147/6235/6144/6171/6130/11224/6168/6204/64969/6222/6208/3921/6202/6227/6164/6187/6175/6234/6136/6170/54460/6160/6223/6207/64981/6201/6122/6128/6230/6224/6156/51073/6189/6233/6138/6228/64983/6154/6194/6146/6129/6124/6203/219927/9349/6229/4736/6231/6218/65003/64960/6182/51081/6173/54948/9801/6192","Down","IL2RG+_enterocyte_(M_cell)","EPI","Ileum","InactiveCD_vs_Control","dataset_01"
"hsa03010","Ribosome",120,0.570204094445548,2.65744316495819,1e-10,2.85e-08,2.69473684210526e-08,1230,"tags=73%, list=30%, signal=53%","63931/6142/6159/6207/6234/6158/6139/124995/6193/6181/6208/6209/6171/6191/6202/65005/6206/6138/6222/6228/6183/6157/6150/6204/6136/55173/6187/6223/11224/6161/6132/6137/6210/6134/6164/6168/6201/23521/6143/64928/6176/6167/6233/6188/6135/6147/6235/6155/6170/25873/6130/4736/6141/6232/6165/6217/6160/6156/6173/6128/219927/6194/6169/2197/6133/6227/3921/64963/6129/6122/6152/6203/6154/6146/6124/7311/29088/55168/9045/6175/6218/9553/54948/6230/6189/64968/200916/55052","Up","Paneth_cell","EPI","Ileum","InactiveCD_vs_Control","dataset_01"
"hsa03010","Ribosome",126,-0.54466293800945,-2.31533120049978,3.31994304365382e-10,1.06238177396922e-07,8.42217130021652e-08,2771,"tags=72%, list=40%, signal=44%","6161/51069/6208/23521/11224/51187/25873/6150/6217/9045/6147/6137/6132/64960/6202/6164/6170/28998/6133/6152/6156/6193/54460/6227/6165/9801/6130/200916/6160/63875/6189/51121/6222/6204/51073/63931/64928/124995/6233/64963/6136/51318/6146/6228/55052/6201/65003/6138/6144/64983/55168/6194/64979/6224/6188/6218/6154/6230/51021/6122/6203/51081/64965/6223/4736/51116/6229/219927/6187/6173/6175/6124/11222/6128/9349/6129/6183/6125/65005/29093/64969/29088/64981/10573/51023/79590/65008/29074/6231/54948/6192","Down","Goblet_cell","EPI","Ileum","InactiveCD_vs_Control","dataset_01"
"hsa05016","Huntington disease",204,-0.471433459274906,-2.13891895199501,1.79863744128907e-09,2.87781990606251e-07,2.28142959658245e-07,1999,"tags=54%, list=29%, signal=40%","5431/1327/4720/10105/1211/4726/4729/293/10376/3065/4707/1337/2877/548644/4728/5708/5684/10540/5438/7280/9377/10891/5714/5713/54539/4708/54205/4696/5695/10383/5468/5687/7388/27113/7416/5688/84699/5706/4709/581/5682/4718/4697/1345/4717/1349/6647/5705/1537/5692/4705/7384/5691/5685/1329/4715/7417/1639/4513/7419/5702/291/7386/4700/55967/4723/4710/4722/55081/5693/3066/7381/5707/5709/4724/5609/5717/5689/5686/6390/4512/4535/4540/4538/5694/5683/4714/5701/3831/11047/5436/5704/4702/4514/4539/5437/10671/4519/7277/4725/4541/4536/4508/4712/4704/4706/4537/10213/7157/7019/7846","Down","Goblet_cell","EPI","Ileum","InactiveCD_vs_Control","dataset_01"
"hsa05012","Parkinson disease",191,-0.473308865191032,-2.12120801681796,8.11127082354706e-09,7.22209425791611e-07,5.72541025051903e-07,1911,"tags=55%, list=28%, signal=41%","4726/4729/293/10376/4707/1337/4728/5708/6233/5684/7280/9377/283375/5714/5713/54539/4708/3309/7332/54205/4696/5695/10383/5687/7388/7416/5688/9817/5706/4709/581/5682/4718/4697/1345/4717/1349/6647/5705/1537/5692/4705/10131/7384/5691/7327/5685/1329/4715/7314/4128/7417/4513/4780/7419/118424/5702/291/7386/4700/55967/4723/4710/4722/5693/7381/91860/5707/7295/5709/4724/5717/5689/5686/6390/4512/4535/4540/4538/5694/5683/4714/5701/11315/3831/11047/5704/4702/4514/4539/27173/4519/7277/4725/4541/4536/4508/4712/4704/4706/4537/10213/7157/1649/7846","Down","Goblet_cell","EPI","Ileum","InactiveCD_vs_Control","dataset_01"
"hsa05014","Amyotrophic lateral sclerosis",236,-0.431739581501545,-1.9798303741448,9.02761782239514e-09,7.22209425791611e-07,5.72541025051903e-07,1981,"tags=50%, list=29%, signal=37%","1327/11273/4720/10189/56893/29110/4726/4729/10376/4707/1337/2877/4728/220988/5708/5684/10540/7280/9377/10762/9973/5714/5713/54539/4708/3309/54205/4696/5695/10383/2733/5687/7388/7416/5688/6432/5706/4709/581/311/5682/4718/4697/1345/100101267/4717/847/1349/5217/6647/5705/84557/10280/1537/5692/4705/7384/5691/5685/1329/4715/1639/4513/2521/5702/834/7386/4700/55967/53371/4723/4710/4722/5693/7381/3178/5707/10452/5709/4724/5717/5689/5686/6390/4512/4535/4540/4538/5694/5683/4714/5701/310/3831/11047/6311/5704/4702/4514/4539/7175/10671/4519/7277/4725/4541/4536/4508/4712/4704/4706/4537/23225/10213/7157/1649/7846","Down","Goblet_cell","EPI","Ileum","InactiveCD_vs_Control","dataset_01"
"hsa03010","Ribosome",128,-0.578491310349022,-2.21174668620717,1.37371888039509e-08,4.62943262693145e-06,3.75965167266024e-06,4009,"tags=81%, list=39%, signal=50%","9045/3921/6157/23521/9553/6191/6134/6169/6209/6161/51264/6159/6135/6205/6181/6233/6232/6141/6168/6133/6164/51021/25873/11222/6202/6218/65003/6124/51187/6143/6136/6207/6171/6165/54948/6208/6144/63875/51263/6182/64979/6130/6228/6204/6146/6132/29088/6152/6137/9801/6156/6176/6173/6155/64968/6125/11224/6188/6122/6128/6166/6223/6227/6129/64965/6138/51023/6234/6201/6175/6222/6194/51121/6224/51373/6170/28998/6147/6154/6235/51081/6160/124995/6187/6217/29093/55052/9349/55173/64969/63931/219927/4736/64960/6229/64981/64983/65005/6230/79590/6231/29074/6203/6192","Down","enterocyte","EPI","Ileum","InactiveCD_vs_Control","dataset_01"
"hsa05020","Prion disease",179,-0.468204562623121,-2.07925212968778,2.1880877702092e-08,1.40037617293389e-06,1.11016663709561e-06,1981,"tags=56%, list=29%, signal=41%","1327/4720/10105/4726/4729/293/10376/4707/1337/4728/5708/5684/7280/9377/5714/1535/5713/54539/4708/3309/54205/4696/5695/10383/5687/7388/7416/5688/84699/5706/4709/5594/581/5682/4718/4697/1345/3312/4717/1349/6647/5705/1537/5692/4705/7384/5691/5685/1329/4715/7417/4513/7419/5702/291/7386/4700/55967/4723/4710/4722/5693/2932/10963/5295/7381/5707/5709/4724/5717/5689/5686/6390/4512/4535/4540/4538/5694/5683/4714/5701/3831/11047/5704/4702/4514/4539/4519/7277/4725/4541/4536/4508/4712/4704/4706/4537/10213/3303/1649/7846","Down","Goblet_cell","EPI","Ileum","InactiveCD_vs_Control","dataset_01"
"hsa03040","Spliceosome",117,-0.506385451871967,-2.13309730016966,7.11106572441956e-08,3.7925683863571e-06,3.0066084905002e-06,2230,"tags=58%, list=32%, signal=40%","10569/10084/9939/8449/27258/6426/6428/11325/11338/10523/10189/84844/10946/7307/23658/6637/220988/6629/55660/9879/988/10772/4809/84991/24148/10450/6633/57819/22827/6432/25804/84950/27316/22916/3312/9092/6434/23450/10992/3183/26121/6427/55696/1655/2521/23350/10594/11157/9410/9775/6625/10286/10915/3178/6628/9716/6634/8683/6626/27339/4116/6636/10262/6632/6635/22938/10465/3303","Down","Goblet_cell","EPI","Ileum","InactiveCD_vs_Control","dataset_01"
