"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","direction","cell_type","cell_group","tissue","comparison","dataset"
"hsa04672","Intestinal immune network for IgA production",23,0.864417218133522,2.46999477034813,3.65880629158019e-09,7.68979014229505e-07,5.99861449070009e-07,1122,"tags=78%, list=11%, signal=70%","3118/5284/10673/115650/3117/3115/23308/3113/958/7852/56477/3127/3601/6387/3123/6370/3600/3122","Up","enterocyte","EPI","Ileum","ActiveCD_vs_Control","dataset_01"
"hsa05323","Rheumatoid arthritis",47,0.739204550334652,2.48401650911098,4.57725603708039e-09,7.68979014229505e-07,5.99861449070009e-07,656,"tags=36%, list=6%, signal=34%","3118/4314/3576/2920/10673/2919/4050/6347/3117/3115/1513/3113/6348/3127/3689/6387/3123","Up","enterocyte","EPI","Ileum","ActiveCD_vs_Control","dataset_01"
"hsa04610","Complement and coagulation cascades",31,0.802644686752428,2.45143278200544,7.37840011259088e-09,8.26380812610179e-07,6.44639167731624e-07,745,"tags=61%, list=7%, signal=57%","3426/5270/717/716/5329/733/629/1604/1191/714/712/713/2/3689/5265/3818/2161/5627/7035","Up","enterocyte","EPI","Ileum","ActiveCD_vs_Control","dataset_01"
"hsa05416","Viral myocarditis",44,0.72753590011573,2.41441074061701,2.0931418120227e-08,1.75823912209907e-06,1.37155871366751e-06,1356,"tags=50%, list=13%, signal=43%","3118/3135/3117/3115/3113/958/5880/1604/3133/3134/3106/3127/3689/3107/836/3123/60/6645/6443/3122/3108/3105","Up","enterocyte","EPI","Ileum","ActiveCD_vs_Control","dataset_01"
"hsa04145","Phagosome",91,0.607894748394541,2.2911550673635,2.76843489250442e-08,1.86038824776297e-06,1.45124271207074e-06,2434,"tags=52%, list=24%, signal=40%","3118/3135/949/3117/3115/3113/1520/653361/3133/3134/7057/3106/3127/1535/3689/3107/81035/3673/6891/3123/6890/60/9341/10312/11151/3122/3108/3105/51382/5289/9114/3688/53407/200576/9146/23480/3685/929/55176/71/7037/528/1778/9550/811/9296/8992","Up","enterocyte","EPI","Ileum","ActiveCD_vs_Control","dataset_01"
"hsa05146","Amoebiasis",48,0.687383671549958,2.30989107895771,1.51781593962903e-07,7.33208987064776e-06,5.71958138405794e-06,646,"tags=29%, list=6%, signal=27%","1278/1277/3576/2920/1281/2919/4843/2335/3910/733/3689/384/836/3918","Up","enterocyte","EPI","Ileum","ActiveCD_vs_Control","dataset_01"
"hsa05320","Autoimmune thyroid disease",18,0.859037627332779,2.30701134260167,1.74573568348756e-07,7.33208987064776e-06,5.71958138405794e-06,656,"tags=67%, list=6%, signal=62%","3118/3135/3117/3115/3113/958/3133/3134/3106/3127/3107/3123","Up","enterocyte","EPI","Ileum","ActiveCD_vs_Control","dataset_01"
"hsa05330","Allograft rejection",18,0.859037627332779,2.30701134260167,1.74573568348756e-07,7.33208987064776e-06,5.71958138405794e-06,656,"tags=67%, list=6%, signal=62%","3118/3135/3117/3115/3113/958/3133/3134/3106/3127/3107/3123","Up","enterocyte","EPI","Ileum","ActiveCD_vs_Control","dataset_01"
"hsa05322","Systemic lupus erythematosus",25,0.804371897310691,2.33135973446212,2.26252657587851e-07,8.44676588327979e-06,6.58911248413743e-06,656,"tags=52%, list=6%, signal=49%","3118/3117/3115/717/3113/716/958/733/714/712/713/3127/3123","Up","enterocyte","EPI","Ileum","ActiveCD_vs_Control","dataset_01"
"hsa04514","Cell adhesion molecules",55,0.659250230740845,2.28985875627968,4.60193113255916e-07,1.54624886053988e-05,1.20619037053393e-05,1122,"tags=45%, list=11%, signal=41%","3118/3135/3117/3115/23308/3113/958/80381/3133/3134/120425/5788/3106/3127/3689/3107/9379/29126/3123/5789/3655/9075/914/214/3122","Up","enterocyte","EPI","Ileum","ActiveCD_vs_Control","dataset_01"
