"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","direction","cell_type","cell_group","tissue","comparison","dataset"
"hsa05322","Systemic lupus erythematosus",19,0.918096023238722,2.37303078849346,1e-10,7.59101524854525e-09,5.15439306999986e-09,289,"tags=63%, list=3%, signal=61%","3113/3115/3109/717/3117/3118/3122/3127/3119/3123/3108/958","Up","Stem_cells_OLFM4_PCNA","EPI","Colon","InactiveCD_vs_Control","dataset_02"
"hsa05150","Staphylococcus aureus infection",20,0.902876026597691,2.34459556589609,1e-10,7.59101524854525e-09,5.15439306999986e-09,507,"tags=75%, list=5%, signal=71%","1670/3113/3115/1671/3109/717/3117/3118/3122/3127/3119/3123/3108/3426/54474","Up","Stem_cells_OLFM4_PCNA","EPI","Colon","InactiveCD_vs_Control","dataset_02"
"hsa05310","Asthma",11,0.971452043540768,2.24082382830368,1e-10,7.59101524854525e-09,5.15439306999986e-09,289,"tags=100%, list=3%, signal=97%","3113/3115/3109/3117/3118/3122/3127/3119/3123/3108/958","Up","Stem_cells_OLFM4_PCNA","EPI","Colon","InactiveCD_vs_Control","dataset_02"
"hsa05320","Autoimmune thyroid disease",18,0.888687872106285,2.25992898104367,1.17145297045451e-10,7.59101524854525e-09,5.15439306999986e-09,478,"tags=72%, list=5%, signal=69%","3113/3115/3109/3117/3118/3122/3127/3119/3123/3108/958/3133/3134","Up","Stem_cells_OLFM4_PCNA","EPI","Colon","InactiveCD_vs_Control","dataset_02"
"hsa05330","Allograft rejection",18,0.888687872106285,2.25992898104367,1.17145297045451e-10,7.59101524854525e-09,5.15439306999986e-09,478,"tags=72%, list=5%, signal=69%","3113/3115/3109/3117/3118/3122/3127/3119/3123/3108/958/3133/3134","Up","Stem_cells_OLFM4_PCNA","EPI","Colon","InactiveCD_vs_Control","dataset_02"
"hsa04640","Hematopoietic cell lineage",28,0.821866374838191,2.24480804163664,1.71058569722107e-10,9.23716276499377e-09,6.27214755647725e-09,366,"tags=46%, list=4%, signal=45%","3113/3115/3109/3117/3118/3122/3127/915/3119/3123/3108/4254/1604","Up","Stem_cells_OLFM4_PCNA","EPI","Colon","InactiveCD_vs_Control","dataset_02"
"hsa04940","Type I diabetes mellitus",21,0.857434782144295,2.24517585218579,5.30247223800548e-10,2.38296943186391e-08,1.6180656636113e-08,478,"tags=57%, list=5%, signal=54%","3113/3115/3109/3117/3118/3122/3127/3119/3123/3108/3133/3134","Up","Stem_cells_OLFM4_PCNA","EPI","Colon","InactiveCD_vs_Control","dataset_02"
"hsa05332","Graft-versus-host disease",17,0.886070279609115,2.24035694668942,5.88387514040473e-10,2.38296943186391e-08,1.6180656636113e-08,478,"tags=71%, list=5%, signal=67%","3113/3115/3109/3117/3118/3122/3127/3119/3123/3108/3133/3134","Up","Stem_cells_OLFM4_PCNA","EPI","Colon","InactiveCD_vs_Control","dataset_02"
"hsa04672","Intestinal immune network for IgA production",17,0.882579866189275,2.23153171901628,8.39907793734999e-10,3.023668057446e-08,2.05310794024111e-08,443,"tags=71%, list=5%, signal=67%","3113/3115/3109/3117/3118/3122/3127/3119/3123/3108/958/7852","Up","Stem_cells_OLFM4_PCNA","EPI","Colon","InactiveCD_vs_Control","dataset_02"
"hsa05321","Inflammatory bowel disease",24,0.835265587403904,2.22366997587408,9.74422742267879e-10,3.15712968494793e-08,2.14373003298933e-08,205,"tags=46%, list=2%, signal=45%","3113/3115/3109/3117/3118/3122/3127/3119/3123/3108/6772","Up","Stem_cells_OLFM4_PCNA","EPI","Colon","InactiveCD_vs_Control","dataset_02"
"hsa05140","Leishmaniasis",38,0.739899544577588,2.12642009238561,7.14506329501098e-09,2.10454591598505e-07,1.4290126590022e-07,205,"tags=29%, list=2%, signal=28%","3113/3115/3109/3117/3118/3122/3127/3119/3123/3108/6772","Up","Stem_cells_OLFM4_PCNA","EPI","Colon","InactiveCD_vs_Control","dataset_02"
"hsa05323","Rheumatoid arthritis",39,0.727579528347111,2.10412035149484,8.41738581908264e-09,2.27269417115231e-07,1.54318740016515e-07,354,"tags=28%, list=4%, signal=27%","3113/3115/3109/3117/3118/3122/3127/3119/3123/3108/6352","Up","Stem_cells_OLFM4_PCNA","EPI","Colon","InactiveCD_vs_Control","dataset_02"
"hsa00620","Pyruvate metabolism",39,-0.639430431288877,-2.77663834201494,1.02811055879253e-08,2.56236785422139e-07,1.73987940718737e-07,1754,"tags=56%, list=18%, signal=46%","5105/98/1738/39/5160/501/2271/4191/128/9380/219/97/197257/3948/3945/5091/4190/10873/5162/38/124/125","Down","Stem_cells_OLFM4_PCNA","EPI","Colon","InactiveCD_vs_Control","dataset_02"
"hsa05416","Viral myocarditis",41,0.707750735051572,2.05975519338857,2.50644617787397e-08,5.80063258307976e-07,3.9387011366591e-07,478,"tags=34%, list=5%, signal=33%","3113/3115/3109/3117/3118/3122/3127/3119/3123/3108/958/3133/1604/3134","Up","Stem_cells_OLFM4_PCNA","EPI","Colon","InactiveCD_vs_Control","dataset_02"
