"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","direction","cell_type","cell_group","tissue","comparison","dataset"
"hsa04060","Cytokine-cytokine receptor interaction",109,0.59916618675909,2.16166682098637,1.55479231554217e-09,5.16191048759999e-07,3.71513532240075e-07,911,"tags=30%, list=9%, signal=28%","6374/6364/655/4050/3598/4982/3569/2921/6354/3627/2920/6372/6352/1230/6351/3575/7042/5197/608/6348/6356/2919/6357/8793/7046/652/3556/768211/7852/10673/939/6347/7292","Up","Fibroblasts_ADAMDEC1","STR","Ileum","ActiveCD_vs_Control","dataset_02"
"hsa05323","Rheumatoid arthritis",58,0.697998807771293,2.30855546178732,6.6119241263114e-09,7.63079974693916e-07,5.49204674240707e-07,879,"tags=43%, list=9%, signal=40%","6374/6364/4050/7010/4312/3569/2921/2920/6372/6352/940/7042/284/3383/6348/3117/7422/2919/3119/4314/3109/10673/3122/6347/1513","Up","Fibroblasts_ADAMDEC1","STR","Ileum","ActiveCD_vs_Control","dataset_02"
"hsa04657","IL-17 signaling pathway",61,0.683361421106165,2.27290609713135,6.89530097614984e-09,7.63079974693916e-07,5.49204674240707e-07,632,"tags=30%, list=6%, signal=28%","6374/6364/4312/3569/3934/2921/6354/3627/2920/6372/3727/6300/7128/841/6356/2919/4314/2354","Up","Fibroblasts_ADAMDEC1","STR","Ileum","ActiveCD_vs_Control","dataset_02"
"hsa04062","Chemokine signaling pathway",118,0.574255834789924,2.10077893067076,1.997704777867e-08,1.65809496562961e-06,1.19336574888371e-06,1352,"tags=34%, list=13%, signal=30%","6374/6364/3702/2921/6354/3627/2920/2185/6372/6352/1230/6351/6772/5197/6348/6356/7410/2919/2791/5579/9844/6357/113/6777/5335/2788/7852/4793/6347/4893/6773/5567/4792/3717/5331/5580/653361/25759/2869/115","Up","Fibroblasts_ADAMDEC1","STR","Ileum","ActiveCD_vs_Control","dataset_02"
"hsa05171","Coronavirus disease - COVID-19",151,0.451136419888335,2.02980838744602,1.64640894526227e-07,3.45819672945228e-05,3.01814637946868e-05,1762,"tags=32%, list=24%, signal=25%","3627/716/715/4938/629/712/3569/834/6139/6347/103/1440/6235/9636/6232/6231/6772/4939/1839/7189/6164/6173/51065/6403/6170/6171/6168/6210/8503/5295/6218/7297/6144/6227/6167/6207/6146/4940/51135/6154/7450/4599/6224/6234/3716/6165/6158/3455/6233","Up","Endothelial_cells_DARC","STR","Ileum","ActiveCD_vs_Control","dataset_02"
"hsa05322","Systemic lupus erythematosus",24,0.758570092214616,2.4401288063022,2.18873210724828e-07,3.45819672945228e-05,3.01814637946868e-05,813,"tags=46%, list=11%, signal=41%","3118/716/715/3127/712/3109/6737/3108/3117/3113/3115","Up","Endothelial_cells_DARC","STR","Ileum","ActiveCD_vs_Control","dataset_02"
"hsa04061","Viral protein interaction with cytokine and cytokine receptor",44,0.691012576508952,2.19675535639397,3.20886269670458e-07,2.13068483061184e-05,1.53349859400408e-05,868,"tags=43%, list=9%, signal=40%","6374/6364/3569/2921/6354/3627/2920/6372/6352/1230/6351/5197/6348/6356/2919/6357/8793/7852/6347","Up","Fibroblasts_ADAMDEC1","STR","Ileum","ActiveCD_vs_Control","dataset_02"
"hsa05200","Pathways in cancer",182,0.447516237334017,1.86125458725132,1.04693485710189e-06,0.000292094825131427,0.000239141962095906,787,"tags=30%, list=17%, signal=26%","1906/1029/3481/2034/862/6772/3597/7423/4040/3655/650/3685/3912/1487/2033/3915/4790/182/6387/3673/5925/7042/7048/3480/595/3091/10928/7184/3572/26060/4089/894/2787/1027/2308/2335/817/2113/10000/11040/329/2768/1439/5898/55970/1164/8323/8202/2776/331/5594/27436/5371/5899","Up","Lymphatics","STR","Ileum","ActiveCD_vs_Control","dataset_02"
"hsa04010","MAPK signaling pathway",198,0.463932495847983,1.78590678370849,3.17470115428844e-06,0.000175666797203961,0.00012643108105675,2550,"tags=40%, list=25%, signal=30%","627/5924/7010/80310/3310/1846/1847/3082/3304/3303/4208/3481/3727/7042/6722/783/6300/284/2668/3164/7422/5579/1843/7046/1844/56034/3556/5578/3925/2316/4893/1969/5567/22808/57551/2255/2260/7043/10125/4214/9344/994/10746/2263/4791/8569/4609/6789/4294/3480/2064/5602/23118/11221/5880/7786/25780/51347/2768/6416/1848/5606/5608/7048/4775/2872/5921/6196/777/1946/5922/23162/4149/1845/836/6885/1945/781/2885","Up","Fibroblasts_ADAMDEC1","STR","Ileum","ActiveCD_vs_Control","dataset_02"
"hsa05417","Lipid and atherosclerosis",112,0.483519405374667,1.97283960012053,3.4146712979494e-06,0.00101757204678892,0.000866248192427162,1329,"tags=39%, list=21%, signal=32%","6347/2920/6401/2081/4772/4773/6256/3304/3303/1649/6648/6885/5534/841/57534/3949/4615/4067/10454/4792/834/6300/23643/7494/3383/3309/818/1535/3320/3326/5600/5295/4846/6774/572/468/5609/8503/4775/5606/5908/3725/5594/2353","Up","Endothelial_cells_CA4_CD36","STR","Ileum","ActiveCD_vs_Control","dataset_02"
