"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","direction","cell_type","cell_group","tissue","comparison","dataset"
"hsa05323","Rheumatoid arthritis",43,0.739091659562242,2.50325950431088,2.71696776171328e-08,7.85203683135138e-06,6.69232059200955e-06,551,"tags=47%, list=9%, signal=43%","3605/1493/3117/6364/3127/3115/3119/3123/4050/7124/1514/3113/3458/1435/3122/10673/1437/537/6348/3725","Up","T_cells_CD4_FOSB","IMM","Ileum","ActiveCD_vs_Control","dataset_02"
"hsa05322","Systemic lupus erythematosus",20,0.856243200933223,2.43688087763756,1.17737149884489e-07,1.20886171314781e-05,1.03031739528898e-05,227,"tags=55%, list=4%, signal=53%","3117/3127/713/712/3115/3119/3123/7124/3113/3458/3122","Up","T_cells_CD4_FOSB","IMM","Ileum","ActiveCD_vs_Control","dataset_02"
"hsa05321","Inflammatory bowel disease",36,0.743819990490228,2.41329477088208,1.25487375067247e-07,1.20886171314781e-05,1.03031739528898e-05,311,"tags=42%, list=5%, signal=40%","3605/3117/50616/3127/3115/3119/3123/7124/3113/3458/4094/3460/6772/3122/4790","Up","T_cells_CD4_FOSB","IMM","Ileum","ActiveCD_vs_Control","dataset_02"
"hsa05145","Toxoplasmosis",67,0.610432093975726,2.22135902523614,3.45835341279239e-07,2.4986603407425e-05,2.12961762787742e-05,573,"tags=31%, list=9%, signal=29%","3117/3127/23643/3115/3119/3655/3123/3310/7124/3113/3688/3458/3460/6885/6772/330/3122/4790/5294/23118/1234","Up","T_cells_CD4_FOSB","IMM","Ileum","ActiveCD_vs_Control","dataset_02"
"hsa05310","Asthma",11,0.924167322646645,2.29339372665147,6.63385710671647e-07,3.19675694372271e-05,2.72460799428561e-05,227,"tags=82%, list=4%, signal=79%","2207/3117/3127/3115/3119/3123/7124/3113/3122","Up","T_cells_CD4_FOSB","IMM","Ileum","ActiveCD_vs_Control","dataset_02"
"hsa05140","Leishmaniasis",40,0.702802180665877,2.33341232803363,6.63686562710598e-07,3.19675694372271e-05,2.72460799428561e-05,551,"tags=42%, list=9%, signal=39%","3117/3127/3115/3119/3123/7124/3113/3688/3458/3460/6885/6772/3122/4790/23118/5579/3725","Up","T_cells_CD4_FOSB","IMM","Ileum","ActiveCD_vs_Control","dataset_02"
"hsa04060","Cytokine-cytokine receptor interaction",66,0.618489674284541,2.24579591551915,9.26399917147467e-07,3.82470822936597e-05,3.25981324229334e-05,787,"tags=44%, list=13%, signal=39%","3605/6364/6846/50616/1236/3570/7293/4050/7124/3458/1435/3460/8744/944/3572/8784/8743/10673/6351/3559/1437/6348/23765/1234/1235/8718/7132/3560/3594","Up","T_cells_CD4_FOSB","IMM","Ileum","ActiveCD_vs_Control","dataset_02"
"hsa04659","Th17 cell differentiation",78,0.593525239689826,2.25774834088456,1.32221428942234e-06,4.7764991205382e-05,4.07102820690563e-05,813,"tags=35%, list=13%, signal=30%","3605/3117/50616/3127/3115/3119/3123/3570/3113/3458/3460/3572/6772/3122/3662/4790/3718/4089/861/3559/3725/5534/6776/3560/3594/4772/3108","Up","T_cells_CD4_FOSB","IMM","Ileum","ActiveCD_vs_Control","dataset_02"
"hsa05171","Coronavirus disease - COVID-19",142,0.474896297566103,1.97900766928268,3.08923995544992e-06,9.91989274583364e-05,8.45476198333663e-05,1491,"tags=41%, list=24%, signal=32%","713/712/3570/7124/3572/834/6885/6772/6231/4938/4790/6773/1437/6210/23118/4599/5579/3725/6170/5293/6144/6868/4940/4939/200916/6136/7132/6232/5290/9636/6192/51121/9641/6233/719/6171/3551/6173/6207/29110/51065/5335/6234/25873/5291/6139/6168/6228/6154/6206/6202/11224/6158/6129/103/6223/6235/5595","Up","T_cells_CD4_FOSB","IMM","Ileum","ActiveCD_vs_Control","dataset_02"
"hsa05166","Human T-cell leukemia virus 1 infection",147,0.462078578661702,1.9391882735456,6.14328713605489e-06,0.000177540998231986,0.000151318862088089,846,"tags=28%, list=14%, signal=25%","3117/3127/3115/3119/2114/3123/1958/7124/3113/9232/8850/4214/1029/3122/5604/4790/3718/894/1959/545/4089/64764/64784/51434/3559/1437/567/200186/113/3725/1026/5293/5534/7157/6776/7132/3560/4772/5290/3108/3689","Up","T_cells_CD4_FOSB","IMM","Ileum","ActiveCD_vs_Control","dataset_02"
