"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","direction","cell_type","cell_group","tissue","comparison","dataset"
"hsa03010","Ribosome",122,-0.420853781733217,-2.12888211744308,7.72891198968438e-08,2.24138447700847e-05,1.846803180693e-05,1760,"tags=65%, list=34%, signal=43%","6137/6155/6233/2197/51073/51264/6165/11224/6135/63875/200916/64968/6207/4736/6164/6176/6235/9045/6152/65003/29088/6191/55052/29074/6132/64960/6175/6141/64965/6188/6136/6128/6138/6217/6181/6206/6230/6143/6159/6203/6161/79590/51069/6222/6182/6201/25873/6134/6171/6129/6189/6144/51081/6147/6124/6187/6208/6183/6224/3921/65005/6202/6173/6223/54948/6210/6122/51187/6170/51021/6157/64928/6232/6194/6193/6150/6209/6142/23521","Down","Glial_cells","STR","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa04810","Regulation of actin cytoskeleton",99,0.516604278452591,1.9024065930438,1.29404631049619e-06,0.000187636715021948,0.000154604480254019,980,"tags=42%, list=19%, signal=35%","4660/3672/10000/8396/4627/7414/10787/10097/6387/9475/324/87/2909/55740/5062/2149/5829/23365/4478/3655/10788/54434/1902/5894/8976/5290/9459/55970/1398/8826/3673/5155/2247/8874/6654/208/10458/6237/221178/10152/3685/81","Up","Glial_cells","STR","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa04820","Cytoskeleton in muscle cells",100,0.492027881967814,1.81078731082223,8.56923103906477e-06,0.000828359000442928,0.000682531735392177,1185,"tags=44%, list=23%, signal=34%","1289/22795/3672/85301/171024/1756/4627/7414/1281/23353/6709/477/4811/9260/23224/288/3655/114793/1293/1462/29767/287/1290/1605/1278/3673/9672/50509/1284/23500/5339/1465/6711/3685/6645/64423/1291/1837/7170/3339/4629/6444/1292/7171","Up","Glial_cells","STR","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa04510","Focal adhesion",99,0.487040696133209,1.7935380523363,2.59780865807111e-05,0.00188341127710155,0.00155184885626879,1424,"tags=49%, list=28%, signal=36%","4660/3912/3672/10000/7414/3480/9475/2534/87/2909/5062/5829/331/7423/3910/3655/394/5170/5894/5649/5290/1293/1398/2885/1278/3673/5155/7148/6654/208/1284/3685/81/1291/595/2316/6655/3915/1292/894/207/2932/4638/3371/596/5295/3691/4659/3688","Up","Glial_cells","STR","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa05143","African trypanosomiasis",10,-0.815246835690953,-2.15466222827015,9.86484810631299e-05,0.00572161190166153,0.00471435898975379,6,"tags=30%, list=0%, signal=30%","3620/335/3043","Down","Glial_cells","STR","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa05416","Viral myocarditis",39,0.593106301841006,1.89604756360212,0.000122947166679432,0.0059424463895059,0.00489631698881248,1196,"tags=56%, list=23%, signal=44%","3127/8672/25/1756/3119/1981/2534/3115/3123/3134/3117/3106/1605/3105/6645/3113/595/3111/1837/6444/3108/3107","Up","Glial_cells","STR","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa05332","Graft-versus-host disease",15,0.70120328136672,1.81390047850386,0.000501574435858901,0.0191213417710267,0.0157551527478151,1196,"tags=80%, list=23%, signal=61%","3127/3119/3115/3123/3134/3117/3106/3105/3113/3111/3108/3107","Up","Glial_cells","STR","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa00010","Glycolysis / Gluconeogenesis",30,-0.534620695875121,-2.02221484421296,0.000527485290235221,0.0191213417710267,0.0157551527478151,743,"tags=47%, list=15%, signal=40%","5211/2023/7167/226/92579/5315/217/5230/223/3098/125/229/3939/230","Down","Glial_cells","STR","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa00480","Glutathione metabolism",23,-0.586050135763767,-2.02756427325625,0.000634137087370926,0.0197497036400976,0.0162728955582655,1511,"tags=74%, list=30%, signal=52%","79017/6611/51056/3417/9446/2879/5226/493869/373156/2878/6723/2941/2876/4953/51060/2952/4257","Down","Glial_cells","STR","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa04974","Protein digestion and absorption",32,0.582878241234089,1.78909653600686,0.00068102426345164,0.0197497036400976,0.0162728955582655,850,"tags=50%, list=17%, signal=42%","1289/85301/1281/477/1303/80781/1295/1306/81578/1307/1293/1290/1278/50509/1284/340267","Up","Glial_cells","STR","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa04640","Hematopoietic cell lineage",21,0.647270834163288,1.82754048559115,0.000772111269524023,0.0200333429991854,0.0165066020356264,1131,"tags=57%, list=22%, signal=45%","3127/3575/3672/3119/3115/3123/3655/3117/3673/3113/3111/3108","Up","Glial_cells","STR","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa04514","Cell adhesion molecules",51,0.516824713971931,1.72184092391115,0.000828965917207671,0.0200333429991854,0.0165066020356264,1587,"tags=67%, list=31%, signal=46%","3127/84189/3119/6900/3115/3123/3134/257194/3655/3117/1000/83700/83692/3106/1462/3897/4685/9672/3105/9378/4684/3685/3113/9369/3111/3108/3107/57502/3688/57863/23705/214/3122/84631","Up","Glial_cells","STR","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa04940","Type I diabetes mellitus",16,0.690157612045611,1.83323205900214,0.00118196028628917,0.0263668063864507,0.0217250999989993,1196,"tags=75%, list=23%, signal=58%","3127/3119/3115/3123/3134/3117/3106/3105/3113/3111/3108/3107","Up","Glial_cells","STR","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa04979","Cholesterol metabolism",22,-0.573299776478678,-1.95333070059197,0.00130725812416186,0.02707891828621,0.0223118491868227,213,"tags=23%, list=4%, signal=22%","4023/341/51129/335/345","Down","Glial_cells","STR","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa05320","Autoimmune thyroid disease",16,0.682652804552426,1.81329740428991,0.00159630762459623,0.0289330756958067,0.0238395941304832,1196,"tags=75%, list=23%, signal=58%","3127/3119/3115/3123/3134/3117/3106/3105/3113/3111/3108/3107","Up","Glial_cells","STR","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa05330","Allograft rejection",16,0.682652804552426,1.81329740428991,0.00159630762459623,0.0289330756958067,0.0238395941304832,1196,"tags=75%, list=23%, signal=58%","3127/3119/3115/3123/3134/3117/3106/3105/3113/3111/3108/3107","Up","Glial_cells","STR","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa04512","ECM-receptor interaction",31,0.551713365523941,1.68045865535907,0.00272867823181345,0.0465480404250529,0.0383535578093903,1424,"tags=61%, list=28%, signal=44%","3912/3672/3910/3655/5649/1293/1605/1278/3673/7148/1284/3685/1291/3339/3915/1292/3371/3691/3688","Up","Glial_cells","STR","Ileum","InactiveCD_vs_Control","dataset_02"
