"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","direction","cell_type","cell_group","tissue","comparison","dataset"
"hsa03010","Ribosome",122,-0.420853781733217,-2.12888211744308,7.72891198968438e-08,2.24138447700847e-05,1.846803180693e-05,1760,"tags=65%, list=34%, signal=43%","6137/6155/6233/2197/51073/51264/6165/11224/6135/63875/200916/64968/6207/4736/6164/6176/6235/9045/6152/65003/29088/6191/55052/29074/6132/64960/6175/6141/64965/6188/6136/6128/6138/6217/6181/6206/6230/6143/6159/6203/6161/79590/51069/6222/6182/6201/25873/6134/6171/6129/6189/6144/51081/6147/6124/6187/6208/6183/6224/3921/65005/6202/6173/6223/54948/6210/6122/51187/6170/51021/6157/64928/6232/6194/6193/6150/6209/6142/23521","Down","Glial_cells","STR","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa05165","Human papillomavirus infection",105,0.537150965115273,1.99978790120522,1.76212128731783e-07,4.35243957967503e-05,3.39440205872802e-05,725,"tags=49%, list=24%, signal=38%","5159/595/2335/5567/6654/83439/7148/10000/8321/3685/3696/3454/3910/3134/1739/3908/1277/5295/3280/3912/6773/8516/5728/1291/5594/6772/5934/5527/4193/54361/7157/7474/1108/3716/1387/5663/3693/5610/2778/1021/64764/1278/1293/5566/3915/1284/3913/3516/472/3659/3371","Up","Activated_fibroblasts_CCL19_ADAMADEC1","STR","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa04510","Focal adhesion",145,0.492033516979127,1.86980556588293,4.12019094930097e-07,0.000139262454086373,0.000105390147440014,2760,"tags=48%, list=26%, signal=36%","3690/3371/1729/53358/7410/2317/80310/4660/3672/857/3480/330/3911/7422/2335/3908/25759/5154/1291/6714/63923/2316/7414/2889/3696/54776/5296/22801/3912/4638/2534/1287/5829/3913/3910/6654/331/10000/4636/7148/5594/1277/5747/56034/87/1293/894/3678/3685/81/8394/2909/7423/673/3915/7791/1278/3914/394/1284/5290/5728/5578/1399/1282/6655/5602/8516/6093/329","Up","Fibroblasts_ADAMDEC1","STR","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa01240","Biosynthesis of cofactors",67,-0.520856293779041,-2.29404546959317,5.61021612037026e-07,0.000176160786179626,0.00014940891352144,1633,"tags=46%, list=22%, signal=37%","4144/203/249/10201/7390/84274/54995/7358/125061/55312/5805/112724/154807/51117/4833/80308/4338/1738/129607/6470/2729/210/6472/2730/158/29926/4830/3620/29922/211/4522","Down","Endothelial_cells_CA4_CD36","STR","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa04820","Cytoskeleton in muscle cells",137,0.492063744833464,1.85630499549942,1.12073037250312e-06,0.000189403432953027,0.000143335516062241,2411,"tags=43%, list=23%, signal=34%","4629/2201/3690/1729/4628/72/2318/3672/4635/1289/288/2335/3908/5339/23345/6444/1605/825/1674/1291/91010/7414/3339/3696/10611/482/27295/1281/22801/22795/2200/2199/85301/1287/84033/23500/287/91977/23224/272/4636/4627/6709/1277/1293/3678/8735/29767/1756/3685/171024/1730/9672/7791/1278/3728/1284/4811/6645","Up","Fibroblasts_ADAMDEC1","STR","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa04810","Regulation of actin cytoskeleton",99,0.516604278452591,1.9024065930438,1.29404631049619e-06,0.000187636715021948,0.000154604480254019,980,"tags=42%, list=19%, signal=35%","4660/3672/10000/8396/4627/7414/10787/10097/6387/9475/324/87/2909/55740/5062/2149/5829/23365/4478/3655/10788/54434/1902/5894/8976/5290/9459/55970/1398/8826/3673/5155/2247/8874/6654/208/10458/6237/221178/10152/3685/81","Up","Glial_cells","STR","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa04657","IL-17 signaling pathway",26,-0.684515628504839,-2.35018167710651,1.44776777580147e-06,0.000178799320311482,0.000139442896300878,221,"tags=42%, list=7%, signal=40%","2920/6372/2919/1051/5743/2353/2921/4312/3725/4314/3627","Down","Activated_fibroblasts_CCL19_ADAMADEC1","STR","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa04510","Focal adhesion",110,0.522689092928258,1.71540595635787,1.62108516551094e-06,0.000479841208991238,0.000375409196223586,1434,"tags=46%, list=24%, signal=36%","7423/3480/3915/10451/3655/3672/3912/7057/5747/3685/5594/10000/2932/81/1793/894/2324/2317/3673/7148/1729/5829/9564/331/5170/3910/208/2889/2534/7094/329/394/2909/2335/6464/5154/1291/5601/3913/6654/7414/5295/5290/4659/3680/2885/595/2316/1282/6655/3688","Up","Lymphatics","STR","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa03010","Ribosome",126,-0.375574535012513,-1.86959586021321,1.82961622382734e-06,0.00020613676121788,0.000155998856978963,3741,"tags=62%, list=35%, signal=41%","9045/3921/6137/6191/9349/6188/6159/6141/6155/6143/6135/51121/6205/64968/64965/6144/63875/11224/6194/55052/6204/6122/4736/6134/7311/6187/6132/29074/6201/6217/6175/6173/6129/6223/6138/6181/63931/6124/6166/65003/51021/6230/6193/54948/6147/6209/29088/6224/6203/6142/79590/55173/51264/219927/11222/51116/6157/10573/6150/6160/28998/124995/65005/64981/23521/51069/64963/51081/6218/6182/51073/64928/51187/55168/29093/6183/6139/64960","Down","Fibroblasts_ADAMDEC1","STR","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa05205","Proteoglycans in cancer",149,0.467586633158118,1.78065900409891,4.81848056720382e-06,0.000407161607928722,0.000308129152060665,2714,"tags=43%, list=26%, signal=32%","8325/11211/3690/7474/8322/7410/2535/4660/8324/2549/857/3480/288/7078/3708/7422/5335/2335/6300/6714/2316/3339/10818/54776/5296/29102/22808/4893/8826/5829/6654/6608/10000/5567/287/5781/3091/5594/3709/1277/5747/3678/4478/3685/867/673/2260/818/836/6198/4087/1278/8321/5290/817/5578/6548/4609/23365/7291/6655/2475/5727/6093","Up","Fibroblasts_ADAMDEC1","STR","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa03320","PPAR signaling pathway",37,-0.594204178835912,-2.20607571278428,5.54972210448752e-06,0.00137037705113238,0.00102709805631175,81,"tags=19%, list=1%, signal=19%","51129/2169/5105/2168/345/2172/335","Down","Endothelial_cells_CD36","STR","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa03320","PPAR signaling pathway",27,-0.63335741046131,-2.3488330465766,8.25065572688132e-06,0.00100960787281097,0.000789878136623089,456,"tags=41%, list=8%, signal=38%","10580/3157/34/3611/5360/2167/2169/2168/2172/335/345","Down","Lymphatics","STR","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa04820","Cytoskeleton in muscle cells",100,0.492027881967814,1.81078731082223,8.56923103906477e-06,0.000828359000442928,0.000682531735392177,1185,"tags=44%, list=23%, signal=34%","1289/22795/3672/85301/171024/1756/4627/7414/1281/23353/6709/477/4811/9260/23224/288/3655/114793/1293/1462/29767/287/1290/1605/1278/3673/9672/50509/1284/23500/5339/1465/6711/3685/6645/64423/1291/1837/7170/3339/4629/6444/1292/7171","Up","Glial_cells","STR","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa04820","Cytoskeleton in muscle cells",103,0.495624369918501,1.82115464609764,8.67327247552141e-06,0.00137037705113238,0.00102709805631175,2113,"tags=53%, list=28%, signal=39%","477/3676/2200/171024/23500/3679/2192/1756/1289/1832/3693/29767/3685/4811/1291/4629/256076/29766/3675/7414/3680/23224/6443/6645/1730/7094/11155/1634/25802/22795/3673/3672/1462/1290/5339/1293/4627/23345/23353/1281/3678/91010/1465/8910/6709/3655/7431/7169/79188/10398/25777/7057/1605/3691/114793","Up","Endothelial_cells_CD36","STR","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa04151","PI3K-Akt signaling pathway",148,0.478530452345768,1.59784989537871,1.02325122244355e-05,0.00100960787281097,0.000789878136623089,1970,"tags=51%, list=33%, signal=35%","3481/7423/5525/64764/3480/3915/3655/3672/3912/7057/5747/3685/7099/4790/1021/5594/6794/10000/5585/23678/2932/5529/6256/894/2324/3673/7148/1435/2149/5170/1027/3910/208/59345/1969/7184/2335/55970/5586/5154/1291/3913/6654/1385/5295/10018/5290/3680/2787/2885/5516/5934/595/2782/7010/1282/5605/6655/3688/117145/3791/7450/4193/3551/7532/92579/1942/6198/80310/1386/3678/1278/5649/9223/2260","Up","Lymphatics","STR","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa04512","ECM-receptor interaction",47,0.597993210211153,1.98223624037209,1.17821407483589e-05,0.000692644605230099,0.000524175145035547,2499,"tags=62%, list=23%, signal=47%","3690/3371/3672/3911/2335/3908/1605/1291/63923/9900/3339/3696/948/22801/3912/1287/3913/3910/7148/1277/1293/3678/3685/3915/1278/3914/255743/1284/1282","Up","Fibroblasts_ADAMDEC1","STR","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa04360","Axon guidance",44,0.608254841785767,2.00835287636687,1.21953362913325e-05,0.000949939019940319,0.000740843130829228,550,"tags=50%, list=18%, signal=42%","655/9475/2771/6091/23365/6387/6586/1808/9353/23654/6259/5295/659/5594/8440/54361/817/7474/6093/2042/55740/6237","Up","Activated_fibroblasts_CCL19_ADAMADEC1","STR","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa04935","Growth hormone synthesis, secretion and action",87,0.508386258227348,1.85010213672391,1.38472908981016e-05,0.000692644605230099,0.000524175145035547,2674,"tags=51%, list=25%, signal=38%","53358/6777/8660/3486/115/113/90993/3708/4214/5335/25759/6300/3717/6776/111/3667/5296/4893/2767/6751/6654/1387/10000/5567/6416/2690/5594/3709/148327/5747/9021/5331/9586/5608/64764/1386/5290/5578/1399/6772/6655/2475/109/5602","Up","Fibroblasts_ADAMDEC1","STR","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa04820","Cytoskeleton in muscle cells",94,0.384603975012065,1.98057386347905,1.40314856860946e-05,0.00376043816387335,0.00332324660986451,352,"tags=27%, list=8%, signal=25%","4627/2335/2200/1287/7791/7414/1634/1293/1277/3678/23500/4629/1289/6444/7170/272/1465/476/3685/4811/3672/23002/25802/1288/85301","Up","Fibroblasts_NPY_SLITRK6","STR","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa04810","Regulation of actin cytoskeleton",151,0.451451412605677,1.72107425080155,1.43447107592032e-05,0.000692644605230099,0.000524175145035547,2714,"tags=44%, list=26%, signal=33%","4629/3690/1729/4628/7852/7410/80310/4660/3672/2335/5154/6714/7414/2245/3696/324/8396/54434/54776/5296/2846/22808/8936/22801/2768/4893/4638/8826/5829/2149/79837/6654/10000/6387/4636/4627/5594/5747/56034/87/2263/3678/4478/10097/3685/81/8394/1730/2909/8874/55970/3985/673/200576/2260/5290/6548/1399/28964/23365/1902/55740/6655/10787/8516/6093","Up","Fibroblasts_ADAMDEC1","STR","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa05323","Rheumatoid arthritis",30,-0.624717993334637,-2.21990557423589,1.70975087950386e-05,0.000949939019940319,0.000740843130829228,419,"tags=47%, list=14%, signal=41%","533/3113/3123/2920/6372/9114/7040/2919/2353/2921/1514/4312/3725/4314","Down","Activated_fibroblasts_CCL19_ADAMADEC1","STR","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa04151","PI3K-Akt signaling pathway",101,0.502311641016323,1.86046618224009,1.92295348166056e-05,0.000949939019940319,0.000740843130829228,743,"tags=50%, list=24%, signal=39%","5159/595/2335/6654/7148/5585/10000/2263/3685/9180/3696/4254/3667/3454/1902/2149/3910/3908/1277/5295/3912/8516/5728/1291/5594/2309/5156/3563/5934/5527/4193/5586/7157/3716/3693/2782/1021/64764/6256/1975/1278/1293/2247/3915/1284/3913/3481/1435/3371/55970","Up","Activated_fibroblasts_CCL19_ADAMADEC1","STR","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa05200","Pathways in cancer",220,0.447023220837721,1.50703156118866,1.94080038862241e-05,0.00143619228758058,0.0011236212776235,1434,"tags=40%, list=24%, signal=32%","3481/7423/2033/650/4040/862/2034/8648/3480/3915/3655/3912/5747/8322/1387/3685/4790/1021/5925/26060/5594/27436/4089/10000/5915/1487/5335/2932/2113/6256/7048/894/2324/25780/5566/7042/25/324/3673/3091/6772/2149/331/2308/1027/3910/208/59345/4041/2767/8202/10928/83439/7474/182/329/7184/3601/3280/2335/23365/817/55970/5154/836/5601/3913/6654/1029/2768/8325/5295/5899/10018/5290/2787/2885/2776/5898/8323/595/51426/2782/5371/1282/5605/6655/3688","Up","Lymphatics","STR","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa04510","Focal adhesion",99,0.487040696133209,1.7935380523363,2.59780865807111e-05,0.00188341127710155,0.00155184885626879,1424,"tags=49%, list=28%, signal=36%","4660/3912/3672/10000/7414/3480/9475/2534/87/2909/5062/5829/331/7423/3910/3655/394/5170/5894/5649/5290/1293/1398/2885/1278/3673/5155/7148/6654/208/1284/3685/81/1291/595/2316/6655/3915/1292/894/207/2932/4638/3371/596/5295/3691/4659/3688","Up","Glial_cells","STR","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa03008","Ribosome biogenesis in eukaryotes",61,-0.502229913317267,-2.01746689500611,2.80399838221691e-05,0.00905691477456062,0.00808732164976246,1344,"tags=51%, list=17%, signal=42%","29889/10556/83732/51119/10885/5822/10436/5901/51602/23560/26354/10557/54433/3692/51068/29107/23160/10482/27341/65083/10775/1736/2091/55651/9790/51096/10813/10528/10799/57455/92856","Down","Endothelial_cells_DARC","STR","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa04151","PI3K-Akt signaling pathway",131,0.470878664796132,1.61234109139972,2.84052070280579e-05,0.00772621631163174,0.00699665099427952,420,"tags=29%, list=10%, signal=27%","2149/5516/4254/3908/1435/207/2247/894/3672/3480/2782/7532/5970/284/64764/2690/6794/55970/1386/22798/2668/208/3454/2885/3911/2788/2260/3913/5170/1278/5525/1284/3575/6654/3910/5586/3680/4193","Up","Myofibroblasts_HHIP_NPNT","STR","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa04510","Focal adhesion",134,0.458137340994725,1.73744017172043,3.05406644824117e-05,0.00321694999214737,0.00241110509071671,2309,"tags=49%, list=30%, signal=35%","3082/3676/4660/5295/3679/5728/6654/8395/3693/1793/5894/3685/25759/5159/596/3480/1291/5156/7423/81/6696/394/80310/2932/256076/673/207/4659/3675/7414/3680/2885/208/7094/3673/3672/2534/1293/6655/3725/2889/894/5747/3678/5290/2316/4233/3371/9475/2324/10000/3655/2321/5595/331/10398/2002/7057/5062/3691/7422/1278/1277/55742/1284/6093","Up","Endothelial_cells_CD36","STR","Ileum","InactiveCD_vs_Control","dataset_02"
