"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","ont","direction","cluster"
"GO:0001501","skeletal system development",83,0.563284656678947,1.62346175690074,0.000219595065303137,0.0141795670738597,0.0127860465090789,343,"tags=39%, list=18%, signal=33%","633/26585/1277/1739/55959/23213/1116/861/1513/1462/7474/2202/2022/1278/4015/54796/1112/871/2260/1009/56975/5156/7052/4017/7076/2200/27173/85301/27086/1281/659/649","BP","Up",1
"GO:0001525","angiogenesis",104,0.577257226430442,1.67790557583789,9.6134184179021e-06,0.00177710401150746,0.00160245615569559,266,"tags=34%, list=14%, signal=31%","3164/26585/10267/3627/718/84870/7058/7128/6356/23213/1116/861/7057/3397/7127/4240/51330/7474/6772/5176/2022/2034/7070/6303/25932/2260/301/3685/5156/5315/2335/7837/4691/7052/4017","BP","Up",1
"GO:0001568","blood vessel development",137,0.560487575795175,1.65097593758993,2.12162087331364e-06,0.000867996804697667,0.000782692973402275,266,"tags=34%, list=14%, signal=31%","3164/26585/10267/3627/718/84870/7058/7128/1277/6356/23213/1116/861/7057/3397/7127/4240/51330/7474/6772/5176/2022/2034/7070/1278/6444/6303/9021/1958/4015/25932/57493/4016/60681/2260/301/3685/5156/5315/2335/7837/1289/8613/4691/7052/4017","BP","Up",1
"GO:0001816","cytokine production",113,0.521277338268007,1.52335677955823,0.000874245095711364,0.0395158783261537,0.0356323895852042,332,"tags=32%, list=17%, signal=28%","3624/718/4050/7128/100133941/3659/55959/9235/23213/2633/1116/861/7057/1191/7474/6772/3115/972/27020/10417/3554/1958/57493/2260/301/6992/3123/3685/1051/2335/10631/4282/27086/1654/1281/351","BP","Up",1
"GO:0001817","regulation of cytokine production",111,0.522151596378016,1.52511327375252,0.000641025329758992,0.0329253919376209,0.0296895942204164,242,"tags=27%, list=13%, signal=25%","3624/718/4050/7128/100133941/3659/55959/9235/23213/2633/1116/861/7057/1191/7474/6772/3115/972/27020/10417/3554/1958/57493/2260/301/6992/3123/1051/2335/10631","BP","Up",1
"GO:0001936","regulation of endothelial cell proliferation",24,0.701450307865525,1.75285625713651,0.000673970422938184,0.0332729448168022,0.030002990761681,189,"tags=38%, list=10%, signal=34%","3164/6356/23213/7057/7474/6772/2022/2252/2260","BP","Up",1
"GO:0001944","vasculature development",143,0.570922116272428,1.68360026965877,4.6542726714364e-07,0.000620566318121749,0.0005595791298946,266,"tags=34%, list=14%, signal=31%","3164/26585/10267/3627/718/84870/10630/7058/7128/6648/1277/6356/23213/1116/861/7057/3397/7127/4240/51330/7474/6772/5176/2022/2034/7070/1278/6444/6303/9021/1958/4015/25932/57493/4016/60681/2260/301/3685/5156/5315/2335/7837/1289/8613/4691/7052/4017","BP","Up",1
"GO:0002250","adaptive immune response",52,0.662266294756024,1.82611928867583,9.16132416823095e-06,0.00177710401150746,0.00160245615569559,433,"tags=60%, list=22%, signal=48%","3502/3500/3539/718/64332/7128/3538/3659/3514/3512/3494/3493/1191/3115/6890/972/3122/9021/3554/301/3123/3507/3726/10459/716/3716/3113/3133/3106/715/3572","BP","Up",2
"GO:0002429","immune response-activating cell surface receptor signaling pathway",36,0.704527948070844,1.86338619538599,1.34948677999527e-05,0.00217845723056379,0.00196436571885026,114,"tags=36%, list=6%, signal=35%","3502/3500/3539/718/64332/7128/3514/2633/3494/3493/3115/7070/8878","BP","Up",2
"GO:0002443","leukocyte mediated immunity",49,0.644321870025318,1.7650238584004,0.000157049559619438,0.0118310668246644,0.0106683490323941,143,"tags=31%, list=7%, signal=29%","3502/3500/3539/718/64332/5730/3538/3514/3494/3493/1191/972/3122/10417/3554","BP","Up",2
"GO:0002449","lymphocyte mediated immunity",38,0.68097412342705,1.81380767039642,2.98541442622202e-05,0.00374835366847876,0.00337997797027242,143,"tags=34%, list=7%, signal=32%","3502/3500/3539/718/64332/3538/3514/3494/3493/1191/972/3122/3554","BP","Up",2
"GO:0002455","humoral immune response mediated by circulating immunoglobulin",12,0.839289830029483,1.85663521946186,0.000107916557451553,0.0106039747756743,0.00956185149776687,78,"tags=50%, list=4%, signal=48%","3502/3500/718/3494/3493/1191","BP","Up",2
"GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",43,0.648523057084607,1.75711907278688,0.000150591565659916,0.0117357564962555,0.0105824054852122,433,"tags=58%, list=22%, signal=46%","3502/3500/3539/718/64332/7128/3538/3514/3494/3493/1191/972/3122/9021/3554/301/3123/3726/10459/716/3716/3133/3106/715/3572","BP","Up",2
"GO:0002682","regulation of immune system process",205,0.465346027263689,1.39104446737141,0.000856352613825833,0.0394970797397221,0.035615438461156,476,"tags=36%, list=25%, signal=30%","3502/26585/3500/3624/3539/3627/718/64332/7128/100133941/1739/3659/3514/2633/861/7057/3494/3493/6484/1191/7474/6772/3115/972/7070/10318/7412/8878/146433/1/5919/330/3122/10417/3554/4015/301/3123/10272/472/1843/1051/2335/26065/3312/3507/2200/4282/27086/1654/1281/6421/27166/351/3726/10459/716/51324/5692/3113/3133/26258/10456/25800/3106/715/3572/3692/6935/2355/1452/8943/4792","BP","Up",2
"GO:0002695","negative regulation of leukocyte activation",27,0.690084348588161,1.75247641808375,0.000779936710857833,0.036722020136223,0.0331131024609817,235,"tags=41%, list=12%, signal=36%","3624/7128/1739/3659/861/972/301/3123/472/1051/2335","BP","Up",1
"GO:0002757","immune response-activating signaling pathway",63,0.606579992339018,1.70651282606553,0.000126602535648915,0.0112482058946887,0.0101427697308418,332,"tags=37%, list=17%, signal=31%","3502/3500/3539/718/64332/7128/3659/3514/2633/3494/3493/3115/7070/10318/8878/330/3123/26065/3312/3507/27086/1654/351","BP","Up",2
"GO:0002764","immune response-regulating signaling pathway",65,0.62389386556744,1.76407972300883,1.60994672860603e-05,0.0022817344027088,0.00205749315493443,133,"tags=28%, list=7%, signal=27%","3502/3500/3539/718/64332/7128/100133941/3659/3514/2633/3494/3493/3115/7070/10318/8878/1/330","BP","Up",2
"GO:0002768","immune response-regulating cell surface receptor signaling pathway",37,0.718567083346426,1.9006546121015,2.47755512826651e-06,0.000867996804697667,0.000782692973402275,114,"tags=38%, list=6%, signal=36%","3502/3500/3539/718/64332/7128/100133941/3514/2633/3494/3493/3115/7070/8878","BP","Up",2
"GO:0003823","antigen binding",22,0.758298722365468,1.88557892432101,5.73869032006545e-05,0.0106452705437214,0.0102088280430638,138,"tags=55%, list=7%, signal=51%","3502/3500/3539/3538/3514/3512/3494/3493/3115/6890/3122/10417","MF","Up",2
"GO:0005102","signaling receptor binding",216,0.528269266425181,1.56994588962392,2.85946056384765e-07,0.000106085986918748,0.000101736596903211,434,"tags=41%, list=22%, signal=36%","3502/115908/26585/3500/25975/3624/3627/718/84870/10630/4050/3371/10135/100463486/1739/6356/9235/3512/7057/3494/3493/23780/4240/1191/10516/7474/6772/2202/6890/972/2022/7070/27020/7412/8878/146433/3487/5919/3122/9021/3554/1601/2776/2252/2260/301/1213/3123/3685/5156/2335/3312/7837/1289/8613/11079/3507/23452/3489/55737/4641/7415/7076/2200/4061/27173/4282/5731/1281/1890/4756/6464/351/10142/649/83892/3716/51324/378/3913/3133/5270/3106/8754/3678/8837/23365/3572/3910","MF","Up",1
"GO:0005201","extracellular matrix structural constituent",55,0.602082425627318,1.65992250461372,0.000290707532922537,0.0359508315714204,0.0344768933781815,410,"tags=53%, list=21%, signal=43%","633/115908/7058/3371/1277/7373/1116/7057/25878/5118/1462/4240/10516/2202/1278/2335/10631/7837/1289/1293/2200/85301/1303/1281/165/54829/3913/6678/1290","MF","Up",1
"GO:0005539","glycosaminoglycan binding",50,0.615479581529584,1.67824307874132,0.000470970190464828,0.0436824851656128,0.0418915590466084,298,"tags=46%, list=15%, signal=40%","633/3627/84870/7058/55959/23213/56925/3512/7057/151887/5118/1462/6649/2022/2252/2260/1809/2335/10631/1289/3507/11167/2200","MF","Up",1
"GO:0005783","endoplasmic reticulum",381,0.448816939315677,1.35143801906136,8.51689114752514e-05,0.00486882277266854,0.00452740003105284,428,"tags=32%, list=22%, signal=31%","718/3371/5730/1277/1739/55959/23213/7373/1116/7057/23780/1462/11098/4240/1191/476/7474/3115/6890/972/10970/7070/60673/7412/444/8878/1278/29927/5476/10897/3487/6444/3122/6811/8615/3998/25932/60681/5352/81671/871/10952/23471/83460/56975/55379/11261/28972/51026/3123/10272/5156/57655/81502/5315/813/2335/6745/2040/6731/6747/7837/1289/8613/11079/7052/4017/837/23753/10484/2907/7415/10549/7076/11167/1293/2200/27173/85301/831/79109/1303/29098/1281/10434/6748/3429/351/9536/23423/11328/54965/950/56005/10768/1522/6780/9276/4925/64764/3309/51108/90993/3913/3113/3133/114882/10577/58505/1528/5611/9761/58485/1290/10456/148867/5350/25800/3106/3678/51148","CC","Up",1
"GO:0006958","complement activation, classical pathway",11,0.843069008793881,1.82568951621102,0.000389896951038591,0.0225675325032182,0.0203496706689476,78,"tags=55%, list=4%, signal=53%","3502/3500/718/3494/3493/1191","BP","Up",2
