"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","direction","cell_type","cell_group","tissue","comparison","dataset"
"hsa05200","Pathways in cancer",254,0.457407558362752,1.44819037887967,1.30912026310925e-06,0.000407136401826976,0.000290762500543212,2778,"tags=48%, list=33%, signal=33%","2113/7423/2033/6772/3717/3718/894/5295/2956/6667/4193/6773/3566/324/867/817/3688/59345/3091/6655/6654/1499/2771/329/3280/9475/8202/6093/4089/2782/1021/26060/10125/3320/1857/5290/7048/5605/10672/6774/2932/2778/4088/207/5595/7175/1387/5747/861/4790/2308/8648/6777/5925/5371/7157/10018/5293/5594/5728/998/8030/10023/2475/4257/5336/840/208/4791/23401/9252/3551/25780/6778/7040/330/836/1487/3326/675/10681/2885/9138/3716/7170/27436/596/595/1027/7188/3572/51426/109/7428/10928/6776/5330/4853/331/5579/113/1399/3594/7184/5900/2768/8453/317/2100/673/54331/1495/3065/8517/801/3454/4292/4893/6198/6513/7704/3459","Up","B_cells","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa05165","Human papillomavirus infection",166,0.466165901899796,1.45257748964644,2.19212297049571e-05,0.00284526552831492,0.00203198858173785,2706,"tags=48%, list=32%, signal=33%","2033/6772/894/84441/5295/535/1108/4193/6773/324/3688/6655/6654/1499/472/3955/3676/3280/4600/3659/1021/1857/5290/5529/5605/545/2932/2778/5986/207/5595/1387/5747/4790/2308/4599/9794/23352/5925/7157/5293/5594/5728/998/523/2475/23545/208/3551/5610/7297/5663/7249/836/7124/5527/3661/2885/3716/3516/595/1027/1739/10312/4799/10379/4853/1385/9636/29110/5520/23513/5934/1452/7337/3065/8517/3454/4893/6198","Up","B_cells","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa05215","Prostate cancer",58,0.567803146670072,1.66928240144323,2.74462912699188e-05,0.00284526552831492,0.00203198858173785,1928,"tags=52%, list=23%, signal=40%","2033/5295/4193/6655/6654/1499/3320/5290/5605/2932/207/5595/1387/4790/2308/5925/7157/5293/5594/5728/2475/208/6935/3551/3326/2885/5170/596/595/1027","Up","B_cells","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa05202","Transcriptional misregulation in cancer",91,0.511788352508728,1.55710057175295,7.50164844571844e-05,0.00473618981540687,0.00338242021002149,1708,"tags=37%, list=20%, signal=30%","55589/894/604/2005/6667/4193/4208/5079/4297/5218/472/329/4005/8861/7048/905/6929/5747/7403/861/4790/2308/904/5371/7157/8864/6760/2521/5966/6935/8148/4299/330/64332","Up","B_cells","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa05206","MicroRNAs in cancer",95,0.507410142037152,1.54559634264232,7.61445307943226e-05,0.00473618981540687,0.00338242021002149,1928,"tags=44%, list=23%, signal=34%","2033/6659/2744/894/4194/23405/5295/4193/324/9839/6655/6654/472/6093/2146/4082/5243/1021/5581/5290/5605/6774/5595/1387/4790/7157/10018/5293/5594/5728/2475/5336/9252/1786/6935/3551/836/1788/2885/596/595/1027","Up","B_cells","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa04061","Viral protein interaction with cytokine and cytokine receptor",31,-0.51440315901335,-2.27511425241281,0.00013716034615669,0.00710947794245511,0.00507733912965994,360,"tags=32%, list=4%, signal=31%","7852/2833/1230/3559/6352/6367/3586/6366/6347/9547","Down","B_cells","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa05224","Breast cancer",63,0.527090310367966,1.56521419086014,0.000299677445680128,0.0117313241235777,0.00837809913716332,2706,"tags=57%, list=32%, signal=39%","5295/6667/324/6655/6654/1499/3280/8202/1021/1857/5290/5605/2932/207/5595/8648/5925/7157/5293/5594/5728/10023/2475/208/4791/23401/675/2885/595/51426/4853/2100/673/1452/4893/6198","Up","B_cells","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa05161","Hepatitis B",116,0.470294596189274,1.44453879084138,0.000312150510348751,0.0117313241235777,0.00837809913716332,2712,"tags=51%, list=32%, signal=35%","2033/6772/3717/3718/5295/6773/6655/6654/4089/4214/5290/1960/7048/5605/6774/4088/207/5595/1387/4790/6777/4775/5925/7157/5293/5594/64135/23118/208/3551/1386/6778/7040/7297/843/836/7124/4773/3661/2185/3654/2885/3716/596/7534/1654/6776/51135/1385/5579/1432/29110/317/673/7529/8517/3454/4893/1642","Up","B_cells","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa04510","Focal adhesion",91,0.496115857672382,1.50941748058675,0.000339491694894532,0.0117313241235777,0.00837809913716332,1974,"tags=43%, list=24%, signal=33%","7423/7094/894/5295/3688/10451/1729/6655/6654/1499/329/3676/9475/6093/5062/5290/2932/54776/2534/207/5595/5747/2316/5293/5594/5728/998/81/5500/2889/208/330/7410/2885/5170/394/596/595/4659","Up","B_cells","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa04935","Growth hormone synthesis, secretion and action",64,0.524386888557346,1.55871509644667,0.000529281852431002,0.0164606656106042,0.0117556285118886,2384,"tags=56%, list=29%, signal=41%","2033/6772/3717/5295/6655/6654/3709/2771/4214/5290/5605/3708/6774/2932/2778/207/5595/1387/5747/6777/5293/5594/2475/5336/208/1386/2885/109/8660/6776/5330/1385/5579/113/1399/1432","Up","B_cells","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa04151","PI3K-Akt signaling pathway",144,0.446660348036763,1.38438010710911,0.000691495045822583,0.0176696824761554,0.012619065840138,2706,"tags=45%, list=32%, signal=31%","7423/3717/3718/894/5295/5586/4193/3566/3688/59345/6655/6654/3676/118788/2782/1021/3320/5290/5529/5605/2932/207/5562/5595/5747/8115/4790/6850/7157/10018/5293/5594/5728/6794/2475/208/3551/1386/7532/7249/5527/285/3326/10681/2885/3716/5170/596/595/1027/7534/7531/200186/5585/1385/23533/5520/7184/5934/54331/7529/8517/3454/4893/6198","Up","B_cells","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa05207","Chemical carcinogenesis - receptor activation",86,0.488112754090491,1.47916956552108,0.000764765024259939,0.0176696824761554,0.012619065840138,2706,"tags=52%, list=32%, signal=36%","3717/604/5295/6655/6654/2771/3840/6197/3320/5290/5605/3841/6774/2778/207/5595/4790/6777/5925/5293/5594/2475/3837/4257/208/1386/3839/3326/2885/9314/596/595/109/23633/6776/4853/331/1385/5579/113/7184/196/2100/4893/6198","Up","B_cells","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa04611","Platelet activation",61,0.527824764025341,1.56303325460036,0.000769376672647436,0.0176696824761554,0.012619065840138,2494,"tags=52%, list=30%, signal=37%","7094/5295/3688/3709/2771/9475/6093/10125/5290/10672/3708/2778/2534/207/5595/6850/84876/5293/5594/695/4067/5500/5336/208/9138/4659/109/5330/113/1432/23533/54518","Up","B_cells","IMM","Colon","ActiveCD_vs_Control","dataset_02"
