"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","direction","cell_type","cell_group","tissue","comparison","dataset"
"hsa03010","Ribosome",127,-0.651503918039531,-2.95236633917928,1e-10,2.60769230769231e-09,1.61943319838057e-09,2654,"tags=70%, list=24%, signal=54%","6155/6224/64969/51116/6176/6232/51073/6234/6133/55168/6217/6124/6207/6165/6235/6125/25873/6143/6141/29074/51021/6189/11224/6228/64963/2197/65005/6202/6164/9045/64968/63931/6142/6171/6230/64928/124995/6128/6210/6183/65003/6136/6209/6150/6161/6129/51069/51081/6201/29093/6137/6203/6181/6122/6157/6192/6147/6154/219927/6135/29088/6134/51264/6191/6223/6132/6231/4736/64965/6188/6138/6182/6222/6175/6193/6204/6208/64983/6187/6194/79590/54948/23521/64981/6160/140801/6173/6139/6218","Down","Enterocytes_CA1_CA2_CA4-","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"hsa05150","Staphylococcus aureus infection",38,0.891703250919182,2.45004327129091,1e-10,2.60769230769231e-09,1.61943319838057e-09,443,"tags=74%, list=4%, signal=71%","3868/1673/3113/3115/1670/3111/1671/717/3119/3122/3117/3383/3112/713/718/3109/3127/712/2212/5724/3108/3123/715/6404/3689/716/714/3426","Up","Enterocytes_CA1_CA2_CA4-","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"hsa05322","Systemic lupus erythematosus",30,0.927516500886751,2.44306096134382,1e-10,2.60769230769231e-09,1.61943319838057e-09,451,"tags=73%, list=4%, signal=71%","3113/3115/3111/717/2904/3119/3122/3117/3112/713/718/3109/3127/712/2212/3108/3123/715/716/958/714/730","Up","Enterocytes_CA1_CA2_CA4-","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"hsa05140","Leishmaniasis",51,0.833070031414234,2.39284157529777,1e-10,2.60769230769231e-09,1.61943319838057e-09,541,"tags=45%, list=5%, signal=43%","3113/3115/3111/3119/3122/4843/3117/3112/718/3553/3109/3127/5743/2212/3108/7040/3123/1536/3689/653361/3717/7099/6772","Up","Enterocytes_CA1_CA2_CA4-","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"hsa04672","Intestinal immune network for IgA production",24,0.926028145403277,2.33964965683281,1e-10,2.60769230769231e-09,1.61943319838057e-09,427,"tags=75%, list=4%, signal=72%","3113/3115/3111/3119/3122/3117/608/3112/3109/3127/3108/7040/3123/7852/2826/10673/958/3695","Up","Enterocytes_CA1_CA2_CA4-","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"hsa05323","Rheumatoid arthritis",53,0.805048929253549,2.32635712531034,1e-10,2.60769230769231e-09,1.61943319838057e-09,1114,"tags=55%, list=10%, signal=50%","3113/4312/3115/3111/2919/3119/3122/3117/6348/3383/3112/3553/3109/3127/3108/7040/3123/10673/527/3689/4050/51561/2921/7099/6364/90423/2920/6352/10312","Up","Enterocytes_CA1_CA2_CA4-","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"hsa05145","Toxoplasmosis",83,0.749311082197881,2.30962308180685,1e-10,2.60769230769231e-09,1.61943319838057e-09,907,"tags=39%, list=8%, signal=36%","3113/3115/3111/240/3310/4261/3119/3122/4843/23643/3117/3112/3109/3127/330/3108/7040/3123/3918/3909/958/3717/3910/7099/2771/6772/3915/8651/3913/3911/3655/3716","Up","Enterocytes_CA1_CA2_CA4-","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"hsa04610","Complement and coagulation cascades",38,0.832036818529277,2.28610382052841,1e-10,2.60769230769231e-09,1.61943319838057e-09,917,"tags=71%, list=8%, signal=65%","717/722/7450/5054/725/5265/713/718/712/710/715/2152/1604/3689/5345/716/714/3426/730/5270/5328/629/2/7035/728/1191/5329","Up","Enterocytes_CA1_CA2_CA4-","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"hsa04658","Th1 and Th2 cell differentiation",63,0.75752854058277,2.24112671695074,1e-10,2.60769230769231e-09,1.61943319838057e-09,963,"tags=37%, list=9%, signal=34%","3113/3115/3111/3119/3122/3117/3112/3109/3127/3108/3123/915/917/864/3717/6775/916/3932/6772/4094/3716/5530/182","Up","Enterocytes_CA1_CA2_CA4-","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"hsa04060","Cytokine-cytokine receptor interaction",107,0.707476257075793,2.2325284232635,1e-10,2.60769230769231e-09,1.61943319838057e-09,1487,"tags=50%, list=13%, signal=44%","6373/4283/3627/3557/8784/9966/284340/9180/2919/90865/6348/608/3553/6351/652/939/6376/8744/7040/7133/7852/5196/2826/1235/10673/4050/51561/958/51554/2921/84957/7048/23529/58191/6368/3455/6364/6363/7046/3554/51330/10344/27242/2920/6352/8797/768211/3572/659/6366/3459/3563/3606/3561","Up","Enterocytes_CA1_CA2_CA4-","EPI","Colon","ActiveCD_vs_Control","dataset_02"
