"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","direction","cell_type","cell_group","tissue","comparison","dataset"
"hsa04919","Thyroid hormone signaling pathway",73,0.536367925377842,1.56357831870578,6.04122696049022e-05,0.0187278035775197,0.0154528226463066,2482,"tags=60%, list=32%, signal=41%","4193/2033/4853/10499/9282/2308/9969/3091/9882/2475/5605/488/8202/1387/5566/489/9968/7157/207/5579/4851/8648/6772/6548/5567/208/8850/5330/5290/5170/23389/5295/2932/1499/4893/5291/9862/5335/5595/5293/3265/5469/10025/25942","Up","T_cells_CD4_FOSB","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa04080","Neuroactive ligand-receptor interaction",30,-0.463760754965682,-1.96048335720572,0.000134935941938295,0.0196790084950658,0.0162376878244516,701,"tags=33%, list=9%, signal=30%","2859/10161/10800/719/5734/154/5729/5732/10911/1903","Down","T_cells_CD4_FOSB","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa04972","Pancreatic secretion",30,0.636140206559351,1.71936804237878,0.000211309439065596,0.0196790084950658,0.0162376878244516,1887,"tags=50%, list=24%, signal=38%","5320/952/493/3709/1179/3708/488/489/5579/6548/113/5330/3710/2778/6522","Up","T_cells_CD4_FOSB","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa04070","Phosphatidylinositol signaling system",58,0.552440475291963,1.58703209731133,0.000263605177335414,0.0196790084950658,0.0162376878244516,1924,"tags=59%, list=25%, signal=44%","3709/5286/160851/200576/23262/3708/5289/8396/5305/1606/5287/8525/3628/5297/5579/8776/9110/8897/9107/3636/8527/3705/3635/5330/5290/8526/22876/5295/3710/5728/8871/5291/22908/3633","Up","T_cells_CD4_FOSB","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa04310","Wnt signaling pathway",71,0.514793095294495,1.49711137967325,0.000348954036287586,0.0196790084950658,0.0162376878244516,2661,"tags=58%, list=34%, signal=38%","1459/2033/9475/79718/324/1857/4773/4089/57680/23291/1387/5566/817/7157/5579/23411/7090/8312/1454/5601/5567/5330/5530/2932/6259/1499/5663/4775/6907/1487/1457/7091/894/6885/8454/4163/1452/5467/23002/5532/8945","Up","T_cells_CD4_FOSB","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa05206","MicroRNAs in cancer",92,0.48860417611416,1.45302122269031,0.00038088403538837,0.0196790084950658,0.0162376878244516,2843,"tags=62%, list=36%, signal=40%","9839/6659/10018/2146/4193/2033/1871/407021/4363/6655/324/4853/4790/406938/9759/23405/1021/2475/2744/5605/4082/6935/1387/7157/6654/4194/5579/4851/23411/3551/6093/472/5290/3678/5295/5962/4893/1786/5728/5291/6464/6541/894/5335/659/5595/5293/3265/2885/25/27250/6774/1027/994/7168/596/3845","Up","T_cells_CD4_FOSB","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa04330","Notch signaling pathway",37,0.585387463466593,1.62044392192635,0.000721342480803539,0.0319451670070139,0.0263588305015429,2059,"tags=59%, list=26%, signal=44%","151636/2033/23013/3516/5986/4853/1857/84441/3955/83737/6310/1387/4851/9794/7090/6868/8850/9612/5663/342371/1487/7091","Up","T_cells_CD4_FOSB","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa04270","Vascular smooth muscle contraction",44,0.544811224828831,1.52743063040607,0.00134942454190303,0.0443352035239155,0.0365821883066603,2527,"tags=61%, list=32%, signal=42%","5320/2768/9475/3709/23365/140465/5605/3708/5566/8398/5579/4660/10672/113/6093/59/5567/5330/3710/4659/2778/4627/5595/5588/54776/673/5583","Up","T_cells_CD4_FOSB","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa00562","Inositol phosphate metabolism",45,0.545560654527126,1.53012095278157,0.00147672854346766,0.0443352035239155,0.0365821883066603,2708,"tags=67%, list=35%, signal=44%","5286/200576/5289/8396/5294/5305/5287/3628/5297/8776/9110/8897/9107/3636/3705/3635/5330/5290/22876/5728/8871/5291/22908/3633/3631/5335/5293/8394/3707/8821","Up","T_cells_CD4_FOSB","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa05215","Prostate cancer",58,0.525754732645252,1.51037020880916,0.0016574657520559,0.0443352035239155,0.0365821883066603,2475,"tags=60%, list=32%, signal=42%","7850/4193/2033/1871/6655/4790/2308/2475/3320/5605/6935/5327/1387/7157/6654/207/3551/208/3326/5290/5170/5295/2932/1499/4893/5728/5291/2260/7184/64764/5595/5293/3265/2885/673","Up","T_cells_CD4_FOSB","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa05202","Transcriptional misregulation in cancer",88,0.473045065912001,1.4008390387981,0.00166760480722706,0.0443352035239155,0.0365821883066603,2142,"tags=45%, list=27%, signal=33%","1670/7850/4094/4193/861/4299/3248/604/84444/2120/4790/2308/2005/2530/4297/8861/3002/6667/6935/5327/7157/64919/10912/904/905/1437/329/6929/472/5966/8864/860/7048/7030/64332/1025/3560/894/7185/7403","Up","T_cells_CD4_FOSB","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa05143","African trypanosomiasis",16,0.682593221087397,1.68182674990351,0.00171620142673221,0.0443352035239155,0.0365821883066603,1394,"tags=50%, list=18%, signal=41%","3040/3039/3043/5579/3586/7124/3458/5330","Up","T_cells_CD4_FOSB","IMM","Colon","ActiveCD_vs_Control","dataset_02"
