"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","direction","cell_type","cell_group","tissue","comparison","dataset"
"hsa05416","Viral myocarditis",35,0.824501873291695,2.71606507592122,1e-10,1.20245954711581e-08,1.00554108469615e-08,117,"tags=31%, list=2%, signal=31%","3122/3115/3123/3117/3119/3127/3113/3108/3689/5551/6641","Up","T_cells_CD4_IL17A","IMM","Ileum","ActiveCD_vs_Control","dataset_02"
"hsa05320","Autoimmune thyroid disease",21,0.8898961146503,2.62305928002817,1e-10,1.20245954711581e-08,1.00554108469615e-08,110,"tags=57%, list=2%, signal=56%","3122/3115/3123/3117/3119/3127/3113/1493/3108/356/3002/5551","Up","T_cells_CD4_IL17A","IMM","Ileum","ActiveCD_vs_Control","dataset_02"
"hsa05332","Graft-versus-host disease",22,0.878250629214815,2.60426241470511,1.25692635587018e-10,1.20245954711581e-08,1.00554108469615e-08,110,"tags=59%, list=2%, signal=58%","3122/3115/3123/3117/3119/3127/3113/3108/3824/356/3458/3002/5551","Up","T_cells_CD4_IL17A","IMM","Ileum","ActiveCD_vs_Control","dataset_02"
"hsa05330","Allograft rejection",22,0.865624564559679,2.56682254898432,6.91653846899042e-10,4.96261635150062e-08,4.14992308139425e-08,110,"tags=55%, list=2%, signal=54%","3122/3115/3123/3117/3119/3127/3113/3108/356/3458/3002/5551","Up","T_cells_CD4_IL17A","IMM","Ileum","ActiveCD_vs_Control","dataset_02"
"hsa04612","Antigen processing and presentation",45,0.723856480541736,2.53030795905375,9.92300820980573e-10,5.52379469071612e-08,4.61920113509362e-08,494,"tags=40%, list=8%, signal=37%","3122/3115/3123/3117/3119/3127/3113/3108/3824/926/3458/925/972/5993/7124/6890/6892/1508","Up","T_cells_CD4_IL17A","IMM","Ileum","ActiveCD_vs_Control","dataset_02"
"hsa04514","Cell adhesion molecules",43,0.735829339571923,2.55229332740213,1.1548002837734e-09,5.52379469071612e-08,4.61920113509362e-08,121,"tags=30%, list=2%, signal=30%","3122/3115/3123/3117/3119/3127/3113/1493/3108/926/29126/3689/925","Up","T_cells_CD4_IL17A","IMM","Ileum","ActiveCD_vs_Control","dataset_02"
"hsa05310","Asthma",10,0.953369629965808,2.29696516908654,3.75953563987852e-09,1.54140961235019e-07,1.28898364795835e-07,34,"tags=80%, list=1%, signal=80%","3122/3115/3123/3117/3119/3127/3113/3108","Up","T_cells_CD4_IL17A","IMM","Ileum","ActiveCD_vs_Control","dataset_02"
"hsa04940","Type I diabetes mellitus",24,0.819487564359599,2.47903725053453,1.24526287854615e-08,4.46738057678431e-07,3.73578863563844e-07,110,"tags=50%, list=2%, signal=49%","3122/3115/3123/3117/3119/3127/3113/3108/356/3458/3002/5551","Up","T_cells_CD4_IL17A","IMM","Ileum","ActiveCD_vs_Control","dataset_02"
"hsa05322","Systemic lupus erythematosus",19,0.857115689620557,2.46951835642319,6.27797159214354e-08,2.00197538549466e-06,1.67412575790494e-06,386,"tags=58%, list=6%, signal=54%","3122/3115/3123/3117/3119/3127/3113/3108/3458/7124/81","Up","T_cells_CD4_IL17A","IMM","Ileum","ActiveCD_vs_Control","dataset_02"
"hsa05323","Rheumatoid arthritis",44,0.689934176624775,2.394822766014,1.18584336753135e-07,3.40337046481498e-06,2.84602408207525e-06,363,"tags=39%, list=6%, signal=37%","3122/3115/3123/3117/3119/3127/3113/1493/3108/3458/1435/3689/6348/54/4050/6352/7124","Up","T_cells_CD4_IL17A","IMM","Ileum","ActiveCD_vs_Control","dataset_02"
"hsa05140","Leishmaniasis",40,0.69876522633612,2.35758541142853,2.93956697733767e-07,7.66959747723555e-06,6.41360067782764e-06,363,"tags=35%, list=6%, signal=33%","3122/3115/3123/3117/3119/3127/3113/3108/3458/3689/5579/4615/6772/7124","Up","T_cells_CD4_IL17A","IMM","Ileum","ActiveCD_vs_Control","dataset_02"
"hsa05321","Inflammatory bowel disease",38,0.68630662219566,2.29090512208175,6.34825073421596e-07,1.51828996726665e-05,1.26965014684319e-05,363,"tags=37%, list=6%, signal=35%","3122/3115/3123/3117/3119/3127/3113/3108/3458/30009/4094/112744/6772/7124","Up","T_cells_CD4_IL17A","IMM","Ileum","ActiveCD_vs_Control","dataset_02"
"hsa05150","Staphylococcus aureus infection",17,0.829828141037458,2.33606061691084,1.26483998345369e-06,2.59358314453211e-05,2.16885001633347e-05,76,"tags=53%, list=1%, signal=52%","3122/3115/3123/3117/3119/3127/3113/3108/3689","Up","T_cells_CD4_IL17A","IMM","Ileum","ActiveCD_vs_Control","dataset_02"
"hsa04640","Hematopoietic cell lineage",35,0.695241243317363,2.29025611885576,1.27420269102941e-06,2.59358314453211e-05,2.16885001633347e-05,402,"tags=43%, list=6%, signal=40%","3122/3115/3123/3117/3119/3127/3113/3108/952/926/1435/925/7037/7124/960","Up","T_cells_CD4_IL17A","IMM","Ileum","ActiveCD_vs_Control","dataset_02"
"hsa04658","Th1 and Th2 cell differentiation",65,0.588127506303537,2.1998612555275,1.35553126020842e-06,2.59358314453211e-05,2.16885001633347e-05,355,"tags=28%, list=6%, signal=26%","3122/3115/3123/3117/3119/3127/3113/3108/3516/3458/3560/4773/3718/30009/4775/4853/4094/6772","Up","T_cells_CD4_IL17A","IMM","Ileum","ActiveCD_vs_Control","dataset_02"
"hsa05168","Herpes simplex virus 1 infection",118,0.468420983657475,1.93989357170435,6.08151688030231e-06,0.000109087209040423,9.12227532045346e-05,750,"tags=25%, list=12%, signal=22%","3122/3115/3123/3117/3119/3127/3113/3108/356/3458/578/972/4938/6426/4615/6772/6352/7124/6890/6892/9021/148022/598/7132/5501/567/6885/29990/330","Up","T_cells_CD4_IL17A","IMM","Ileum","ActiveCD_vs_Control","dataset_02"
"hsa04672","Intestinal immune network for IgA production",21,0.762195624089919,2.24664909988013,8.1123812788554e-06,0.000136956083943029,0.000114527735701488,34,"tags=43%, list=1%, signal=43%","3122/3115/3123/5284/3117/3119/3127/3113/3108","Up","T_cells_CD4_IL17A","IMM","Ileum","ActiveCD_vs_Control","dataset_02"
"hsa05145","Toxoplasmosis",65,0.564046637290797,2.10978798030609,9.16045390444292e-06,0.000146058348365284,0.000122139385392572,750,"tags=31%, list=12%, signal=27%","3122/3115/3123/3117/3119/3127/3113/23643/3108/3458/4615/6772/7124/1234/5294/598/7132/5594/6885/330","Up","T_cells_CD4_IL17A","IMM","Ileum","ActiveCD_vs_Control","dataset_02"
"hsa04145","Phagosome",71,0.544817474786295,2.07197473285292,1.32970074102142e-05,0.000200854796143762,0.000167962198865864,609,"tags=21%, list=10%, signal=19%","3122/3115/3123/3117/3119/3127/3113/3108/3689/7037/23480/6890/5869/23545/10312","Up","T_cells_CD4_IL17A","IMM","Ileum","ActiveCD_vs_Control","dataset_02"
"hsa05169","Epstein-Barr virus infection",136,0.445029827693243,1.87648024289077,1.6339173675278e-05,0.000234467142240239,0.000196070084103336,686,"tags=19%, list=11%, signal=17%","3122/3115/3123/3117/3119/3127/3113/3108/3516/953/578/10912/4938/3718/4615/6772/7124/10018/960/6890/6892/5717/5702/8819/567/6885","Up","T_cells_CD4_IL17A","IMM","Ileum","ActiveCD_vs_Control","dataset_02"
