"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","direction","cell_type","cell_group","tissue","comparison","dataset"
"hsa05140","Leishmaniasis",40,0.843466034957815,2.55596799206087,1e-10,3.06363636363636e-09,2.2488038277512e-09,159,"tags=30%, list=1%, signal=30%","3123/3115/3113/3122/3109/3119/3108/4843/2353/3117/4689/6772","Up","Cycling_TA","EPI","Colon","ActiveCD_vs_Control","dataset_03"
"hsa04514","Cell adhesion molecules",61,0.76646148553312,2.51612787340287,1e-10,3.06363636363636e-09,2.2488038277512e-09,275,"tags=28%, list=3%, signal=27%","3123/3115/3113/3122/9075/3109/3119/3108/3117/3134/3133/3106/1001/3105/3107/5817/9672","Up","Cycling_TA","EPI","Colon","ActiveCD_vs_Control","dataset_03"
"hsa05323","Rheumatoid arthritis",40,0.819899817798169,2.4845549247202,1e-10,3.06363636363636e-09,2.2488038277512e-09,335,"tags=38%, list=3%, signal=36%","3123/3115/3113/3122/3109/3119/2919/3108/2920/2353/2921/3117/6374/8741/3606","Up","Cycling_TA","EPI","Colon","ActiveCD_vs_Control","dataset_03"
"hsa05145","Toxoplasmosis",74,0.721583168592538,2.43672662038679,1e-10,3.06363636363636e-09,2.2488038277512e-09,766,"tags=31%, list=7%, signal=29%","3123/3115/3113/3122/3109/3119/3108/8651/4261/4843/3117/6772/3918/330/3909/2771/3949/3915/6774/7040/3912/3914/842","Up","Cycling_TA","EPI","Colon","ActiveCD_vs_Control","dataset_03"
"hsa05168","Herpes simplex virus 1 infection",126,0.656774112727695,2.39410675174425,1e-10,3.06363636363636e-09,2.2488038277512e-09,1376,"tags=33%, list=13%, signal=29%","3123/3115/3113/3122/684/972/3109/3119/3108/9021/3117/3134/6891/3133/6772/3106/330/6890/3105/3107/9641/578/3665/567/8891/8503/5371/811/3455/842/5781/6892/2923/9451/4938/5499/207/355/29110/1978/29990/3661","Up","Cycling_TA","EPI","Colon","ActiveCD_vs_Control","dataset_03"
"hsa05150","Staphylococcus aureus infection",18,0.92982568741471,2.38819145119166,1e-10,3.06363636363636e-09,2.2488038277512e-09,161,"tags=61%, list=2%, signal=60%","3123/3115/3113/3122/3109/3119/3108/717/3117/1670/3426","Up","Cycling_TA","EPI","Colon","ActiveCD_vs_Control","dataset_03"
"hsa04940","Type I diabetes mellitus",17,0.941704824501642,2.36678834821955,1e-10,3.06363636363636e-09,2.2488038277512e-09,228,"tags=76%, list=2%, signal=75%","3123/3115/3113/3122/3109/3119/3108/3117/3134/3133/3106/3105/3107","Up","Cycling_TA","EPI","Colon","ActiveCD_vs_Control","dataset_03"
"hsa05320","Autoimmune thyroid disease",14,0.966266598281866,2.34020347475364,1e-10,3.06363636363636e-09,2.2488038277512e-09,228,"tags=93%, list=2%, signal=91%","3123/3115/3113/3122/3109/3119/3108/3117/3134/3133/3106/3105/3107","Up","Cycling_TA","EPI","Colon","ActiveCD_vs_Control","dataset_03"
"hsa05330","Allograft rejection",14,0.966266598281866,2.34020347475364,1e-10,3.06363636363636e-09,2.2488038277512e-09,228,"tags=93%, list=2%, signal=91%","3123/3115/3113/3122/3109/3119/3108/3117/3134/3133/3106/3105/3107","Up","Cycling_TA","EPI","Colon","ActiveCD_vs_Control","dataset_03"
"hsa05332","Graft-versus-host disease",14,0.966266598281866,2.34020347475364,1e-10,3.06363636363636e-09,2.2488038277512e-09,228,"tags=93%, list=2%, signal=91%","3123/3115/3113/3122/3109/3119/3108/3117/3134/3133/3106/3105/3107","Up","Cycling_TA","EPI","Colon","ActiveCD_vs_Control","dataset_03"
"hsa05169","Epstein-Barr virus infection",142,0.625919493512195,2.31674671523633,1e-10,3.06363636363636e-09,2.2488038277512e-09,1151,"tags=30%, list=11%, signal=27%","3123/3115/3113/3122/3109/3119/3108/3117/3134/9636/6891/3133/6772/3106/4067/6890/3105/3107/9641/578/3665/567/6774/5971/8503/9020/960/811/3455/842/896/7431/1643/3725/9541/6892/2923/5608/4938/5606/207/355","Up","Cycling_TA","EPI","Colon","ActiveCD_vs_Control","dataset_03"
"hsa03010","Ribosome",124,-0.627343667845135,-2.7478785920225,1e-10,6.72e-09,5.11578947368421e-09,3285,"tags=85%, list=34%, signal=57%","6161/29093/11224/51069/6142/63931/6227/6232/200916/6159/6169/25873/64960/6235/6167/51264/9553/6193/6166/6134/6205/6141/6206/6187/54948/6210/64965/28998/51318/7311/6218/51121/6157/6138/64963/51373/55052/6208/51065/2197/6124/124995/6181/3921/9349/63875/6203/6222/219927/23521/6137/6136/9045/6139/6132/6130/51081/6188/6164/6234/6173/6228/6230/6183/6175/6160/6202/6152/64979/6165/6204/6147/6155/6128/6146/6122/79590/4736/6207/6233/6176/11222/6231/6191/6201/6133/51073/6135/6129/29088/6194/6229/6143/6171/29074/65008/6182/6125/64983/51021/51116/6189/64981/6154/9801","Down","Mature_Colonocyte","EPI","Colon","ActiveCD_vs_Control","dataset_03"
"hsa04658","Th1 and Th2 cell differentiation",51,0.78932368297725,2.64212811076594,1e-10,6.72e-09,5.11578947368421e-09,321,"tags=22%, list=3%, signal=21%","3113/3122/3119/3123/3109/3115/3108/2353/3127/6772/4851","Up","Mature_Colonocyte","EPI","Colon","ActiveCD_vs_Control","dataset_03"
"hsa05168","Herpes simplex virus 1 infection",125,0.648952851051301,2.54842126806958,1e-10,6.72e-09,5.11578947368421e-09,697,"tags=25%, list=7%, signal=23%","3113/684/3122/972/3119/3123/9021/3109/3115/3108/330/3127/5371/6772/3134/3133/3106/578/10379/7188/3105/29990/355/3107/6890/29110/6892/5819/3454/5291/841","Up","Mature_Colonocyte","EPI","Colon","ActiveCD_vs_Control","dataset_03"
"hsa05164","Influenza A",111,0.636415244342467,2.45185593633953,1e-10,6.72e-09,5.11578947368421e-09,1265,"tags=30%, list=13%, signal=26%","3113/3122/3119/3123/4261/9021/3109/3115/3108/3127/7177/5371/6772/834/91543/578/10379/355/8795/29110/3454/5291/841/8743/7113/5578/10898/7514/3606/5610/8503/3455/1021","Up","Mature_Colonocyte","EPI","Colon","ActiveCD_vs_Control","dataset_03"
"hsa05169","Epstein-Barr virus infection",140,0.604563464162233,2.40869636814781,1e-10,6.72e-09,5.11578947368421e-09,1296,"tags=31%, list=13%, signal=28%","3113/3122/3119/3123/3109/3115/3108/3127/6772/3134/4067/4734/6774/3133/377841/3106/578/10379/7188/3105/355/3107/6890/29110/6892/3454/5608/1643/9636/5291/841/9541/567/894/6891/7128/596/7431/5610/8503/3455/1021/5336/9134","Up","Mature_Colonocyte","EPI","Colon","ActiveCD_vs_Control","dataset_03"
"hsa05323","Rheumatoid arthritis",41,0.873949340165349,2.63215579284609,1e-10,2.08125e-09,1.46710526315789e-09,240,"tags=44%, list=2%, signal=43%","3115/3119/3113/3122/3123/3109/3108/2921/2919/2920/6374/3111/2353/4314/3117/4050/3600/10312","Up","Stem","EPI","Colon","ActiveCD_vs_Control","dataset_03"
"hsa04658","Th1 and Th2 cell differentiation",51,0.81626365205947,2.57088557924442,1e-10,2.08125e-09,1.46710526315789e-09,232,"tags=24%, list=2%, signal=23%","3115/3119/3113/3122/3123/3109/3108/3111/2353/3117/6772/54567","Up","Stem","EPI","Colon","ActiveCD_vs_Control","dataset_03"
"hsa04612","Antigen processing and presentation",42,0.851673699763902,2.5694380537435,1e-10,2.08125e-09,1.46710526315789e-09,722,"tags=60%, list=7%, signal=55%","3115/3119/3113/3122/3123/972/3109/3108/4261/3111/3117/3134/6890/6891/3106/3105/3133/3107/5721/567/2923/6892/5720/3127/3309","Up","Stem","EPI","Colon","ActiveCD_vs_Control","dataset_03"
"hsa05140","Leishmaniasis",41,0.842482783867269,2.53738499248684,1e-10,2.08125e-09,1.46710526315789e-09,147,"tags=32%, list=2%, signal=31%","3115/3119/3113/3122/3123/3109/3108/4689/3111/2353/4843/3117/6772","Up","Stem","EPI","Colon","ActiveCD_vs_Control","dataset_03"
"hsa04514","Cell adhesion molecules",56,0.78279635171935,2.50472646532787,1e-10,2.08125e-09,1.46710526315789e-09,324,"tags=30%, list=3%, signal=30%","3115/3119/3113/3122/3123/9075/3109/3108/3111/3117/3134/3106/3105/3133/3107/9672/5817","Up","Stem","EPI","Colon","ActiveCD_vs_Control","dataset_03"
"hsa05416","Viral myocarditis",42,0.82664183116145,2.49391871369428,1e-10,2.08125e-09,1.46710526315789e-09,266,"tags=36%, list=3%, signal=35%","3115/3119/3113/3122/3123/3109/3108/3111/3117/3134/3106/3105/3133/3107/1604","Up","Stem","EPI","Colon","ActiveCD_vs_Control","dataset_03"
"hsa04145","Phagosome",81,0.749133025646371,2.49334315077435,1e-10,2.08125e-09,1.46710526315789e-09,240,"tags=22%, list=2%, signal=22%","3115/3119/3113/3122/3123/3109/3108/4689/3111/3117/3134/6890/6891/3106/3105/3133/3107/10312","Up","Stem","EPI","Colon","ActiveCD_vs_Control","dataset_03"
"hsa05168","Herpes simplex virus 1 infection",123,0.706717442917614,2.48407897337433,1e-10,2.08125e-09,1.46710526315789e-09,946,"tags=33%, list=10%, signal=30%","3115/3119/3113/3122/3123/684/972/3109/3108/3111/3117/3134/330/8503/6890/6891/3106/6772/3105/3133/3107/4940/567/578/5371/2923/7189/6892/3665/29990/9641/5499/3127/5781/7188/841/5610/811/5819/598","Up","Stem","EPI","Colon","ActiveCD_vs_Control","dataset_03"
"hsa04940","Type I diabetes mellitus",19,0.951187479094628,2.47444944913019,1e-10,2.08125e-09,1.46710526315789e-09,199,"tags=74%, list=2%, signal=72%","3115/3119/3113/3122/3123/3109/3108/3111/3117/3134/3106/3105/3133/3107","Up","Stem","EPI","Colon","ActiveCD_vs_Control","dataset_03"
"hsa05320","Autoimmune thyroid disease",16,0.965470843633318,2.44108440013799,1e-10,2.08125e-09,1.46710526315789e-09,199,"tags=88%, list=2%, signal=86%","3115/3119/3113/3122/3123/3109/3108/3111/3117/3134/3106/3105/3133/3107","Up","Stem","EPI","Colon","ActiveCD_vs_Control","dataset_03"
"hsa05330","Allograft rejection",16,0.965470843633318,2.44108440013799,1e-10,2.08125e-09,1.46710526315789e-09,199,"tags=88%, list=2%, signal=86%","3115/3119/3113/3122/3123/3109/3108/3111/3117/3134/3106/3105/3133/3107","Up","Stem","EPI","Colon","ActiveCD_vs_Control","dataset_03"
