"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","direction","cell_type","cell_group","tissue","comparison","dataset"
"hsa05200","Pathways in cancer",263,0.512347429582526,1.63237396766008,1e-10,3.02e-08,1.4e-08,2013,"tags=54%, list=30%, signal=39%","2033/54361/324/4254/7474/2113/3572/2247/2956/7422/3685/2776/9475/650/6655/4193/5295/3717/6667/1499/5727/5567/8648/5156/1282/7423/3575/1021/894/3673/5743/1956/8030/6773/5594/10000/2767/7046/5566/5728/23365/3915/1387/1284/8202/83439/3320/5605/330/2782/3912/27436/861/5290/3716/6198/8321/4040/81029/1287/6777/26060/6934/3845/3454/3082/2778/6789/3481/4791/2771/5900/867/7048/8503/6774/1647/4089/2034/331/3480/23401/1286/10672/3910/51426/7296/2149/3688/54583/6256/25/2768/4790/59345/1857/55970/3566/3091/998/10928/115/1288/7157/1487/862/7187/801/6778/817/3913/2260/7175/6772/207/7184/3908/1855/4853/4087/23566/2932/208/7170/9252/8454/2254/5159/405/64399/2002/3725/3326/5747/6608/3265/1495/1902/11040/2335/4088/5894","Up","Fibroblasts_NPY_SLITRK6","STR","Colon","InactiveCD_vs_Control","dataset_02"
"hsa03050","Proteasome",41,-0.595618579501789,-3.12413892118158,1.03174710601686e-09,3.32222568137429e-07,2.11779669129777e-07,1489,"tags=56%, list=16%, signal=47%","5682/5714/5720/9861/5686/5702/5700/9491/5710/5694/5698/5689/5690/5721/5687/5691/11047/5701/5704/5695/5693/5699/5715","Down","Endothelial_cells_CD36","STR","Colon","InactiveCD_vs_Control","dataset_02"
"hsa04510","Focal adhesion",114,0.571609632130003,1.76090428416662,1.26471233769251e-09,1.90971562991569e-07,8.85298636384757e-08,2232,"tags=67%, list=34%, signal=45%","7422/3685/9475/6655/5295/394/1499/5156/1282/7423/5062/894/4660/3673/1956/7414/7094/5594/10000/1293/5728/4638/3915/1284/330/1793/3912/2316/3672/5290/8516/1729/1287/2909/3371/2534/3082/8503/331/3480/1286/3910/5500/3688/3678/998/6464/1288/3693/3913/207/3908/4659/2932/208/1277/7057/5159/81/80310/2002/3725/5747/56034/3265/22801/5170/2335/5894/329/5058/1278/1291/6093/2885/1398","Up","Fibroblasts_NPY_SLITRK6","STR","Colon","InactiveCD_vs_Control","dataset_02"
"hsa05200","Pathways in cancer",252,0.496816195942244,1.547184424557,1.55105887405663e-09,2.56591610058871e-07,1.5035368028011e-07,2219,"tags=55%, list=33%, signal=38%","2033/9475/6654/3912/4040/3655/23236/324/182/650/4193/5159/5295/2956/3673/25780/6667/317/4089/6093/2767/3575/8202/1387/6773/4254/3685/83593/7423/3572/10000/5332/6772/3320/8648/7296/2260/7184/1021/867/3162/1499/894/5290/10672/6256/27436/330/4790/26060/3480/2776/1282/331/3716/2113/8322/5605/6778/4851/3688/1284/5728/2768/5567/4088/6776/1612/3910/3454/4233/23365/5566/2782/9252/5747/2778/1439/7048/3913/7428/6777/5155/6934/5925/7175/11040/59345/1487/3911/25/2034/3481/2308/3091/5894/3845/8323/1488/1857/5900/6655/862/5338/2771/2335/3566/207/8453/51426/3551/5292/2932/5366/4087/1399/3326/2885/10912/3265/3675/8030/23401/6198/7157/801/1495/329/3570/817/2149/998/3728/2122/1027/55970/5743/51176","Up","Endothelial_cells_DARC","STR","Colon","InactiveCD_vs_Control","dataset_02"
"hsa04510","Focal adhesion",110,0.570417431574575,1.72699722093178,1.7106107337258e-09,2.56591610058871e-07,1.5035368028011e-07,2123,"tags=62%, list=31%, signal=43%","9475/6654/3912/3655/5062/5159/5295/7148/3673/2321/1277/7094/7414/1729/2889/1793/6093/3672/3685/7423/10000/5170/1499/894/5290/54776/394/2317/330/3480/1282/331/6464/3791/3688/1284/3678/5728/3910/7057/1291/4233/2316/2909/5747/3913/23396/5155/3911/5829/3691/5894/6655/2335/207/7450/4659/2932/81/1399/2885/3265/3693/3675/1278/329/998/2534","Up","Endothelial_cells_DARC","STR","Colon","InactiveCD_vs_Control","dataset_02"
"hsa05200","Pathways in cancer",287,0.475805390047655,1.54054207029162,2.41402195211721e-09,7.58002892964804e-07,4.31982875642027e-07,1783,"tags=41%, list=23%, signal=33%","2033/9826/2113/6655/6654/2247/324/5290/5743/675/9475/7423/5295/867/8202/7422/2956/7474/3685/3572/1956/3717/4193/3082/5156/7046/2335/596/4254/54361/1855/1387/3320/5727/1499/1282/2776/817/673/2768/331/8030/5566/182/650/3912/5900/4040/4853/3454/2932/862/2778/83439/10000/115/10672/894/6773/1021/23401/27436/113/5605/5601/7428/5594/5728/1284/624/2475/6777/6667/5567/4087/3688/3915/2736/6256/1399/4790/6934/7048/51426/3716/6789/801/207/998/5925/1902/55970/3091/5337/2767/2782/4089/5159/81029/23365/2260/25/3481/8324/4436/6772/9252/8648/2771/6093/54583/8321/7188/3913/2946/11040/405/1287","Up","Fibroblasts_SMOC2_PTGIS","STR","Colon","InactiveCD_vs_Control","dataset_02"
"hsa04151","PI3K-Akt signaling pathway",153,0.532856759351668,1.63057105385983,3.69516411777701e-09,3.69516411777701e-07,2.165236518136e-07,2110,"tags=58%, list=31%, signal=41%","6654/3912/3655/1440/5586/4193/5159/5295/7148/3673/2321/1277/3575/7532/4254/3643/3672/3685/7423/10000/7010/3320/2260/7184/1021/9180/5170/894/5290/6256/4790/3480/1975/1282/3716/5529/5605/3791/3688/1284/3678/5728/3910/7057/3454/1291/4233/2782/5747/3913/5155/7534/5585/59345/3911/1386/3481/64764/3691/5894/3845/4846/5525/6655/9223/2335/3566/2309/207/5934/7450/1435/3551/2932/5516/5527/3326/2885/285/3265/3693/3675/6794/6198/7157/1278/3570/2149/1385","Up","Endothelial_cells_DARC","STR","Colon","InactiveCD_vs_Control","dataset_02"
"hsa04151","PI3K-Akt signaling pathway",165,0.523325573695742,1.63609451194761,7.42682272195526e-09,7.47633487343497e-07,3.46585060357912e-07,2013,"tags=59%, list=30%, signal=42%","4254/2247/7422/3685/6655/4193/5295/3717/7248/5156/1282/3643/7423/3575/1021/894/3673/1956/5594/10000/1293/5728/3667/3915/1284/2690/3320/5605/2782/3912/3672/5290/5586/3716/6198/8516/284/1287/3845/3371/3454/3082/9180/7532/3481/8503/5516/3480/1286/3910/2149/3688/6256/3678/4790/1385/59345/1386/5529/55970/2309/7534/3566/1288/7157/3693/64764/3913/2260/4170/207/7184/3908/5934/2668/23566/2932/208/1277/7057/2254/5159/3164/80310/3326/5747/7531/56034/3265/6794/1902/55844/5294/22801/5527/5170/2335/5894","Up","Fibroblasts_NPY_SLITRK6","STR","Colon","InactiveCD_vs_Control","dataset_02"
"hsa04550","Signaling pathways regulating pluripotency of stem cells",65,0.622221138536571,1.85992179543652,1.58004836304407e-08,1.19293651409827e-06,5.53016927065425e-07,2013,"tags=74%, list=30%, signal=52%","54361/324/7474/3572/2247/659/5295/3977/3717/55183/1499/6498/7994/5594/10000/6929/3720/5605/4090/5290/3716/8321/81029/3845/463/8503/6774/4089/3480/6926/1857/4093/3400/2260/207/1855/5978/4087/2932/208/10336/1432/91/657/3265/90/4088/5894","Up","Fibroblasts_NPY_SLITRK6","STR","Colon","InactiveCD_vs_Control","dataset_02"
"hsa05165","Human papillomavirus infection",170,0.514603501015726,1.61129488162096,5.61045159789224e-08,3.38871276512691e-06,1.57092644740983e-06,2013,"tags=56%, list=30%, signal=40%","2033/54361/324/7474/7422/3685/6655/4193/5295/1499/7248/5567/1282/1021/84441/1741/56288/472/894/3673/5743/1956/6773/5594/10000/1293/1108/5566/5728/3915/1387/1284/83439/523/5605/3912/3672/5290/3716/6198/8516/8321/81029/1287/6934/3845/3371/3454/2778/8503/1739/5516/1286/3910/3688/3678/7337/5610/5584/1452/4790/1385/23352/1857/5529/998/1288/7157/3693/7187/64764/3913/6772/3516/207/3908/1855/4853/5934/5986/2932/208/1277/7057/84552/5159/3659/5747/3265/528/55844/22801/5527/2335/5894","Up","Fibroblasts_NPY_SLITRK6","STR","Colon","InactiveCD_vs_Control","dataset_02"
