"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","direction","cell_type","cell_group","tissue","comparison","dataset"
"hsa01200","Carbon metabolism",50,-0.485992733341212,-2.27788541501349,1.33430554444425e-05,0.00345585136011061,0.00227534208631546,944,"tags=50%, list=24%, signal=38%","83440/5315/8801/4190/5230/6389/2653/2023/2597/3418/6390/6391/84532/26275/7167/5223/847/4191/5631/6392/6472/414328/2805/5162/5634","Down","T_cells_CD8","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa05215","Prostate cancer",25,0.669190014546473,1.82308406688347,0.000332448587718493,0.0250306497917965,0.0164802489992726,1017,"tags=64%, list=26%, signal=48%","5295/4790/3320/3326/1499/5605/596/6932/1385/5293/7184/2885/3845/1027/5894/5970","Up","T_cells_CD8","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa04510","Focal adhesion",48,0.573820026451613,1.69904253638077,0.000417566272524011,0.0250306497917965,0.0164802489992726,1002,"tags=52%, list=26%, signal=39%","5295/3676/7094/329/3688/5579/1729/1499/5062/2316/998/331/81/5500/596/894/330/5293/64098/2885/7409/5894/6093/3672/2534","Up","T_cells_CD8","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa04014","Ras signaling pathway",53,0.564452729116851,1.6939231308673,0.000486333906784965,0.0250306497917965,0.0164802489992726,820,"tags=40%, list=21%, signal=32%","5320/2113/5295/10125/4790/5579/5922/5062/2782/998/10928/5605/5966/10681/5567/8036/5898/5293/2885/3845/253959","Up","T_cells_CD8","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa05207","Chemical carcinogenesis - receptor activation",45,0.573659763975117,1.69037687798265,0.000814167791271978,0.0250306497917965,0.0164802489992726,1017,"tags=53%, list=26%, signal=40%","5295/4790/3320/6197/2771/5579/3326/3837/3840/331/5605/596/5567/1385/6774/5293/7184/2885/3845/2778/23633/5894/6195/5970","Up","T_cells_CD8","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa04550","Signaling pathways regulating pluripotency of stem cells",23,0.658759629571986,1.7622354417242,0.000841534845882721,0.0250306497917965,0.0164802489992726,951,"tags=65%, list=25%, signal=50%","5295/6498/7994/1499/3720/5605/6932/3716/6774/5293/2885/3845/5978/5894/84333","Up","T_cells_CD8","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa05145","Toxoplasmosis",41,0.586521027416648,1.70588147280851,0.000851102731335672,0.0250306497917965,0.0164802489992726,1248,"tags=68%, list=32%, signal=47%","3117/4790/2771/329/3688/7124/3303/3127/331/3122/596/7040/3115/330/3119/6772/3716/6774/3304/4615/3113/5970/3458/836/1234/841/3108/5594","Up","T_cells_CD8","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa04934","Cushing syndrome",28,0.63545108007115,1.75666445619621,0.000855340546686255,0.0250306497917965,0.0164802489992726,801,"tags=50%, list=21%, signal=40%","2771/1021/2776/1499/5605/4297/6932/5567/84876/818/9101/1385/2778/1027","Up","T_cells_CD8","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa01230","Biosynthesis of amino acids",25,-0.521701305065036,-1.88693730062678,0.000969944845976752,0.0250306497917965,0.0164802489992726,799,"tags=44%, list=21%, signal=35%","5230/2023/2597/3418/7167/5223/5631/6472/2805/29920/5634","Down","T_cells_CD8","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa05200","Pathways in cancer",126,0.457212327831117,1.46495432975517,0.00119090158327685,0.0250306497917965,0.0164802489992726,1108,"tags=44%, list=29%, signal=33%","2113/5295/10125/4790/3320/2771/1021/2776/329/3688/5579/7048/3326/3091/1499/2782/998/7185/331/10928/7188/5605/596/6932/10681/7175/5567/894/818/7040/330/3575/6772/1487/3716/6774/8031/5898/5293/7184/2885/3845/2778/1027/5292/5894/6093/4791/7170/26060/54331/5970/578/1647/3458/836","Up","T_cells_CD8","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa05225","Hepatocellular carcinoma",43,0.562457467999668,1.64457470583971,0.00120912652077847,0.0250306497917965,0.0164802489992726,1061,"tags=47%, list=27%, signal=34%","29117/5295/1021/5579/7048/1499/6599/5605/8289/6932/7040/55193/5293/2885/3845/6601/1452/5894/578/1647","Up","T_cells_CD8","IMM","Colon","ActiveCD_vs_Control","dataset_02"
"hsa04151","PI3K-Akt signaling pathway",75,0.499363523288556,1.54513208495042,0.001255504487277,0.0250306497917965,0.0164802489992726,1248,"tags=53%, list=32%, signal=37%","5295/4790/3320/3676/1021/3688/3326/2782/5605/596/10681/894/5529/7532/5525/7531/7534/3575/1385/3716/5293/7184/2885/3845/1027/5521/5562/5894/3672/54331/5970/5585/1975/5520/5527/5934/7529/9170/3566/5594","Up","T_cells_CD8","IMM","Colon","ActiveCD_vs_Control","dataset_02"
