"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","direction","cell_type","cell_group","tissue","comparison","dataset"
"hsa04510","Focal adhesion",78,0.569727196396479,2.02397450390036,5.71170540695825e-07,0.000149646681662306,0.000121448893916375,907,"tags=53%, list=24%, signal=41%","3685/7414/7422/7057/331/207/1293/3480/1282/1284/1277/7423/54776/5062/5728/5500/394/3912/3688/329/9475/2317/3910/3678/7094/56034/5159/2885/3680/3913/1292/1278/4660/5156/2316/9564/998/3915/81/5908/1499","Up","Myofibroblasts_HHIP_NPNT","STR","Colon","ActiveCD_vs_Control","dataset_02"
"hsa04151","PI3K-Akt signaling pathway",104,0.506098130102791,1.8736800947126,5.83082306053762e-06,0.000763837820930428,0.00061990855696242,873,"tags=46%, list=23%, signal=37%","2247/3685/7422/2149/7057/207/3667/2260/1293/3320/2252/3480/1282/1284/1277/5585/7423/5529/5728/5605/3912/3688/7531/1021/5527/3164/3910/3678/9180/56034/5159/2885/3680/3454/3913/7184/1292/59345/1278/5156/3845/3326/2782/4170/3915/3716/5515/7534","Up","Myofibroblasts_HHIP_NPNT","STR","Colon","ActiveCD_vs_Control","dataset_02"
"hsa05200","Pathways in cancer",165,0.442534421386261,1.7202679691351,2.20838219720368e-05,0.00147846615160032,0.00119988012303441,864,"tags=38%, list=23%, signal=30%","7474/2247/183/6772/8030/10672/3685/7422/2149/6773/3091/331/207/6774/2260/3320/2252/3480/1282/1284/3572/4257/54361/3597/7423/6777/7040/25/5728/4853/623/5605/2776/5371/5727/3912/3688/2778/1021/329/1488/9475/3910/5159/2885/3454/2770/624/3913/7184/8648/59345/2771/5156/3845/1487/26060/3326/2782/998/3915/3716","Up","Myofibroblasts_HHIP_NPNT","STR","Colon","ActiveCD_vs_Control","dataset_02"
"hsa04933","AGE-RAGE signaling pathway in diabetic complications",35,0.636589611410012,1.97616824300688,2.25720023145088e-05,0.00147846615160032,0.00119988012303441,820,"tags=51%, list=21%, signal=41%","183/6772/7422/207/6774/1282/1284/1277/7423/6777/2152/7040/7412/1278/1281/3383/3845/998","Up","Myofibroblasts_HHIP_NPNT","STR","Colon","ActiveCD_vs_Control","dataset_02"
"hsa04820","Cytoskeleton in muscle cells",84,0.513227624238578,1.84444302950295,3.20327819278783e-05,0.00167851777302082,0.0013622361998803,697,"tags=39%, list=18%, signal=33%","633/23345/2200/1674/3685/7414/6645/114793/29766/171024/7057/7171/1293/1282/1284/1277/4811/1756/1290/3339/1289/1730/3688/829/3678/7094/3680/10611/1292/1278/5339/1281/476","Up","Myofibroblasts_HHIP_NPNT","STR","Colon","ActiveCD_vs_Control","dataset_02"
"hsa05205","Proteoglycans in cancer",68,0.535997928435967,1.87652325538421,5.32704916586533e-05,0.00232614480242786,0.00188783145878034,907,"tags=50%, list=24%, signal=39%","7474/2247/3685/7422/7057/3091/207/6774/2260/2017/3480/1277/54361/54776/7078/7040/3339/5605/5500/5727/3688/9475/3678/4060/4478/2885/1278/4660/3845/6237/2316/998/8826/1499","Up","Myofibroblasts_HHIP_NPNT","STR","Colon","ActiveCD_vs_Control","dataset_02"
"hsa04015","Rap1 signaling pathway",53,0.546626737078801,1.84401988049754,0.000128189738521901,0.00479795878467687,0.00389388378668031,907,"tags=49%, list=24%, signal=38%","2247/7422/2149/7057/55740/207/2260/2252/3480/7423/5605/2776/3688/2778/7094/56034/5159/2770/2771/5156/3845/6237/9564/998/5908/1499","Up","Myofibroblasts_HHIP_NPNT","STR","Colon","ActiveCD_vs_Control","dataset_02"
"hsa05414","Dilated cardiomyopathy",30,0.610283795508369,1.84688425845457,0.000238346339088344,0.00708048871028478,0.00574631868010256,592,"tags=47%, list=16%, signal=40%","183/6546/1674/3685/6645/7171/5350/1756/7040/3688/2778/3678/488/3680","Up","Myofibroblasts_HHIP_NPNT","STR","Colon","ActiveCD_vs_Control","dataset_02"
"hsa04072","Phospholipase D signaling pathway",26,0.639102217204199,1.8834950570249,0.000251674170207048,0.00708048871028478,0.00574631868010256,752,"tags=46%, list=20%, signal=37%","183/10672/2149/207/5605/2778/56034/5159/2885/5156/3845/6237","Up","Myofibroblasts_HHIP_NPNT","STR","Colon","ActiveCD_vs_Control","dataset_02"
"hsa05165","Human papillomavirus infection",101,0.461122822717041,1.69163755244469,0.000290231702419359,0.00708048871028478,0.00574631868010256,1220,"tags=50%, list=32%, signal=35%","7474/6772/3685/7422/6773/7057/207/1293/1282/1284/1277/54361/5529/5610/5728/4853/5605/3516/3912/3688/2778/1021/5527/3910/3678/5159/2885/3680/3454/3913/1292/1278/3845/998/3915/3133/3716/5515/3659/1499/3105/3672/1452/182/90993/1291/64764/1385/3106/894/1108","Up","Myofibroblasts_HHIP_NPNT","STR","Colon","ActiveCD_vs_Control","dataset_02"
