"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","direction","cell_type","cell_group","tissue","comparison","dataset"
"hsa01240","Biosynthesis of cofactors",67,-0.520856293779041,-2.29404546959317,5.61021612037026e-07,0.000176160786179626,0.00014940891352144,1633,"tags=46%, list=22%, signal=37%","4144/203/249/10201/7390/84274/54995/7358/125061/55312/5805/112724/154807/51117/4833/80308/4338/1738/129607/6470/2729/210/6472/2730/158/29926/4830/3620/29922/211/4522","Down","Endothelial_cells_CA4_CD36","STR","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa04148","Efferocytosis",89,0.476586471598133,1.78621386236135,0.00016269655533577,0.0190210716219099,0.0161325213554918,2176,"tags=46%, list=29%, signal=33%","6256/4772/10461/4773/5031/5467/23166/1788/713/1374/9261/23339/9392/196527/27072/1847/1849/5600/23411/5087/9844/23200/817/5781/1793/1385/1432/6300/5869/840/286410/3693/55754/818/5468/23355/5747/834/5595/6566/5627","Up","Endothelial_cells_CA4_CD36","STR","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa05145","Toxoplasmosis",74,0.486536335756101,1.78287481028669,0.000181729983648821,0.0190210716219099,0.0161325213554918,2198,"tags=45%, list=29%, signal=32%","3127/8651/4261/3111/3303/3304/6885/5294/331/5608/10000/7297/3551/3911/5600/4615/3122/3949/3123/3108/5601/1432/6300/6774/330/3113/3655/841/2771/3119/3654/5595/3115","Up","Endothelial_cells_CA4_CD36","STR","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa01232","Nucleotide metabolism",49,-0.47697306027891,-1.91392597165907,0.00045601909195614,0.0332326095361606,0.0281858874041188,1632,"tags=53%, list=21%, signal=42%","203/100/1854/10201/1635/30833/353/1716/54963/7371/1890/1633/51251/4833/83549/1841/129607/3251/3704/7378/158/6240/4830/29922/3615/8623","Down","Endothelial_cells_CA4_CD36","STR","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa04512","ECM-receptor interaction",33,0.582908241189571,1.83826724264702,0.000529181680512112,0.0332326095361606,0.0281858874041188,907,"tags=30%, list=12%, signal=27%","1278/1277/6696/1293/1291/375790/3680/3672/3691/3911","Up","Endothelial_cells_CA4_CD36","STR","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa04658","Th1 and Th2 cell differentiation",54,0.515627587520953,1.78448299534024,0.000697695969259923,0.0342398087422043,0.0290401327917455,1807,"tags=44%, list=24%, signal=34%","3127/4772/4773/84441/3111/4854/6778/6777/9794/7297/3551/5600/3122/3123/5335/3108/5601/1432/6300/5532/3725/55534/3113/5534","Up","Endothelial_cells_CA4_CD36","STR","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa04310","Wnt signaling pathway",83,0.454280848275619,1.69324492313241,0.000776859454887326,0.0342398087422043,0.0290401327917455,1410,"tags=30%, list=19%, signal=25%","7091/5567/4772/4773/144165/83439/5467/6259/2487/2033/23291/4163/1387/1459/6885/1856/9475/1857/23411/4089/8945/57680/817/5601/5532","Up","Endothelial_cells_CA4_CD36","STR","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa04068","FoxO signaling pathway",82,0.45078395200786,1.67342992846688,0.000872351815088007,0.0342398087422043,0.0290401327917455,2182,"tags=46%, list=29%, signal=33%","10018/673/2033/11337/4616/472/1387/26260/7048/6655/10000/7874/3551/5565/5600/3480/23411/4089/10769/6648/1027/5601/1432/6300/6774/4193/1263/1647/5894/8743/5562/6654/2885/23678/5291/5595/10365/6794","Up","Endothelial_cells_CA4_CD36","STR","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa03050","Proteasome",41,-0.470031892381715,-1.79192593018279,0.00118635887149543,0.0375128690760705,0.0318161444057856,1860,"tags=49%, list=24%, signal=37%","5706/5702/9861/5690/5693/9491/5689/5714/5694/5715/5691/5709/5682/5721/5705/5684/5686/5695/5699/11047","Down","Endothelial_cells_CA4_CD36","STR","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa00010","Glycolysis / Gluconeogenesis",32,-0.515009174017711,-1.86688935316394,0.00119467735911052,0.0375128690760705,0.0318161444057856,2327,"tags=69%, list=31%, signal=48%","83440/501/5162/55902/226/5315/10327/5160/55276/92579/5236/3939/7167/223/5211/2597/5230/1738/230/9562/2023/5223","Down","Endothelial_cells_CA4_CD36","STR","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa04330","Notch signaling pathway",47,0.521898602895391,1.75289450275354,0.00140359652152417,0.0400663007053264,0.0339818105211115,1070,"tags=30%, list=14%, signal=26%","7091/3280/84441/5664/4854/2033/1387/23462/9794/6310/8850/1856/1857/9541","Up","Endothelial_cells_CA4_CD36","STR","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa00260","Glycine, serine and threonine metabolism",11,-0.728340503742142,-1.95509717178477,0.00180173996056154,0.0469579319395814,0.0398268748934432,672,"tags=73%, list=9%, signal=66%","132158/2653/1738/6470/6472/4128/5223/211","Down","Endothelial_cells_CA4_CD36","STR","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa00983","Drug metabolism - other enzymes",33,-0.495444033728352,-1.81196324459232,0.0019893008491369,0.0469579319395814,0.0398268748934432,1619,"tags=55%, list=21%, signal=43%","2947/1854/10201/8824/54963/7371/1890/2952/4833/83549/3251/3704/7378/2941/6240/4830/29922/3615","Down","Endothelial_cells_CA4_CD36","STR","Ileum","InactiveCD_vs_Control","dataset_02"
"hsa05165","Human papillomavirus infection",182,0.373859576562159,1.52539174756588,0.00209366575526796,0.0469579319395814,0.0398268748934432,1780,"tags=29%, list=23%, signal=22%","1278/1277/5159/6696/1293/5567/3280/84441/7098/1291/83439/4854/5528/2033/472/64764/1387/9223/23462/6655/6198/7248/3680/3672/9794/7337/10000/7297/3691/3551/3911/1856/1857/3134/3659/23545/5520/1027/55844/1385/23513/2778/4193/5516/5894/3454/3133/55534/6654/3693/5986/2885","Up","Endothelial_cells_CA4_CD36","STR","Ileum","InactiveCD_vs_Control","dataset_02"
