"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","direction","cell_type","cell_group","tissue","comparison","dataset"
"hsa05320","Autoimmune thyroid disease",17,0.913768959243935,2.56457081066736,1e-10,1.52679598186417e-08,1.35189984771874e-08,796,"tags=88%, list=7%, signal=82%","3123/3122/3115/3113/3109/3119/3134/3106/3105/3133/3127/958/3107/3117/3108","Up","Early_Colonocyte","EPI","Colon","InactiveCD_vs_Control","dataset_03"
"hsa05330","Allograft rejection",16,0.927485326639845,2.55596078836231,1e-10,1.52679598186417e-08,1.35189984771874e-08,796,"tags=94%, list=7%, signal=87%","3123/3122/3115/3113/3109/3119/3134/3106/3105/3133/3127/958/3107/3117/3108","Up","Early_Colonocyte","EPI","Colon","InactiveCD_vs_Control","dataset_03"
"hsa05168","Herpes simplex virus 1 infection",126,0.539414475122025,2.35066228331373,1.34717292517427e-10,1.52679598186417e-08,1.35189984771874e-08,943,"tags=25%, list=9%, signal=23%","3123/3122/684/3115/972/3459/3113/3109/4940/330/3119/9021/3134/1147/5499/3106/3105/3133/3127/5610/3107/29110/4615/567/4792/7098/3117/3108/6772/9641/578/4938","Up","Early_Colonocyte","EPI","Colon","InactiveCD_vs_Control","dataset_03"
"hsa05321","Inflammatory bowel disease",27,0.82176112140124,2.6460468799374,2.12001029443717e-10,1.8020087502716e-08,1.59558669528692e-08,821,"tags=52%, list=8%, signal=48%","3123/3122/3115/3459/3113/3109/3119/6097/3127/3117/3108/6775/3606/6772","Up","Early_Colonocyte","EPI","Colon","InactiveCD_vs_Control","dataset_03"
"hsa05332","Graft-versus-host disease",16,0.908852137110839,2.50461151044888,4.1583683434585e-10,2.82769047355178e-08,2.50377546574554e-08,796,"tags=88%, list=7%, signal=81%","3123/3122/3115/3113/3109/3119/3134/3106/3105/3133/3127/3107/3117/3108","Up","Early_Colonocyte","EPI","Colon","InactiveCD_vs_Control","dataset_03"
"hsa04940","Type I diabetes mellitus",19,0.863371787688669,2.49662432446494,3.20293957532782e-09,1.81499909268576e-07,1.60708897990133e-07,796,"tags=74%, list=7%, signal=68%","3123/3122/3115/3113/3109/3119/3134/3106/3105/3133/3127/3107/3117/3108","Up","Early_Colonocyte","EPI","Colon","InactiveCD_vs_Control","dataset_03"
"hsa05166","Human T-cell leukemia virus 1 infection",164,0.465899110379187,2.10115060298436,9.7442486649849e-09,4.73292078013552e-07,4.19075957621907e-07,1003,"tags=24%, list=9%, signal=22%","3123/2353/3122/3115/3113/3109/3119/3845/3134/1030/1147/9133/3106/3105/4893/6908/5534/3133/3127/958/3107/6776/3554/7046/9232/1111/567/898/1386/7538/4792/3117/917/3108/8850/5567/2002/8829/5971","Up","Early_Colonocyte","EPI","Colon","InactiveCD_vs_Control","dataset_03"
"hsa04640","Hematopoietic cell lineage",34,0.736917889185787,2.48908572773077,1.41578492886557e-08,5.55709351388288e-07,4.92052243024924e-07,796,"tags=38%, list=7%, signal=36%","3123/3122/3115/3113/3109/951/3119/3127/3815/3554/3117/917/3108","Up","Early_Colonocyte","EPI","Colon","InactiveCD_vs_Control","dataset_03"
"hsa05164","Influenza A",109,0.529241495240997,2.23670020593106,1.47099534191017e-08,5.55709351388288e-07,4.92052243024924e-07,943,"tags=22%, list=9%, signal=20%","3123/3122/3115/3459/3113/3109/4940/3119/9021/4599/1147/3127/5610/29110/4615/4792/7098/3117/3108/3606/6772/9641/578/4938","Up","Early_Colonocyte","EPI","Colon","InactiveCD_vs_Control","dataset_03"
"hsa05140","Leishmaniasis",40,0.708930982385874,2.47857353463082,2.47425187723091e-08,8.41245638258511e-07,7.44880038829517e-07,913,"tags=38%, list=8%, signal=34%","3123/2353/3122/3115/3459/3113/3109/3119/3127/4615/4792/3117/3108/6772/2002","Up","Early_Colonocyte","EPI","Colon","InactiveCD_vs_Control","dataset_03"
"hsa04658","Th1 and Th2 cell differentiation",60,0.622733430604347,2.33924208226439,2.96899418304867e-08,9.17689111124136e-07,8.125668290449e-07,821,"tags=32%, list=8%, signal=29%","3123/2353/3122/3115/3459/3113/3109/3119/1147/5534/3127/6776/4792/919/3117/917/3108/6775/6772","Up","Early_Colonocyte","EPI","Colon","InactiveCD_vs_Control","dataset_03"
"hsa04612","Antigen processing and presentation",45,0.67583137072244,2.42590455667357,3.9605623158472e-08,1.06289172243779e-06,9.41136323892287e-07,1264,"tags=44%, list=12%, signal=39%","3123/3122/3115/972/3113/3109/3119/3134/3106/3105/3133/3127/3107/567/3117/3108/5994/1385/821/5993","Up","Early_Colonocyte","EPI","Colon","InactiveCD_vs_Control","dataset_03"
"hsa05322","Systemic lupus erythematosus",21,0.824154350274717,2.47108851236219,4.06399776226215e-08,1.06289172243779e-06,9.41136323892287e-07,796,"tags=62%, list=7%, signal=58%","3123/3122/3115/3113/3109/3119/717/6737/3127/958/6741/3117/3108","Up","Early_Colonocyte","EPI","Colon","InactiveCD_vs_Control","dataset_03"
"hsa04659","Th17 cell differentiation",72,0.592366896112378,2.32646418349445,5.82438943024663e-08,1.41449457591704e-06,1.25246268951168e-06,821,"tags=31%, list=8%, signal=28%","3123/2353/3122/3115/3459/3113/3109/3119/1147/6097/5534/3127/6776/3554/7046/4792/919/3117/196/917/3108/6772","Up","Early_Colonocyte","EPI","Colon","InactiveCD_vs_Control","dataset_03"
"hsa05310","Asthma",10,0.927995602784903,2.26921048088748,3.23352367507143e-07,7.32932033016192e-06,6.48973874435389e-06,796,"tags=100%, list=7%, signal=93%","3123/3122/3115/3113/3109/3119/3127/958/3117/3108","Up","Early_Colonocyte","EPI","Colon","InactiveCD_vs_Control","dataset_03"
"hsa04672","Intestinal immune network for IgA production",21,0.789591102787457,2.36745641506485,8.95530087610621e-07,1.90300143617257e-05,1.68501055958314e-05,796,"tags=48%, list=7%, signal=44%","3123/3122/3115/3113/3109/3119/3127/958/3117/3108","Up","Early_Colonocyte","EPI","Colon","InactiveCD_vs_Control","dataset_03"
"hsa04145","Phagosome",80,0.534639826999934,2.1406311672979,1.14881790038176e-06,2.29763580076352e-05,2.03443913008782e-05,2103,"tags=40%, list=19%, signal=33%","3123/3122/3115/3113/3109/3119/3134/3106/3105/3133/3127/3107/528/51606/8417/3117/83547/3108/51382/23480/5878/821/9341/5868/3688/3685/1520/5879/7846/526/523/8992","Up","Early_Colonocyte","EPI","Colon","InactiveCD_vs_Control","dataset_03"
"hsa05416","Viral myocarditis",46,0.629528156861869,2.2521607568751,1.82631217925793e-06,3.44970078304276e-05,3.05453382027935e-05,796,"tags=39%, list=7%, signal=36%","3123/3122/3115/3113/3109/3119/3134/3106/3105/3133/3127/958/3107/5880/6443/857/3117/3108","Up","Early_Colonocyte","EPI","Colon","InactiveCD_vs_Control","dataset_03"
"hsa05169","Epstein-Barr virus infection",147,0.442682599936465,1.97207130769961,1.98180504574622e-06,3.5347139186592e-05,3.12980860909143e-05,1159,"tags=24%, list=11%, signal=22%","3123/3122/3115/3113/3109/4940/3119/7128/3134/1147/3106/3105/3133/3127/958/5610/3107/29110/9636/4615/567/898/4792/919/3117/917/3108/6772/9641/578/9861/4938/5971/4616/3066","Up","Early_Colonocyte","EPI","Colon","InactiveCD_vs_Control","dataset_03"
"hsa05323","Rheumatoid arthritis",39,0.657242477621053,2.28437062786345,2.07924348156423e-06,3.5347139186592e-05,3.12980860909143e-05,879,"tags=38%, list=8%, signal=35%","3123/2353/3122/3115/3113/3109/3119/3127/528/6364/51606/3117/3108/3606/51382","Up","Early_Colonocyte","EPI","Colon","InactiveCD_vs_Control","dataset_03"
"hsa05152","Tuberculosis",101,0.467251532625437,1.95996198146852,7.67290429168155e-06,0.000124227974246273,0.000109997525184006,1396,"tags=25%, list=13%, signal=22%","3123/3122/3115/972/3459/3113/3109/3119/5534/3127/843/4615/808/51606/3117/3108/3606/6772/5994/1054/1385/5878/5993/3588/5868","Up","Early_Colonocyte","EPI","Colon","InactiveCD_vs_Control","dataset_03"
"hsa05145","Toxoplasmosis",76,0.497139021573854,1.97400187917038,3.0031903248281e-05,0.00046412941383707,0.000410962886555424,821,"tags=22%, list=8%, signal=21%","3123/3122/3115/3459/3113/3109/330/3119/1147/3127/958/8651/4615/4792/3117/3108/6772","Up","Early_Colonocyte","EPI","Colon","InactiveCD_vs_Control","dataset_03"
"hsa05150","Staphylococcus aureus infection",21,0.722041227035238,2.16491944862505,4.7545762830207e-05,0.000702850407055234,0.000622338131324449,876,"tags=57%, list=8%, signal=53%","3123/3122/3115/3113/3109/3119/717/3426/3127/3117/3108/1670","Up","Early_Colonocyte","EPI","Colon","InactiveCD_vs_Control","dataset_03"
"hsa05144","Malaria",12,0.816873673311164,2.06550338059856,7.69013159374737e-05,0.00108943530911421,0.000964639313952521,815,"tags=50%, list=7%, signal=46%","3043/2995/958/4615/4233/3606","Up","Early_Colonocyte","EPI","Colon","InactiveCD_vs_Control","dataset_03"
"hsa04514","Cell adhesion molecules",62,0.489946055870163,1.85501939621763,0.000191628482657695,0.00260614736414465,0.00230761035958319,391,"tags=21%, list=4%, signal=20%","3123/3122/3115/3113/3109/3119/3134/3106/3105/3133/3127/958/3107","Up","Early_Colonocyte","EPI","Colon","InactiveCD_vs_Control","dataset_03"
"hsa05143","African trypanosomiasis",13,0.737907732760006,1.91331656747696,0.00109241281756791,0.0142853983835803,0.0126489905192073,1169,"tags=46%, list=11%, signal=41%","3043/4615/23236/8542/3606/7064","Up","Early_Colonocyte","EPI","Colon","InactiveCD_vs_Control","dataset_03"
