"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","direction","cell_type","cell_group","tissue","comparison","dataset"
"hsa05014","Amyotrophic lateral sclerosis",226,0.446669728979896,1.79339613161659,2.80752155887078e-07,5.54070080271911e-05,4.65775286778288e-05,1922,"tags=50%, list=31%, signal=36%","834/598/348995/2882/5685/51079/4718/29110/1769/5603/10213/7124/27089/4707/637/2081/5701/1347/60/10120/11273/5534/55967/23064/4512/8678/4708/847/1337/4709/6392/10280/8480/4696/9167/10540/10010/4717/1349/7133/5705/5691/5702/5719/1345/79139/29979/29796/1965/4711/4700/4723/5689/7381/4716/4513/80208/4538/4713/2733/203068/10133/6311/1350/572/144983/4541/4712/4706/5606/25978/57122/4729/5715/7157/4697/9377/5682/5686/10762/1537/5717/5694/4719/126328/7384/5688/6390/4695/5706/4710/55860/7386/5707/1432/5713/4514/26100/4694/11258/5704/4704/1616/5700/4705/11047/7388/7415/5690/220988/8878/1329/3178/3831","Up","Tregs","IMM","Ileum","ActiveCD_vs_Control","dataset_02"
"hsa04060","Cytokine-cytokine receptor interaction",71,0.583753846243148,2.04312790442507,4.26600561739559e-07,5.54070080271911e-05,4.65775286778288e-05,642,"tags=46%, list=10%, signal=42%","2833/1234/3554/9547/8784/6364/10663/7293/1435/149233/3559/7850/10673/4050/4049/3594/3561/50616/970/10148/23495/8809/3604/3560/1235/7124/9235/659/8718/355/6351/8743/943","Up","Tregs","IMM","Ileum","ActiveCD_vs_Control","dataset_02"
"hsa04978","Mineral absorption",17,0.819536901029021,2.18902588029365,5.77156333616574e-07,5.54070080271911e-05,4.65775286778288e-05,400,"tags=53%, list=6%, signal=50%","4502/4495/4501/4494/481/7421/493/475/4493","Up","Tregs","IMM","Ileum","ActiveCD_vs_Control","dataset_02"
"hsa04640","Hematopoietic cell lineage",30,0.719895249056928,2.1536701441604,1.37813439900276e-06,9.92256767281985e-05,8.34133978343774e-05,922,"tags=53%, list=15%, signal=46%","3554/1435/3113/3559/7850/3127/3122/3123/3119/7124/3115/966/7037/914/3566/3108","Up","Tregs","IMM","Ileum","ActiveCD_vs_Control","dataset_02"
"hsa00190","Oxidative phosphorylation",94,0.520785487061482,1.89595572137775,3.55951016293115e-06,0.000205027785384834,0.000172355228941929,1749,"tags=56%, list=28%, signal=41%","535/528/51079/4718/27089/4707/10063/1347/1352/55967/4512/4708/1337/4709/6392/5464/4696/9167/4717/1349/526/1345/29796/4711/4700/4723/7381/529/4716/51606/4513/9296/4538/4713/1350/4541/4712/4706/4729/4697/9377/1537/4719/126328/7384/51382/6390/4695/4710/7386/4514/4694/4704","Up","Tregs","IMM","Ileum","ActiveCD_vs_Control","dataset_02"
"hsa05022","Pathways of neurodegeneration - multiple diseases",259,0.410774465749989,1.67747416109252,8.0760378857373e-06,0.00038764981851539,0.00032587521293326,1938,"tags=48%, list=31%, signal=34%","824/1435/598/1499/2882/5685/4893/51079/4718/29110/1769/5603/10213/7124/27089/4707/637/2081/5701/9246/7419/1347/7417/10120/355/11273/351/5534/55967/342371/1457/4512/8678/4708/847/1337/4709/11315/6392/7317/10280/4696/9167/10540/10010/4717/1349/7133/5705/5691/5702/5719/1345/79139/29796/1965/4711/4700/4723/5689/7381/4716/1459/4513/808/80208/4538/5330/4713/203068/10133/6311/1350/572/4541/578/4712/4706/5606/25978/5579/4729/5715/4697/9377/5682/5686/1537/5717/5694/4719/126328/7384/5688/6390/4695/5706/4710/55860/7386/5707/3028/1432/5713/369/4514/26100/4694/11258/5704/4704/1616/5700/292/4705/11047/7388/818/7415/5690/8878/1329/3831/5595","Up","Tregs","IMM","Ileum","ActiveCD_vs_Control","dataset_02"
"hsa05016","Huntington disease",189,0.434337406045659,1.72938139985564,1.58421640675872e-05,0.000651791893066444,0.000547924471510534,1922,"tags=50%, list=31%, signal=36%","2882/64764/5685/51079/4718/1769/10213/27089/163/4707/2081/5701/7419/1347/7417/1213/10120/160/55967/4512/8678/4708/1337/4709/6392/4696/9167/10540/4717/1349/5440/5705/5691/1175/5702/5719/1345/29796/4711/4700/3066/4723/5689/7381/4716/4513/4538/5330/4713/203068/1350/4541/4712/4706/4729/5715/7157/4697/9377/5682/5686/3065/5441/1212/1537/5717/1211/5694/4719/126328/7384/5688/6390/4695/5706/4710/55860/7386/5707/5713/4514/26100/4694/11258/5704/4704/5435/5700/292/4705/11047/7388/5690/1329/3831","Up","Tregs","IMM","Ileum","ActiveCD_vs_Control","dataset_02"
"hsa05020","Prion disease",169,0.444216224227694,1.74706398592456,2.27665272322191e-05,0.000819594980359887,0.000688987008343472,1938,"tags=53%, list=31%, signal=37%","1958/64764/5685/51079/4718/5603/10213/7124/27089/4707/5701/7419/1347/5293/7417/5534/55967/1457/4512/4708/1337/4709/6392/1386/4696/9167/4717/1349/5566/5705/5691/5702/5719/1345/29796/1965/4711/4700/4723/5689/7381/4716/1459/4513/4538/4713/203068/10963/1350/572/4541/4712/4706/4729/5715/4697/9377/5682/5686/1537/5717/5694/4719/126328/7384/5688/6390/4695/5706/4710/7386/5707/1432/5713/4514/4694/5704/4704/1388/5700/292/1535/4705/11047/7388/5690/1329/3831/5595","Up","Tregs","IMM","Ileum","ActiveCD_vs_Control","dataset_02"
"hsa05323","Rheumatoid arthritis",40,0.625500853854838,1.98360483878223,4.1785712564667e-05,0.00133714280206935,0.00112406010407876,366,"tags=38%, list=6%, signal=36%","6364/1435/1493/3113/10673/4050/3127/535/3122/528/3123/3119/54/7124/3115","Up","Tregs","IMM","Ileum","ActiveCD_vs_Control","dataset_02"
"hsa05332","Graft-versus-host disease",17,0.736466040668601,1.96713927213861,0.000137764505852506,0.00359909683834998,0.00302555655270649,559,"tags=47%, list=9%, signal=43%","3113/3127/3122/3123/3119/7124/3115/355","Up","Tregs","IMM","Ileum","ActiveCD_vs_Control","dataset_02"
